id,geom,subway_500,natural_500
24232645,"40.72129,-73.94329",0,0
24232774,"40.68931,-73.95097",0,0
24234030,"40.77181,-73.9574",0,0
24234359,"40.69613,-73.97117",0,1
24239222,"40.77305,-73.9082",0,0
24240996,"40.65604,-74.00032",0,2
24242153,"40.71254,-73.95527",1,0
24243249,"40.70735,-73.94347",0,0
24243862,"40.72705,-73.99904",0,2
24244194,"40.82499,-73.95374",0,1
24244796,"40.72402,-73.99452",0,2
24245265,"40.82268,-73.953",0,1
24245905,"40.75265,-73.9684",1,4
24246039,"40.78723,-73.97031",0,1
24246595,"40.6879,-73.94473",0,0
24246704,"40.84103,-73.94063",1,1
24247367,"40.70058,-73.91061",2,0
24247380,"40.6735,-73.95562",1,0
24247797,"40.72421,-73.98025",0,2
24248461,"40.71115,-73.93735",0,1
24248735,"40.71394,-73.99843",0,4
24248741,"40.70833,-73.94898",1,0
24250052,"40.77988,-73.98605",2,2
24251237,"40.73393,-73.9963",1,2
24251311,"40.73333,-74.0052",2,2
24258555,"40.67791,-73.92879",0,0
24258565,"40.72213,-73.99479",0,2
24260244,"40.74077,-73.97977",0,1
24260247,"40.64401,-73.96047",2,0
24260404,"40.59707,-73.76506",1,0
24260464,"40.65185,-73.94555",0,0
24261171,"40.69592,-73.94765",0,0
24264371,"40.64929,-73.92647",0,0
24265177,"40.84104,-73.93838",1,1
24265209,"40.77311,-73.95508",0,0
24265333,"40.71686,-73.95638",1,0
24265776,"40.64741,-73.97102",0,0
24266025,"40.74579,-73.9909",2,3
24266063,"40.71651,-73.95623",1,0
24266273,"40.76525,-73.83055",0,0
24267208,"40.67952,-73.91296",0,0
24267383,"40.69201,-73.94104",0,0
24267385,"40.70688,-74.00523",5,4
24267506,"40.68088,-73.91181",0,0
24267706,"40.68234,-73.91318",0,0
24269100,"40.76425,-73.83061",0,0
24276183,"40.80451,-73.94079",1,0
24276835,"40.67559,-73.99943",0,1
24277232,"40.59103,-73.79497",0,1
24278511,"40.58906,-73.79503",0,1
24278899,"40.71371,-73.99355",1,2
24279547,"40.58896,-73.79494",0,1
24279693,"40.6469,-73.90022",0,0
24279771,"40.76008,-73.98846",1,1
24279933,"40.68102,-73.93686",0,0
24281831,"40.75087,-73.9953",2,1
24281837,"40.76936,-73.91491",0,0
24282118,"40.70615,-74.00752",6,4
24282429,"40.76385,-73.99219",0,2
24283298,"40.68988,-73.95826",0,0
24283531,"40.70642,-73.90554",2,0
24284162,"40.69289,-73.96865",0,0
24284701,"40.70705,-73.94976",0,0
24284744,"40.7671,-73.98744",1,1
24285044,"40.77969,-73.97862",2,2
24285110,"40.72643,-73.86083",0,0
24285869,"40.71883,-73.98957",1,3
24286512,"40.66889,-73.99115",4,1
24286518,"40.65711,-73.95655",2,0
24286851,"40.72969,-74.00697",1,2
24287062,"40.7466,-73.89176",4,0
24287261,"40.81542,-73.94574",0,0
24287286,"40.66735,-73.78922",0,0
24287367,"40.83216,-73.91598",0,3
24287826,"40.77768,-73.94951",0,2
24287857,"40.76387,-73.90995",0,0
24287863,"40.75512,-73.97155",3,4
24288869,"40.69928,-73.90616",2,0
24289129,"40.76323,-73.99248",1,2
24289209,"40.76531,-73.91126",0,0
24289510,"40.75974,-73.98924",1,1
24289567,"40.74468,-73.87911",0,0
24289926,"40.75628,-73.96918",2,4
24299542,"40.74766,-73.97601",2,2
24300863,"40.73034,-74.00135",2,2
24302356,"40.65247,-74.00994",0,0
24302828,"40.76137,-73.90582",0,0
24303775,"40.62313,-74.03114",0,1
24304515,"40.7209,-73.98142",1,1
24304881,"40.82036,-73.95415",0,1
24305035,"40.71746,-73.9506",1,0
24305252,"40.87997,-73.90035",0,1
24305977,"40.88068,-73.90012",0,1
24306539,"40.71313,-73.98665",0,2
24307110,"40.71426,-73.99175",1,2
24307675,"40.73389,-73.99083",0,0
24308589,"40.78243,-73.97265",0,3
24308928,"40.69792,-73.84081",0,0
24308988,"40.68907,-73.953",0,0
24311790,"40.71932,-73.98995",1,3
24312275,"40.74491,-74.0042",0,1
24312400,"40.73937,-73.91566",0,1
24312987,"40.72558,-73.95706",0,2
24313236,"40.80321,-73.9682",0,2
24313356,"40.80222,-73.96763",0,2
24313434,"40.80365,-73.96639",0,2
