id,geom,subway_500,natural_500
10407271,"40.69995,-73.92937",1,0
10407723,"40.68805,-73.96952",0,0
10408285,"40.67008,-73.9571",0,4
10409669,"40.7457,-73.94497",1,1
10409905,"40.79037,-73.9428",0,1
10411679,"40.73345,-73.95973",0,2
10412006,"40.72265,-73.99493",0,2
10412649,"40.69886,-73.92957",1,0
10413474,"40.71156,-73.96343",0,2
10413492,"40.76343,-73.99391",0,1
10413576,"40.64465,-74.09272",0,0
10414065,"40.71489,-73.991",1,1
10417282,"40.76771,-73.91675",0,0
10423846,"40.68797,-73.97288",3,0
10425572,"40.68665,-73.9774",3,0
10427351,"40.79141,-73.97345",1,1
10429094,"40.71855,-73.9438",1,0
10429566,"40.71966,-73.96265",0,2
10433284,"40.73562,-73.98308",0,4
10434806,"40.76486,-73.99479",0,2
10435733,"40.71892,-73.95616",0,0
10435862,"40.61465,-73.96065",1,0
10438662,"40.69363,-73.94805",0,0
10439129,"40.72647,-73.99061",0,0
10444139,"40.67833,-73.96904",0,3
10445597,"40.68379,-73.9405",0,0
10446429,"40.7327,-74.00341",2,2
10446926,"40.81699,-73.94254",0,0
10446989,"40.67887,-73.97006",0,2
10447691,"40.71578,-73.98201",1,1
10448095,"40.77686,-73.95084",0,1
10449807,"40.73466,-73.99539",1,1
10450820,"40.71419,-73.94368",1,0
10452249,"40.72768,-74.00233",0,2
10452541,"40.70086,-73.93063",2,0
10452737,"40.75126,-73.99498",3,4
10454844,"40.71934,-74.00998",1,1
10458099,"40.69433,-73.93262",1,1
10460113,"40.82021,-73.95307",0,1
10469388,"40.71986,-73.96046",0,2
10470258,"40.80985,-73.93838",1,1
10471763,"40.71319,-73.96406",0,2
10472004,"40.69693,-73.93725",1,0
10473052,"40.71852,-73.95897",0,2
10473676,"40.80639,-73.95551",0,2
10473730,"40.69664,-73.93628",1,0
10474780,"40.65398,-73.96377",3,1
10475047,"40.69808,-73.93174",2,0
10476556,"40.83953,-73.85717",0,0
10476782,"40.88808,-73.86017",0,0
10477767,"40.68606,-74.00122",0,2
10478114,"40.68168,-73.93574",0,0
10478482,"40.66564,-73.97666",0,2
10478526,"40.64953,-74.00011",1,3
10482237,"40.74751,-73.99483",2,1
10482409,"40.74896,-73.99657",1,0
10482554,"40.74973,-73.99515",2,1
10484019,"40.66388,-73.98587",0,0
10487548,"40.72315,-73.98251",1,2
10488146,"40.71957,-73.94199",0,0
10488505,"40.79783,-73.96405",0,1
10489240,"40.71852,-73.88373",0,0
10489896,"40.74398,-73.99664",0,0
10489923,"40.76859,-73.94359",0,3
10490073,"40.65436,-73.96179",2,1
10491207,"40.70017,-73.91014",2,0
10491594,"40.71632,-73.88297",0,0
10497886,"40.67104,-73.93859",0,0
10498577,"40.75869,-73.91899",0,0
10499025,"40.72709,-73.95326",0,1
10500033,"40.85823,-73.93612",1,1
10500222,"40.73492,-74.00457",2,3
10500406,"40.76574,-73.95915",0,1
10502523,"40.60077,-74.07788",0,2
10509662,"40.72302,-74.00487",0,0
10512575,"40.7832,-73.98189",1,1
10512812,"40.76278,-73.96638",0,1
10512932,"40.86818,-73.92708",0,2
10513228,"40.68709,-73.92059",0,0
10513499,"40.68577,-73.95179",0,0
10514166,"40.71886,-73.96234",0,2
10514203,"40.67546,-73.97528",0,1
10514879,"40.72948,-73.98885",0,2
