id,geom,subway_500,natural_500
9461660,"40.8096,-73.94099",1,0
9461669,"40.68182,-73.97704",3,0
9461803,"40.72675,-74.00757",0,2
9461851,"40.78743,-73.96855",0,1
9462694,"40.68177,-73.99393",0,1
9463039,"40.74163,-74.00102",0,2
9463261,"40.80473,-73.96528",0,3
9464046,"40.7075,-73.95385",1,0
9464137,"40.7713,-73.95443",0,1
9464318,"40.67939,-73.99598",0,1
9464543,"40.74601,-73.99987",1,0
9464605,"40.73683,-73.98191",0,3
9464835,"40.78339,-73.98018",1,1
9466003,"40.73329,-73.89463",0,0
9469009,"40.69395,-73.92418",1,0
9469827,"40.78763,-73.95111",0,0
9470528,"40.69979,-73.92261",2,0
9470554,"40.72911,-73.98151",0,3
9470677,"40.76656,-73.97038",0,6
9471893,"40.72772,-74.0013",0,2
9471997,"40.72615,-74.00225",0,1
9473492,"40.68983,-73.90512",1,0
9473646,"40.68535,-73.99192",0,1
9473837,"40.7161,-73.94264",0,0
9473889,"40.59592,-73.97523",3,0
9474607,"40.75553,-73.9923",2,0
9475052,"40.68735,-73.94541",0,0
9475136,"40.71642,-73.95298",1,0
9475494,"40.78113,-73.95452",0,1
9475907,"40.71124,-74.00834",5,6
9476198,"40.72636,-73.98454",0,2
9476212,"40.73338,-74.00752",1,2
9476397,"40.75823,-73.90881",0,0
9476449,"40.66737,-73.97822",0,0
9476774,"40.78613,-73.9732",0,0
9476831,"40.85068,-73.93046",0,1
9476850,"40.77877,-73.97872",2,3
9477096,"40.82516,-73.95288",0,1
9477359,"40.72311,-73.98389",1,3
9477489,"40.71255,-73.99673",0,3
9477988,"40.67768,-73.97114",0,3
9478196,"40.73431,-74.00635",2,2
9478370,"40.74538,-73.92139",0,1
9479084,"40.71183,-73.99685",0,3
9479324,"40.69585,-73.96344",0,0
9479348,"40.81319,-73.94423",0,0
9484346,"40.71564,-73.99169",1,1
9484892,"40.72145,-73.97881",0,2
9485047,"40.76472,-73.98813",1,2
9485566,"40.72182,-73.95576",0,1
9485606,"40.81041,-73.9445",0,0
9486111,"40.78591,-73.94832",0,1
9486229,"40.72797,-74.0019",0,2
9486332,"40.77281,-73.95822",0,0
9486961,"40.70138,-73.92168",2,0
9487424,"40.66214,-73.99223",0,0
9487497,"40.69035,-73.99633",0,4
9487684,"40.7795,-73.98258",2,2
9488285,"40.68282,-73.92934",0,0
9488756,"40.68023,-73.94487",0,0
9488762,"40.70479,-73.92054",0,0
9488878,"40.7996,-73.9621",0,2
9489073,"40.79351,-73.93388",0,1
9490080,"40.84369,-73.93828",1,1
9490600,"40.71002,-73.94796",1,0
9490959,"40.69372,-73.94578",0,0
9491126,"40.72776,-73.98328",0,3
9491448,"40.76393,-73.99124",0,2
9492069,"40.70864,-74.00675",5,4
9492678,"40.71584,-73.95868",0,1
9492750,"40.80965,-73.94553",0,0
9492969,"40.67252,-73.96154",1,2
9493142,"40.72637,-73.94467",0,1
9493324,"40.7139,-73.94628",1,0
9494304,"40.79478,-73.94178",0,1
9495205,"40.6858,-73.96789",0,0
9495238,"40.84687,-73.94228",0,1
9495907,"40.73302,-74.00585",2,2
9496094,"40.74603,-74.00147",0,0
9496137,"40.75903,-73.96287",0,1
9496176,"40.75826,-73.98923",1,7
9496213,"40.70564,-73.93646",1,1
9496372,"40.73095,-74.00242",2,2
9496398,"40.81297,-73.93922",0,1
9496559,"40.65343,-73.95175",0,0
9497513,"40.67797,-73.94675",0,0
9502150,"40.80211,-73.94573",0,0
9504043,"40.71165,-73.94898",1,0
9504843,"40.69914,-73.91471",2,0
9505047,"40.71848,-73.95817",0,2
9505268,"40.75182,-73.99779",1,3
9505449,"40.6836,-73.98285",3,1
9505990,"40.69544,-73.93221",2,1
9506014,"40.75598,-73.98796",2,6
9507100,"40.75211,-73.94082",1,0
9507112,"40.72292,-73.99307",1,2
9507521,"40.66872,-73.98648",4,0
9508202,"40.83279,-73.94174",0,0
9508780,"40.62924,-73.96311",0,0
9509148,"40.67682,-73.96178",2,0
9509218,"40.73161,-73.9896",0,1
9509369,"40.6847,-73.93262",0,0
9510158,"40.7638,-73.99298",0,2
9510385,"40.76737,-73.91244",0,0
9511490,"40.70766,-73.94739",1,0
9511685,"40.73288,-73.97984",0,5
9512372,"40.82243,-73.95447",0,1
9512472,"40.72689,-73.94674",0,0
9513152,"40.72309,-73.98285",1,2
9513278,"40.72741,-74.00178",0,2
9513287,"40.68481,-73.92763",0,0
9513379,"40.70968,-73.94575",1,0
9513511,"40.85753,-73.86605",1,0
9513743,"40.77685,-73.9771",2,6
9514193,"40.72536,-73.98252",0,2
9514730,"40.78462,-73.97273",0,0
9514772,"40.72396,-73.95182",0,0
9514805,"40.67806,-73.96735",0,3
9514860,"40.76526,-73.99096",0,2
9514935,"40.70725,-73.94187",0,0
9515597,"40.68719,-73.97777",3,0
9515733,"40.68644,-73.9857",0,0
9516142,"40.71171,-73.95704",1,0
9517131,"40.71002,-74.00723",5,7
9517488,"40.7347,-74.00784",1,4
9519514,"40.73837,-74.00586",1,3
9520489,"40.70702,-74.01676",4,20
9521009,"40.70501,-73.93738",1,0
9521704,"40.72286,-73.9834",1,2
9522763,"40.65497,-73.96169",2,1
9523488,"40.71018,-73.95488",1,0
9523761,"40.76689,-73.94564",0,2
9524033,"40.80319,-73.95432",0,1
9525241,"40.73945,-73.99616",0,0
