id,geom,subway_500,natural_500
14104812,"40.6892,-73.97474",2,0
14105094,"40.73282,-74.00684",2,2
14105220,"40.73564,-74.00303",2,2
14107667,"40.78989,-73.97264",1,0
14108460,"40.83604,-73.94067",1,1
14108509,"40.73929,-73.99914",0,2
14108671,"40.74767,-73.99003",2,1
14108870,"40.65554,-73.958",2,0
14109485,"40.66414,-73.98507",0,0
14109494,"40.69591,-73.96284",0,0
14109521,"40.7038,-73.92712",0,0
14109544,"40.80719,-73.95303",0,1
14109893,"40.65915,-73.96004",2,1
14110144,"40.80822,-73.96567",0,2
14110407,"40.58843,-73.79905",0,1
14111092,"40.82446,-73.94318",0,0
14111254,"40.74011,-73.99829",0,1
14111390,"40.74438,-73.99329",1,3
14111626,"40.76325,-73.98981",1,2
14111975,"40.72677,-73.98194",0,2
14115455,"40.79862,-73.953",0,2
14115645,"40.70219,-73.73296",0,0
14117696,"40.73897,-74.0018",0,2
14120153,"40.70648,-73.81491",1,0
14120431,"40.74062,-73.99824",0,1
14120515,"40.7372,-73.919",0,0
14120620,"40.71655,-73.99203",1,2
14121045,"40.72461,-74.01136",0,1
14121640,"40.66285,-73.9908",0,0
14122786,"40.70318,-73.92609",0,0
14124792,"40.67147,-73.95181",0,0
14124987,"40.69271,-73.91361",0,0
14125183,"40.69822,-73.92918",1,0
14125891,"40.71378,-73.96257",0,2
14125913,"40.69976,-73.99313",0,5
14126303,"40.82228,-73.93894",1,1
14126610,"40.74488,-73.98079",0,0
14126853,"40.68798,-73.90677",1,0
14129429,"40.73085,-74.00079",1,2
14131597,"40.65663,-73.95989",2,1
14133414,"40.77009,-73.87708",0,0
14134105,"40.69394,-73.97115",0,0
14135050,"40.69421,-73.93234",2,1
14135904,"40.81667,-73.94342",0,0
14137017,"40.70965,-73.95782",0,0
14137639,"40.69572,-73.9293",1,1
14138066,"40.74935,-73.88332",0,0
14138706,"40.72488,-73.94085",0,1
14138800,"40.68128,-73.90546",5,0
14139170,"40.70175,-73.91525",2,0
14139187,"40.82148,-73.89122",0,0
14139553,"40.77007,-73.9569",0,1
14139651,"40.74506,-73.97934",0,0
14140552,"40.72872,-73.98267",0,3
14140905,"40.69493,-73.9294",1,1
14141050,"40.65544,-73.97491",0,1
14141215,"40.71795,-73.98553",1,2
14141622,"40.68904,-73.85052",0,0
14141874,"40.66249,-73.958",1,7
14142298,"40.6905,-73.85612",0,0
14143250,"40.67564,-73.94798",0,0
14147107,"40.83117,-73.94846",0,1
14148550,"40.75134,-73.85219",0,2
14148905,"40.73851,-73.80106",0,0
14148988,"40.75247,-73.97305",2,3
14149046,"40.68689,-73.80117",0,0
14149127,"40.77711,-73.95367",0,0
14150846,"40.72564,-73.98772",0,3
14151551,"40.74305,-73.9168",0,1
14152806,"40.71192,-73.9628",0,2
14153081,"40.68463,-73.90729",2,0
14153242,"40.72808,-73.98377",0,2
14153255,"40.6628,-73.93397",0,0
14154356,"40.76094,-73.994",1,1
14154373,"40.72097,-73.97769",0,2
14155064,"40.74121,-73.99995",0,2
14155795,"40.73058,-73.99002",0,1
14159853,"40.7232,-73.9946",0,2
14161086,"40.68403,-73.94979",0,0
14161103,"40.67963,-73.98951",0,1
14161351,"40.65813,-73.95773",2,0
14161597,"40.7638,-73.95547",0,2
14163104,"40.77943,-73.9117",0,2
14163220,"40.71688,-73.84238",1,0
14163324,"40.71973,-73.94272",0,0
14163352,"40.67321,-73.86865",1,0
14164263,"40.64706,-73.9593",3,0
14164319,"40.73101,-73.95248",0,1
14165982,"40.72116,-73.83948",1,1
14166695,"40.71531,-73.94693",1,0
14167282,"40.64088,-73.96125",2,0
14167287,"40.76666,-73.95507",0,1
14167380,"40.73101,-73.9405",0,1
14167624,"40.79356,-73.94164",0,1
14167763,"40.68083,-73.97823",3,0
14168034,"40.66548,-73.98025",0,0
14168274,"40.76367,-73.98912",1,2
14168413,"40.74702,-73.97563",0,2
14169102,"40.737,-73.98231",0,3
14169266,"40.86531,-73.92725",1,2
14169399,"40.70153,-73.89706",1,0
14171171,"40.81473,-73.93583",0,1
14174460,"40.65776,-73.95218",0,0
14175040,"40.81745,-73.95164",0,0
14176286,"40.72521,-73.95575",0,1
14176519,"40.70925,-73.95255",1,0
14176878,"40.70937,-73.96128",0,0
14177028,"40.71555,-73.96325",0,2
14177069,"40.75546,-73.96454",0,3
14178226,"40.80326,-73.935",1,1
14179120,"40.7684,-73.91762",0,0
14180414,"40.73178,-73.98613",0,2
14180715,"40.6866,-73.94583",0,0
14181211,"40.77487,-73.91196",0,0
14181565,"40.71298,-73.83601",0,0
14182564,"40.74737,-73.97407",0,3
14183466,"40.76439,-73.98943",0,2
14183900,"40.72094,-73.98649",1,3
14184335,"40.76471,-73.95819",0,1
14185610,"40.75601,-73.96625",1,2
14186028,"40.71339,-73.96369",0,2
14187014,"40.76848,-73.96014",0,0
14187084,"40.78752,-73.94314",0,1
14187475,"40.68806,-73.95491",0,0
14191921,"40.75924,-73.98541",1,4
