id,geom,subway_500,natural_500
20176653,"40.70135,-73.92402",2,0
20177584,"40.72025,-73.9436",0,0
20182193,"40.73686,-73.99349",1,0
20183458,"40.81574,-73.95261",0,0
20183579,"40.69765,-73.8114",4,0
20183695,"40.67714,-73.96437",0,2
20183883,"40.76336,-73.98646",1,4
20184035,"40.80942,-73.95246",0,0
20184562,"40.72698,-73.98649",0,2
20185035,"40.72677,-73.94578",0,1
20185442,"40.62707,-74.02817",0,0
20186021,"40.68252,-73.90651",5,0
20186030,"40.74082,-73.91874",0,1
20186673,"40.77987,-73.94804",0,2
20186834,"40.68249,-73.95683",1,0
20186887,"40.68674,-74.00073",0,2
20187293,"40.67118,-73.86821",0,0
20187779,"40.69584,-73.84727",0,0
20188527,"40.77614,-73.91324",0,0
20188787,"40.67015,-73.95662",1,3
20188905,"40.66563,-73.98669",3,0
20189290,"40.679,-73.91078",1,0
20189718,"40.76149,-73.97536",2,16
20190053,"40.68356,-74.00301",0,2
20190343,"40.68614,-73.99082",0,1
20190580,"40.72967,-73.98595",0,3
20190740,"40.68956,-73.93853",0,0
20191216,"40.78612,-73.95359",0,1
20191868,"40.76255,-73.97453",2,14
20191974,"40.71041,-73.95773",0,0
20191991,"40.68133,-73.90947",4,0
20192860,"40.74555,-73.92139",0,1
20193058,"40.67925,-73.91017",3,0
20193790,"40.71029,-73.95148",1,0
20193830,"40.68828,-73.96215",0,0
20194264,"40.78083,-73.91145",0,4
20194342,"40.78757,-73.95089",0,0
20194454,"40.75155,-73.97356",2,3
20194665,"40.78088,-73.90819",0,3
20194791,"40.73676,-73.92756",0,0
20194913,"40.7385,-73.79241",0,0
20194954,"40.68004,-73.93928",0,0
20195496,"40.68115,-73.90999",3,0
20195539,"40.78809,-73.94319",0,1
20196339,"40.66941,-73.79148",0,0
20196464,"40.77692,-73.98111",2,3
20196860,"40.75645,-73.91458",0,0
20202650,"40.74847,-73.97562",2,2
20202971,"40.74947,-73.9761",2,12
20203086,"40.66156,-73.94706",0,0
20203433,"40.66729,-73.98359",4,0
20204055,"40.73895,-73.9997",0,2
20204527,"40.74654,-73.91842",0,1
20204751,"40.72553,-74.00002",0,0
20205846,"40.74572,-73.92198",0,1
20205958,"40.76549,-73.98166",1,8
20206499,"40.80445,-73.96649",0,3
20206733,"40.71987,-73.96141",0,2
20206749,"40.73038,-73.95548",0,1
20207132,"40.60106,-74.00933",0,0
20207945,"40.74715,-73.94605",1,1
20208354,"40.68564,-73.94508",0,0
20208787,"40.68817,-73.91523",0,0
20209878,"40.67334,-73.94099",0,0
20210285,"40.63291,-74.11749",0,0
20211113,"40.65673,-73.96058",2,2
20211737,"40.6902,-73.91515",0,0
20212025,"40.68537,-73.9329",0,0
20212322,"40.76143,-73.96103",0,1
20212531,"40.66426,-73.95773",1,7
20212707,"40.84532,-73.93814",1,0
20213045,"40.71687,-73.95012",1,0
20213442,"40.67586,-73.9504",0,0
20213659,"40.66778,-73.85345",0,0
20213732,"40.67377,-73.95398",1,0
20213973,"40.77368,-73.90499",0,0
20214413,"40.68606,-73.93861",0,0
20215712,"40.73552,-74.00554",2,3
20216170,"40.73639,-73.95342",0,1
20216401,"40.70032,-73.91684",2,0
20216511,"40.69549,-73.91838",1,0
20218990,"40.75482,-73.89369",0,0
20223912,"40.71703,-73.94298",0,0
20223927,"40.72509,-73.95418",0,1
20224936,"40.72505,-73.94449",0,0
20227210,"40.67635,-73.97113",0,2
20227428,"40.75794,-73.72956",0,0
20227482,"40.70745,-73.94484",0,0
20228284,"40.81246,-73.94906",0,0
20228476,"40.6762,-73.9617",1,0
20230482,"40.69167,-73.75495",0,0
20230778,"40.755,-73.82333",0,1
20230917,"40.69562,-73.95107",0,0
20231046,"40.69426,-73.90785",0,0
20231480,"40.65593,-73.91798",0,0
20231737,"40.6775,-73.95404",2,0
20231900,"40.63646,-73.96484",1,0
20231901,"40.72982,-74.00034",1,2
20232745,"40.85634,-73.86633",1,0
20233308,"40.85598,-73.93427",2,1
20234416,"40.70955,-73.9491",1,0
20234674,"40.77751,-73.95198",0,0
20235361,"40.79873,-73.93263",0,2
20235591,"40.90734,-73.90137",0,0
20235608,"40.69716,-73.91447",2,0
20235701,"40.83103,-73.94653",0,1
20235849,"40.78078,-73.95301",0,1
20235984,"40.70115,-73.9212",2,0
20237047,"40.65967,-73.96242",2,3
20242938,"40.66192,-73.91371",0,0
20243718,"40.80024,-73.96826",0,2
20243875,"40.70089,-73.9273",1,0
20245126,"40.67215,-73.94831",0,0
20245130,"40.71352,-73.96148",0,1
20245577,"40.77621,-73.98054",2,3
20248246,"40.69156,-73.94359",0,0
20249492,"40.74416,-73.99017",1,3
20250864,"40.74648,-73.99286",2,2
20253164,"40.74739,-73.92058",0,1
