id,geom,subway_500,natural_500
4227207,"40.66752,-73.98892",4,0
4227499,"40.74724,-74.00355",1,1
4227554,"40.7426,-73.90706",0,0
4232255,"40.62605,-74.03014",0,0
4232356,"40.77065,-73.95163",0,1
4232865,"40.78278,-73.97437",0,3
4233025,"40.7068,-73.93772",1,1
4233705,"40.77715,-73.98235",2,4
4235620,"40.73303,-73.79736",0,0
4235843,"40.78627,-73.94316",0,1
4235961,"40.74366,-73.99721",0,0
4236107,"40.73408,-74.0057",2,2
4236725,"40.69191,-73.96624",0,0
4240861,"40.69108,-73.91443",0,0
4241028,"40.6852,-73.7962",0,0
4241486,"40.72685,-73.98638",0,2
4243533,"40.74808,-73.90404",0,0
4244174,"40.73235,-73.95106",0,1
4244242,"40.69496,-73.93949",1,0
4244476,"40.73093,-73.95332",0,0
4244528,"40.71295,-73.9623",0,2
4244576,"40.8544,-73.93091",1,1
4247883,"40.73545,-74.00097",1,2
4248788,"40.77881,-73.97726",2,5
4249131,"40.73175,-73.98756",0,2
4249342,"40.70948,-74.00654",5,4
4250746,"40.69271,-73.92535",0,0
4252172,"40.70028,-73.95439",0,0
4256091,"40.73539,-74.00818",1,3
4257572,"40.78245,-73.98163",2,1
4257889,"40.8049,-73.96558",0,3
4258443,"40.69863,-73.91235",2,0
4258867,"40.68796,-73.97735",3,0
4259427,"40.67027,-73.94033",0,0
4260964,"40.81774,-73.94595",0,0
4261214,"40.80936,-73.94454",1,0
4261951,"40.76443,-73.99184",0,2
4262120,"40.7681,-73.98377",1,2
4262707,"40.65443,-73.84605",0,0
4263488,"40.76842,-73.98589",1,2
4263624,"40.67566,-73.93944",0,0
4263802,"40.68562,-73.9693",0,1
4263880,"40.67009,-73.9329",0,0
4264049,"40.76496,-73.91169",0,0
4264127,"40.75896,-73.9153",0,0
4265471,"40.68676,-73.95801",0,0
4267133,"40.72156,-73.98712",1,3
4268286,"40.79608,-73.93819",0,1
4270499,"40.76369,-73.92291",0,0
4270683,"40.76386,-73.91002",0,0
4271059,"40.73527,-73.95398",0,1
4271119,"40.76845,-73.9832",1,2
4271877,"40.6869,-73.92254",0,0
4273931,"40.76751,-73.96309",0,0
4274443,"40.75195,-73.97191",2,2
4274462,"40.70439,-73.91111",1,0
4274589,"40.71743,-74.00623",1,4
4274595,"40.80751,-73.94097",1,0
4275729,"40.69341,-73.92266",1,0
4276532,"40.80469,-73.94594",0,0
4276618,"40.75238,-73.9945",3,1
4276762,"40.83048,-73.9437",0,0
4277614,"40.67044,-73.99157",4,1
4277724,"40.71484,-73.96742",0,2
4277980,"40.67484,-73.95751",1,0
4278084,"40.75062,-73.98247",4,17
4278389,"40.81231,-73.85535",0,1
4278568,"40.72184,-73.98755",1,3
4279260,"40.70463,-73.90132",1,0
4279323,"40.65681,-73.9484",0,0
4279550,"40.71912,-73.9863",1,3
4280053,"40.68206,-73.95441",1,0
4280118,"40.70741,-73.92239",0,0
4281241,"40.73341,-73.99489",1,1
4282178,"40.69724,-73.94914",0,0
4282998,"40.74092,-73.97817",0,1
4284031,"40.74305,-73.99733",0,1
4284158,"40.72833,-73.98917",0,0
