id,geom,subway_500,natural_500
5031178,"40.68594,-73.90653",2,0
5031539,"40.76263,-73.9887",2,2
5033691,"40.78147,-73.98315",2,1
5034136,"40.78215,-73.98349",2,1
5036261,"40.77645,-73.90566",0,0
5036659,"40.67615,-73.95776",1,0
5037654,"40.76193,-73.94942",1,3
5037892,"40.80535,-73.95407",0,1
5038299,"40.68752,-73.9795",3,0
5039939,"40.70898,-73.93286",1,1
5040218,"40.76159,-73.99824",0,2
5040653,"40.71723,-73.99164",1,3
5040919,"40.6978,-73.98396",1,0
5040951,"40.73272,-73.9852",0,2
5041891,"40.79693,-73.96348",0,1
5046189,"40.87054,-73.84681",1,0
5046190,"40.77209,-73.95083",0,1
5046422,"40.69119,-73.99438",0,3
5046894,"40.81549,-73.95278",0,0
5048535,"40.73718,-73.98373",0,2
5049823,"40.7655,-73.98018",1,8
5050156,"40.73273,-73.98969",0,1
5050369,"40.72536,-73.9856",0,3
5050664,"40.71848,-73.99549",0,1
5050799,"40.67586,-73.9621",1,0
5051597,"40.68386,-73.90936",2,0
5052495,"40.70907,-73.96396",0,1
5052897,"40.76173,-73.96183",0,1
5054072,"40.7606,-73.96028",0,1
5054397,"40.68951,-73.95524",0,0
5055033,"40.72474,-73.94733",0,0
5056421,"40.79213,-73.94974",0,4
5058683,"40.71301,-73.95374",1,0
5059402,"40.71677,-73.95773",0,0
5060771,"40.73345,-74.00302",2,2
5061165,"40.83554,-73.93849",1,1
5061178,"40.8447,-73.93369",1,1
5061309,"40.70171,-73.91344",3,0
5065185,"40.79463,-73.97061",1,1
5065276,"40.66135,-73.98726",0,0
5065630,"40.68574,-73.95758",0,0
5066526,"40.69494,-73.95507",0,0
5066813,"40.73096,-73.98376",0,3
5066900,"40.69604,-73.94504",0,0
5066963,"40.69709,-73.91003",1,0
5067097,"40.71343,-73.94842",1,0
5067348,"40.75977,-73.98981",1,1
5067417,"40.80858,-73.95132",0,0
5068972,"40.71182,-74.00497",5,6
5069145,"40.70126,-73.93731",1,0
5070183,"40.74513,-73.91685",0,1
5070378,"40.71223,-73.95681",1,0
5075659,"40.77407,-73.95238",0,1
5077231,"40.77636,-73.95099",0,1
5078828,"40.63854,-73.95814",2,0
5079124,"40.63953,-73.97214",0,0
5081207,"40.78305,-73.98398",2,1
5082455,"40.82846,-73.94393",0,0
5083907,"40.69105,-73.96789",0,0
5084095,"40.77421,-73.95361",0,1
5084887,"40.7295,-73.98398",0,3
5085803,"40.78151,-73.94775",0,2
5091056,"40.71158,-73.85273",0,0
5093174,"40.6926,-73.94719",0,0
5093352,"40.80954,-73.94227",1,0
5094593,"40.78598,-73.77915",0,4
5096158,"40.71102,-73.95627",1,0
5101342,"40.71759,-73.94388",1,0
5102006,"40.68854,-73.99533",0,2
5102132,"40.70206,-73.91342",3,0
5102389,"40.71124,-73.95717",1,0
5104668,"40.75928,-73.99036",1,1
5105514,"40.71768,-73.95355",1,0
5105632,"40.67467,-73.96557",0,1
5105768,"40.74038,-73.87599",0,0
5105805,"40.76645,-73.98539",1,3
5106041,"40.64801,-73.95623",0,0
5106214,"40.73822,-74.00606",1,3
5106749,"40.7599,-73.9285",0,0
5110224,"40.6375,-74.07654",1,0
5110541,"40.76996,-73.95875",0,0
5112761,"40.71577,-73.94604",1,0
5113910,"40.67404,-74.01021",0,0
5115372,"40.76374,-73.87103",0,0
5115534,"40.70783,-73.94858",1,0
5116726,"40.67034,-73.97512",0,1
5116727,"40.72695,-73.98675",0,2
5117339,"40.78648,-73.9692",0,1
