id,geom,subway_500,natural_500
11282208,"40.68556,-73.92767",0,0
11282348,"40.77616,-73.98485",2,3
11282499,"40.76508,-73.99087",0,2
11282788,"40.68018,-73.96582",0,2
11284520,"40.70192,-73.92464",2,0
11284626,"40.7066,-73.92115",0,0
11291712,"40.69488,-73.9434",0,0
11293006,"40.72814,-73.97995",0,3
11294566,"40.69062,-73.93497",0,1
11295457,"40.80296,-73.94399",1,0
11295918,"40.66143,-73.95999",1,8
11296590,"40.74322,-73.99744",0,1
11298300,"40.79589,-73.96811",1,0
11301136,"40.77511,-73.95276",0,1
11304325,"40.73313,-74.00336",2,2
11304836,"40.64495,-73.95896",3,0
11305815,"40.86083,-73.92626",1,1
11305912,"40.67771,-73.96979",0,3
11309973,"40.73157,-73.98792",0,2
11311470,"40.73235,-73.98823",0,2
11315999,"40.76821,-73.9125",0,0
11316570,"40.69873,-73.93937",1,0
11317209,"40.70821,-73.94719",1,0
11319227,"40.86761,-73.92718",0,2
11320246,"40.72152,-73.97999",0,2
11320482,"40.88599,-73.89868",0,3
11321187,"40.76796,-73.95205",0,2
11321484,"40.71259,-73.95974",0,0
11322391,"40.69585,-73.92585",1,0
11322591,"40.71055,-73.95017",1,0
11324531,"40.73733,-73.95336",0,1
11324565,"40.76658,-73.95224",0,2
11325107,"40.7328,-73.9841",0,2
11325635,"40.68079,-73.95556",1,0
11326009,"40.7651,-73.98854",1,2
11334160,"40.69033,-73.9083",1,0
11334476,"40.86679,-73.92552",0,0
11334624,"40.72048,-73.9906",1,2
11335874,"40.78626,-73.94429",0,1
11337187,"40.70969,-73.9592",0,0
11337913,"40.76898,-73.98453",1,3
11338529,"40.86313,-73.92162",1,1
11339109,"40.71175,-73.96728",0,2
11339154,"40.79153,-73.97174",1,1
11341650,"40.70515,-73.925",0,1
11343196,"40.68963,-73.99259",0,1
11344203,"40.69607,-73.92295",2,0
11351798,"40.73469,-73.99838",1,3
11352664,"40.81357,-73.93575",0,1
11355476,"40.71987,-73.99729",0,3
11356941,"40.717,-73.9565",1,0
11357182,"40.7106,-73.95884",0,0
11359026,"40.76189,-73.98961",1,1
11359148,"40.64181,-73.9522",0,0
11359913,"40.73546,-73.98057",0,4
11360407,"40.68073,-73.96217",0,0
11360854,"40.79191,-73.94613",0,2
11362569,"40.76179,-73.99403",1,1
11363349,"40.72916,-73.97816",0,4
11370047,"40.81696,-73.94164",0,0
11370207,"40.69783,-73.90998",1,0
11371099,"40.68164,-73.93497",0,0
