id,geom,subway_500,natural_500
18946091,"40.62327,-74.03543",0,1
18946105,"40.66682,-73.9768",0,2
18946117,"40.77559,-73.95033",0,1
18946376,"40.77204,-73.90868",0,0
18946416,"40.671,-73.94703",0,0
18948184,"40.78285,-73.94875",0,1
18948914,"40.68378,-73.95592",1,0
18949137,"40.81002,-73.95958",0,2
18949153,"40.65585,-73.95582",1,0
18949917,"40.68603,-73.91438",0,0
18950091,"40.66268,-73.94963",0,0
18956236,"40.7476,-73.94433",1,1
18957055,"40.64882,-73.97629",0,1
18957522,"40.75452,-73.96634",1,5
18957774,"40.78841,-73.97461",0,1
18958323,"40.60577,-74.12819",0,0
18958355,"40.74617,-73.94645",1,0
18958724,"40.68923,-73.9154",0,0
18959626,"40.75071,-73.97995",2,17
18960386,"40.69091,-73.93667",0,1
18960496,"40.74683,-73.98761",2,2
18961150,"40.75125,-73.93807",1,0
18962847,"40.70602,-73.93821",1,0
18962916,"40.65283,-73.73887",0,3
18962999,"40.69508,-73.93359",1,1
18963479,"40.75169,-73.97323",2,3
18970683,"40.68756,-73.91326",0,0
18971860,"40.70821,-73.94274",0,0
18971993,"40.79631,-73.94348",0,0
18972792,"40.66724,-73.99328",4,1
18975097,"40.77655,-73.91304",0,0
18976585,"40.74712,-73.89329",4,0
18976933,"40.71445,-73.94593",1,0
18979087,"40.76873,-73.94397",0,3
18979981,"40.73179,-74.00106",1,2
18984088,"40.87271,-73.89972",0,1
18985595,"40.67061,-73.88004",0,0
18988028,"40.85484,-73.90646",0,0
18988814,"40.65417,-73.97405",0,1
18989137,"40.68508,-73.98413",1,1
18992110,"40.7197,-73.99331",1,2
18992672,"40.7591,-73.98971",1,1
18992796,"40.85624,-73.90946",0,0
18993091,"40.61767,-73.99176",2,0
18993379,"40.61357,-74.13566",0,0
18993398,"40.69256,-73.79988",0,0
18994394,"40.66134,-73.99619",0,0
18994641,"40.59486,-73.78856",0,1
18994965,"40.77126,-73.92088",0,0
18996087,"40.71358,-73.96519",0,2
18996206,"40.76269,-73.96053",0,1
18996283,"40.75169,-73.97116",2,3
18996738,"40.6721,-73.95363",1,0
18997233,"40.67379,-73.9873",4,1
18997283,"40.67396,-73.96427",0,1
18997371,"40.50873,-74.23914",0,0
18997373,"40.68277,-73.95886",1,0
18997559,"40.6949,-73.9116",0,0
18997907,"40.70445,-73.94359",0,0
18998283,"40.72506,-73.93802",0,1
18998595,"40.66615,-73.98712",4,0
18999045,"40.68318,-73.98578",0,1
18999626,"40.76199,-73.98758",2,1
18999839,"40.73862,-73.79184",0,0
19000161,"40.71893,-73.96232",0,2
19001879,"40.72257,-73.94544",0,0
19007359,"40.71706,-73.96423",0,3
19009220,"40.69481,-73.92244",2,0
19010266,"40.74165,-73.98486",0,2
19010699,"40.74285,-73.95597",0,2
19010965,"40.70075,-73.91644",2,0
19011068,"40.81451,-73.94478",0,0
19011267,"40.72204,-73.97924",0,2
19011527,"40.79475,-73.94247",0,0
19011610,"40.83318,-73.94081",0,1
19012156,"40.7084,-73.9551",1,0
19012181,"40.65704,-73.95757",2,0
19012262,"40.62986,-73.90638",0,1
19012370,"40.71588,-74.01691",1,4
19013171,"40.74214,-73.98048",0,0
19013218,"40.76619,-73.98987",0,3
19013613,"40.73983,-74.00586",0,3
19013673,"40.65871,-73.95263",0,0
19015029,"40.74806,-73.99665",1,0
19015421,"40.7231,-73.9927",1,2
19015592,"40.74183,-73.99878",0,2
19015637,"40.77138,-73.95353",0,1
19015721,"40.80545,-73.95489",0,2
19017366,"40.77084,-73.92601",0,0
19017429,"40.82634,-73.95061",0,1
19017889,"40.72059,-73.95847",0,2
19018157,"40.70388,-73.88012",0,0
19018768,"40.71284,-73.99066",0,2
19018914,"40.70866,-73.95003",1,0
19018987,"40.77565,-73.98684",2,4
19019159,"40.71099,-73.95267",1,0
19019275,"40.77317,-73.98729",1,4
19019325,"40.74736,-73.97838",0,1
19019762,"40.6948,-73.92093",2,0
19021031,"40.7687,-73.94308",0,3
19027786,"40.80244,-73.94409",1,0
19028078,"40.67249,-73.8782",0,0
19030149,"40.67488,-73.85568",0,0
19031108,"40.76877,-73.91237",0,0
19032635,"40.84977,-73.93536",1,1
19032888,"40.8336,-73.94088",0,1
19034388,"40.69441,-73.90881",0,0
19035295,"40.70674,-73.9201",0,0
19035560,"40.72136,-73.97882",0,2
19036088,"40.71199,-73.96317",0,2
19036290,"40.68054,-73.94129",0,0
19036361,"40.68347,-73.79461",0,0
19036742,"40.81192,-73.96164",0,2
19037873,"40.72902,-73.8474",0,1
19038705,"40.80652,-73.85312",0,1
19038815,"40.69144,-73.956",0,0
19044895,"40.75448,-73.82295",0,1
19046687,"40.74286,-73.95417",0,2
19047711,"40.72083,-73.99205",1,2
19048034,"40.85674,-73.93003",2,1
19049100,"40.74689,-73.97763",0,2
19049402,"40.71222,-74.01566",4,5
19049449,"40.69293,-73.9221",0,0
19049579,"40.7951,-73.96675",1,1
19049956,"40.66593,-73.95535",0,0
19050995,"40.6896,-73.9266",0,1
19051760,"40.84733,-73.93445",0,1
19051802,"40.72669,-73.98864",0,0
