id,geom,subway_500,natural_500
21885544,"40.68541,-73.94692",0,0
21885667,"40.77129,-73.91712",0,0
21885677,"40.75893,-73.9636",0,1
21885860,"40.70383,-73.94431",0,0
21885914,"40.67933,-73.96912",0,2
21889698,"40.66373,-73.93222",0,0
21890848,"40.63531,-73.96546",1,0
21891406,"40.72801,-73.98736",0,2
21891982,"40.74864,-73.97383",2,3
21892073,"40.70807,-73.95099",1,0
21892596,"40.77089,-73.95946",0,0
21892706,"40.66046,-73.96014",1,5
21892834,"40.78383,-73.97529",0,0
21893129,"40.75033,-73.97546",2,2
21893604,"40.74045,-74.00047",0,2
21893658,"40.71296,-73.93838",0,1
21894437,"40.70902,-73.95724",1,0
21894785,"40.68057,-73.97617",3,1
21895071,"40.6768,-73.95346",2,0
21895262,"40.66715,-73.96084",0,14
21896267,"40.80296,-73.9369",1,1
21896537,"40.71211,-73.94058",0,0
21896552,"40.80513,-73.9632",0,4
21897759,"40.67607,-73.97167",0,1
21897775,"40.70591,-73.92916",1,1
21897845,"40.86706,-73.84674",1,0
21898551,"40.69999,-73.95275",0,0
21898567,"40.72566,-73.94823",0,0
21898686,"40.68837,-73.98717",0,0
21898732,"40.72648,-73.97904",0,3
21899241,"40.71325,-73.99009",1,2
21899473,"40.73616,-73.99614",1,0
21899575,"40.57962,-73.96535",0,0
21899794,"40.74416,-73.97702",0,1
21899939,"40.67842,-73.88768",0,0
21900721,"40.777,-73.95771",0,2
21901025,"40.64537,-74.08381",0,0
21901156,"40.75656,-73.99063",2,0
21902630,"40.69532,-73.93995",1,0
21906858,"40.67835,-73.98209",1,1
21907036,"40.70027,-73.91268",2,0
21907240,"40.67848,-73.98386",1,1
21907615,"40.67868,-73.98254",1,1
21907916,"40.76347,-73.90928",0,0
21907941,"40.67753,-73.9841",0,1
21908120,"40.67873,-73.98236",1,1
21908184,"40.75006,-73.97694",2,11
21908265,"40.67733,-73.98407",0,1
21909291,"40.76699,-73.98174",1,4
21909717,"40.75731,-73.85785",0,0
21913309,"40.76191,-73.94934",1,3
21913782,"40.75732,-73.98142",3,25
21913811,"40.74496,-73.89534",4,0
21913859,"40.72734,-73.97203",0,1
21914314,"40.76062,-73.99297",1,2
21914499,"40.68616,-73.94295",0,0
21915201,"40.72067,-74.00024",0,2
21919913,"40.77055,-73.98615",1,3
21920061,"40.72147,-73.99054",1,2
21921178,"40.79943,-73.94386",0,0
21921608,"40.76996,-73.98551",1,3
21921707,"40.69386,-73.91897",0,0
21922035,"40.69067,-73.93917",0,0
21922071,"40.65177,-73.96417",3,1
21922407,"40.80853,-73.96352",0,2
21922639,"40.71911,-73.95045",0,0
21923390,"40.70889,-73.94357",0,0
21923649,"40.7264,-73.95613",0,1
21923722,"40.72508,-73.94698",0,0
21923996,"40.65028,-73.97771",0,1
21924203,"40.6857,-73.96964",0,1
21924586,"40.68537,-73.95894",1,0
21924630,"40.71344,-73.95702",1,0
21924815,"40.77752,-73.94726",0,3
21925948,"40.73307,-73.95275",0,1
21925970,"40.79757,-73.93851",0,1
21926117,"40.71601,-73.99171",1,1
21926198,"40.77625,-73.95495",0,0
21926279,"40.64813,-73.9589",3,0
21926432,"40.65543,-73.95674",2,0
21926844,"40.7611,-73.95015",1,3
21926893,"40.76522,-73.92438",0,0
