id,geom,subway_500,natural_500
13077301,"40.71642,-74.00667",1,5
13077317,"40.74426,-73.98535",1,3
13077370,"40.73874,-73.87595",0,0
13077988,"40.74556,-73.98542",2,3
13078166,"40.73929,-73.9999",0,2
13078201,"40.7052,-74.00974",5,5
13079614,"40.70748,-74.01476",6,21
13079618,"40.6904,-73.97285",0,0
13080002,"40.69027,-73.95801",0,0
13080685,"40.7447,-73.97593",0,1
13081306,"40.76517,-73.99331",0,2
13082571,"40.67002,-73.92054",0,0
13082588,"40.77079,-73.95949",0,0
13082600,"40.75584,-73.96979",2,4
13082957,"40.74332,-73.85469",0,3
13083020,"40.68347,-73.95462",1,0
13083030,"40.86794,-73.92792",0,2
13083221,"40.66117,-73.94317",0,0
13083638,"40.72764,-73.95579",0,1
13083988,"40.73443,-73.95678",0,2
13084004,"40.64523,-73.96213",3,0
13084019,"40.75082,-73.98526",3,17
13084346,"40.66936,-73.97724",0,0
13090558,"40.74534,-73.91809",0,1
13091309,"40.76069,-73.98319",1,10
13091684,"40.74927,-73.98303",3,11
13091737,"40.72153,-73.99493",0,2
13092405,"40.75733,-73.96577",1,2
13092482,"40.76227,-73.99807",0,2
13092522,"40.67372,-73.95334",1,0
13092604,"40.76106,-73.9848",1,4
13093161,"40.74641,-74.00401",0,1
13093381,"40.74651,-74.00563",0,1
13093642,"40.75798,-73.99156",1,0
13094020,"40.686,-73.98579",0,1
13094250,"40.6783,-73.99419",0,1
13094329,"40.7869,-73.97254",0,1
13094690,"40.69819,-73.9334",1,0
13096146,"40.67336,-73.95451",1,0
13097050,"40.78843,-73.95504",0,1
13098452,"40.85073,-73.93851",1,1
13098627,"40.7645,-73.99447",0,1
13098701,"40.67321,-73.79247",0,0
13098705,"40.81829,-73.94686",0,0
13098805,"40.76704,-73.95722",0,1
13099377,"40.82828,-73.94264",1,0
13099447,"40.76212,-73.9882",2,1
13099742,"40.66665,-73.98875",4,0
13100152,"40.76555,-73.9169",0,0
13100277,"40.75266,-73.90336",0,0
13100305,"40.67702,-73.95864",2,0
13100373,"40.73627,-73.98986",0,1
13100726,"40.80637,-73.93722",1,1
13101260,"40.72487,-73.98125",0,2
13101616,"40.75993,-73.96056",0,1
13101855,"40.61529,-73.92567",0,0
13102116,"40.69286,-73.98037",0,0
13102409,"40.70931,-74.00959",5,7
13105778,"40.76235,-73.92973",0,0
13107627,"40.58078,-73.95356",0,0
13108073,"40.76174,-73.96366",0,1
13108191,"40.74451,-73.99236",1,3
13108192,"40.7448,-73.99204",2,3
13108345,"40.74491,-73.99267",2,3
