id,geom,subway_500,natural_500
4866620,"40.78343,-73.94764",0,1
4866867,"40.64605,-74.00338",0,0
4866875,"40.72996,-73.95302",0,0
4867016,"40.69268,-73.95575",0,0
4867504,"40.6815,-73.91267",0,0
4867749,"40.72904,-74.00116",1,2
4867876,"40.67006,-73.9553",0,0
4868048,"40.6832,-73.98109",3,1
4868150,"40.76736,-73.98383",1,3
4868571,"40.72011,-73.99465",0,2
4869988,"40.7951,-73.94716",0,4
4870239,"40.69627,-73.94371",0,0
4871966,"40.71396,-73.94021",0,0
4873207,"40.66948,-73.95157",0,0
4873690,"40.74282,-73.94994",1,1
4873699,"40.71633,-73.99133",1,2
4874334,"40.69203,-73.97088",0,0
4874519,"40.70253,-73.91889",1,0
4874735,"40.76332,-73.9863",1,4
4877884,"40.68175,-73.9153",0,0
4879530,"40.80732,-73.93972",1,1
4879911,"40.68234,-73.98168",3,1
4880277,"40.71951,-73.98449",1,1
4880542,"40.7077,-73.94785",1,0
4880811,"40.72219,-73.99742",0,1
4880985,"40.77669,-73.97696",2,6
4881017,"40.86494,-73.92672",1,2
4881420,"40.73933,-74.00313",0,2
4884601,"40.79527,-73.96486",0,1
4885240,"40.73932,-73.99032",0,2
4885569,"40.73055,-74.0007",1,2
4885595,"40.77029,-73.92493",0,0
4885673,"40.73222,-73.9969",1,2
4885975,"40.75163,-73.9722",2,3
4886678,"40.72418,-73.94757",0,0
4887250,"40.74741,-73.94712",1,1
4887473,"40.64132,-74.01767",0,0
4887638,"40.74461,-73.91514",0,1
4887727,"40.72285,-73.99409",1,2
4889948,"40.71009,-73.9575",1,0
4890335,"40.78615,-73.94295",0,1
4891172,"40.81964,-73.9468",0,0
4891441,"40.67308,-73.99333",4,1
4891477,"40.71279,-73.9641",0,2
4891616,"40.82389,-73.94033",1,1
4891701,"40.82191,-73.95736",0,1
4892675,"40.69958,-73.90825",2,0
4896937,"40.75358,-73.92336",0,0
4897673,"40.74383,-73.92077",0,1
4900034,"40.71579,-73.99253",1,1
4901020,"40.8076,-73.95274",0,0
4901269,"40.6945,-73.99543",0,7
4901424,"40.68382,-73.96292",0,1
4901617,"40.72969,-73.9995",1,2
4902025,"40.68998,-73.95646",0,0
4902143,"40.74628,-73.9196",0,1
4902497,"40.76067,-73.9602",0,1
4904582,"40.85062,-73.90251",0,0
4905118,"40.78286,-73.98339",2,1
4905248,"40.78141,-73.98445",2,1
4905337,"40.6461,-73.97332",0,0
4906823,"40.66412,-73.95591",0,0
4906961,"40.70666,-73.96526",0,1
4907206,"40.7583,-73.99001",1,6
4907369,"40.66915,-73.95339",0,0
4907749,"40.6741,-73.94496",0,0
4907861,"40.70083,-73.91679",2,0
4908078,"40.65616,-74.00091",0,2
4908331,"40.80739,-73.95159",0,0
4908634,"40.68528,-73.97528",3,1
4908978,"40.76102,-73.98882",1,1
4909080,"40.6881,-73.98699",0,0
4909427,"40.71806,-73.98493",1,2
4909438,"40.73037,-73.98268",0,4
4916150,"40.7082,-74.00139",1,2
4916323,"40.77716,-73.94779",0,3
4916340,"40.78334,-73.97452",0,3
4917122,"40.71281,-73.9657",0,2
4917217,"40.6763,-73.95764",2,0
4918117,"40.68679,-73.92327",0,0
4920912,"40.74244,-73.99854",0,1
4921548,"40.7813,-73.98319",2,1
4924590,"40.74468,-73.91102",0,0
4925050,"40.68346,-73.97214",3,2
4925368,"40.68744,-73.92322",0,0
4925517,"40.76175,-73.9892",1,1
4926610,"40.80315,-73.94017",1,0
4927853,"40.68939,-73.92331",0,0
4928303,"40.67419,-73.95251",1,0
4929917,"40.81405,-73.95285",0,0
4930306,"40.74141,-73.99996",0,2
4930683,"40.68168,-73.9368",0,0
4930951,"40.7282,-74.00165",0,2
4931807,"40.79717,-73.93298",0,2
4932075,"40.72023,-73.9479",0,0
4932139,"40.72139,-73.99688",0,1
4932714,"40.67917,-73.92565",0,0
4933043,"40.75782,-73.92128",0,0
4936023,"40.75462,-73.96869",2,5
4936254,"40.71763,-73.98359",1,2
4936694,"40.69147,-73.94113",0,0
4937135,"40.81831,-73.93833",0,1
4941141,"40.78096,-73.9475",0,2
4941771,"40.67273,-73.96361",1,2
4942200,"40.72007,-73.98775",1,3
4942523,"40.73835,-73.92636",0,0
4942985,"40.80607,-73.94805",0,0
4943742,"40.79432,-73.97637",1,2
4946624,"40.71959,-73.9919",1,2
4947174,"40.66948,-73.93638",0,0
4947515,"40.73208,-73.95653",0,2
4948928,"40.76537,-73.99438",0,1
4948953,"40.72086,-73.94609",0,0
4950357,"40.81561,-73.95264",0,0
4950807,"40.79751,-73.96168",0,1
4951402,"40.78936,-73.97502",0,1
4952989,"40.66585,-73.94993",0,0
4956293,"40.66599,-73.9869",4,0
4956469,"40.7583,-73.77232",0,0
4956896,"40.71316,-73.9916",1,2
4957358,"40.68306,-73.93141",0,0
4958223,"40.7962,-73.96156",0,1
4961949,"40.72091,-73.98475",1,2
4963215,"40.72251,-73.97677",0,3
4963237,"40.87829,-73.83471",1,0
4963511,"40.88017,-73.83484",1,0
4965152,"40.72101,-74.00189",0,0
4966559,"40.75202,-73.93588",0,0
4967004,"40.73721,-73.98887",0,3
4967098,"40.85465,-73.85669",2,0
4967114,"40.7666,-73.98475",1,3
4967258,"40.70516,-73.91609",0,0
4968633,"40.68045,-73.93796",0,0
4968798,"40.75703,-73.87667",0,0
4968817,"40.71543,-73.83564",0,0
4970846,"40.76543,-73.99154",0,2
4973452,"40.71652,-73.99801",0,3
4973520,"40.79399,-73.94255",0,1
4974843,"40.63182,-74.124",0,0
4976848,"40.71904,-73.98962",1,3
4976919,"40.71189,-73.94632",1,0
4977744,"40.72076,-73.98925",1,2
4977756,"40.6729,-73.96003",1,2
4978214,"40.64027,-73.91751",0,0
4978241,"40.81007,-73.94007",1,1
4978607,"40.78124,-73.98475",2,1
4982699,"40.67924,-73.84771",0,0
4982969,"40.65833,-73.95196",0,0
4983264,"40.79967,-73.95444",0,2
4983691,"40.72811,-73.94925",0,0
4984951,"40.6726,-73.95364",1,0
4986843,"40.68301,-73.93738",0,0
4987238,"40.73189,-73.9947",1,1
4987355,"40.7912,-73.94318",0,1
4987370,"40.7116,-73.96774",0,2
4987929,"40.76357,-73.92829",0,0
4988556,"40.79492,-73.94087",0,1
4988687,"40.74481,-74.00148",0,0
4989295,"40.67347,-73.96544",0,2
4991235,"40.7313,-73.95341",0,0
4991895,"40.67067,-73.95693",1,4
4993422,"40.76958,-73.92223",0,0
4994058,"40.74045,-73.98175",0,1
4994264,"40.7076,-74.01367",6,23
4994266,"40.75765,-73.96466",0,1
4995083,"40.72954,-73.98337",0,4
4995739,"40.70213,-73.91472",2,0
4996027,"40.70971,-73.96561",0,2
4996877,"40.72514,-73.95392",0,1
4998025,"40.77569,-73.95721",0,2
4998221,"40.76435,-73.83211",0,0
4998294,"40.77595,-73.95573",0,0
5002867,"40.6404,-73.9612",2,0
5003266,"40.78631,-73.83923",0,0
5004463,"40.6216,-73.95315",0,0
5006113,"40.72177,-74.00356",0,0
