id,geom,subway_500,natural_500
17093180,"40.77058,-73.95358",0,1
17094226,"40.76123,-73.88597",0,0
17095035,"40.86686,-73.84207",1,0
17095296,"40.73571,-73.95372",0,1
17095350,"40.732,-73.99959",1,2
17095846,"40.6924,-73.93485",1,1
17095925,"40.68699,-73.9056",2,0
17095971,"40.73576,-73.85434",0,0
17097239,"40.57575,-73.98465",1,1
17097495,"40.80926,-73.94979",0,0
17097898,"40.75902,-73.9154",0,0
17104272,"40.69471,-73.93736",1,1
17105446,"40.77811,-73.91065",0,0
17106473,"40.68255,-73.99281",0,1
17106644,"40.67395,-73.95682",1,0
17106705,"40.58718,-73.81541",0,1
17107385,"40.74993,-73.91346",0,0
17107656,"40.72709,-73.98612",0,2
17108224,"40.74187,-74.00622",0,3
17108306,"40.78471,-73.95054",0,0
17108395,"40.76646,-73.92847",0,0
17108995,"40.76109,-73.99305",1,2
17109623,"40.72415,-73.97451",0,1
17111449,"40.80921,-73.94002",1,1
17112036,"40.81055,-73.94016",0,1
17116411,"40.77836,-73.97994",2,1
17117129,"40.65608,-73.96176",1,2
17117602,"40.71449,-73.99094",1,2
17117631,"40.80937,-73.94989",0,0
17118782,"40.72576,-73.97908",0,2
17120052,"40.7252,-73.98339",0,2
17120582,"40.72282,-73.94856",0,0
17121563,"40.82376,-73.94198",1,0
17122054,"40.80999,-73.93946",1,1
17122333,"40.74049,-74.00527",0,3
17122439,"40.80827,-73.93813",1,1
17122814,"40.79315,-73.93984",0,1
17123353,"40.71722,-73.95477",1,0
17123646,"40.64672,-74.00087",0,1
17123684,"40.75659,-73.99313",2,0
17125159,"40.81843,-73.94401",0,0
17129825,"40.80437,-73.96387",0,4
17130293,"40.71506,-73.94158",0,0
17133439,"40.74433,-73.98318",1,2
17133664,"40.64309,-73.97707",0,1
17134357,"40.78587,-73.97468",0,0
17136721,"40.72576,-74.00266",0,1
17137388,"40.72766,-73.99976",0,2
17137626,"40.82935,-73.94255",0,0
17138076,"40.66663,-73.76417",0,2
17138302,"40.80212,-73.9692",0,1
17140695,"40.69864,-73.92827",1,0
17140748,"40.66632,-73.9862",4,0
17140782,"40.71779,-73.96337",0,3
17141182,"40.80338,-73.9636",0,2
17141413,"40.70575,-73.90171",2,0
17141577,"40.71648,-73.94066",0,0
17141884,"40.75151,-73.97114",2,3
17142987,"40.84752,-73.82797",0,0
17147561,"40.73109,-73.98234",0,4
17149950,"40.75029,-73.98402",5,17
17150899,"40.73829,-73.97896",0,3
17151145,"40.73394,-74.00302",2,2
17151230,"40.7204,-74.00047",0,2
17152737,"40.74353,-73.99709",0,0
17153913,"40.72399,-73.95166",0,0
17154204,"40.65439,-73.73185",0,1
17155039,"40.80224,-73.93732",1,1
17156147,"40.67685,-73.94033",0,0
17157438,"40.67627,-73.95024",1,0
17157615,"40.72584,-73.9894",0,1
17158871,"40.69754,-73.99298",0,5
17168007,"40.76536,-73.98864",1,2
17171691,"40.69891,-73.98423",1,0
17172375,"40.76106,-73.98627",1,3
17173473,"40.7265,-73.86017",0,0
17174519,"40.74443,-74.00012",0,0
17176173,"40.85188,-73.93588",1,1
17177726,"40.68361,-73.98671",0,1
17178617,"40.69838,-73.93527",1,0
17186648,"40.67055,-73.94616",0,0
17186834,"40.68653,-73.9449",0,0
17187219,"40.65221,-73.95848",3,1
17187785,"40.72537,-73.97878",0,3
17187942,"40.80268,-73.94051",1,0
17188328,"40.73376,-73.99982",1,2
17188790,"40.67365,-73.96384",1,1
17189484,"40.73301,-73.95835",0,2
17189799,"40.7544,-73.96721",2,5
17189812,"40.75625,-73.88957",0,0
17189819,"40.67704,-73.91484",0,0
17192158,"40.84543,-73.9401",1,0
17192309,"40.69149,-73.91291",0,0
17192800,"40.74637,-73.7842",0,0
17193761,"40.71573,-73.99176",1,1
17197830,"40.68185,-73.90455",5,0
17208528,"40.69423,-73.91993",1,0
17209321,"40.72045,-73.99004",1,2
17209680,"40.72334,-73.9839",1,3
17210810,"40.73532,-74.0031",2,3
17210984,"40.68148,-73.99315",0,1
17211246,"40.76553,-73.98879",1,2
17211583,"40.69796,-73.92409",2,0
17211881,"40.77355,-73.92552",0,1
17211908,"40.68412,-73.92734",0,0
17212052,"40.71262,-73.96251",0,2
17214699,"40.67706,-73.98406",0,1
17218433,"40.73899,-73.99912",0,2
17219303,"40.72723,-73.99186",0,1
17219608,"40.69645,-73.90223",0,0
17220307,"40.69819,-73.99324",0,5
