id,geom,subway_500,natural_500
6619187,"40.79229,-73.93954",0,1
6619589,"40.64683,-73.95429",0,0
6619797,"40.81287,-73.95186",0,0
6619984,"40.68023,-73.91047",1,0
6620407,"40.69666,-73.93548",1,0
6620911,"40.73391,-73.98552",0,2
6622389,"40.6737,-73.95913",1,0
6625406,"40.71187,-73.96342",0,2
6626581,"40.72699,-73.98694",0,2
6626894,"40.78283,-73.98396",2,1
6627016,"40.71932,-73.95446",0,0
6627254,"40.66526,-73.98449",1,0
6627553,"40.76482,-73.92514",0,0
6627650,"40.79601,-73.93454",0,1
6627668,"40.80133,-73.95251",0,1
6627752,"40.63915,-73.95451",0,0
6627931,"40.69374,-73.96727",0,0
6628117,"40.71681,-73.96141",0,1
6628193,"40.78602,-73.97729",0,1
6628493,"40.70784,-73.94698",1,0
6631351,"40.68606,-73.95832",0,0
6633613,"40.7061,-74.0157",7,21
6635179,"40.71968,-73.98708",1,2
6635985,"40.75529,-73.92961",0,0
6636389,"40.73204,-74.00399",2,1
6636906,"40.81165,-73.95639",0,1
6636968,"40.66205,-73.96301",1,12
6636993,"40.71178,-73.94617",1,0
6637311,"40.74801,-73.98817",2,1
6638042,"40.70054,-73.83781",0,0
6638377,"40.68711,-73.9747",3,0
6638446,"40.84239,-73.93574",1,1
6638539,"40.63314,-74.02896",0,0
6639120,"40.7192,-73.99139",1,3
6642187,"40.76555,-73.95791",0,1
6643716,"40.72299,-73.99344",1,2
6644449,"40.71082,-73.94276",0,0
6644669,"40.77689,-73.98103",2,3
6645224,"40.73783,-73.99383",1,1
6645263,"40.71084,-73.96557",0,2
6645963,"40.79478,-73.93416",0,1
6646009,"40.70569,-73.95329",0,0
6646365,"40.69038,-73.91462",0,0
6647114,"40.73267,-74.00379",2,1
6649555,"40.73592,-74.00492",2,3
6650704,"40.66561,-73.98843",3,0
6651156,"40.68932,-73.99082",0,1
6652170,"40.62787,-73.94276",0,0
6652353,"40.79828,-73.97231",1,1
6652755,"40.6924,-73.96029",0,0
6653095,"40.79052,-73.94364",0,1
6654081,"40.66016,-73.95382",0,0
6654202,"40.74522,-73.97505",0,1
6654304,"40.64372,-73.90361",0,0
6654323,"40.6882,-73.97719",3,0
6654984,"40.67376,-73.98397",4,1
6655786,"40.67904,-73.967",0,2
6656441,"40.68402,-73.96637",0,2
6656567,"40.83155,-73.94804",0,1
6657134,"40.78071,-73.95309",0,1
6657454,"40.69154,-73.95544",0,0
6658870,"40.71018,-73.94988",1,0
6659165,"40.70168,-73.92845",2,0
6659371,"40.70323,-73.92836",1,0
6660046,"40.7123,-73.95401",1,0
6660117,"40.73082,-73.98182",0,4
6660330,"40.73608,-74.00039",1,2
6660373,"40.79131,-73.94344",0,1
6660511,"40.72639,-73.98875",0,0
6660518,"40.70945,-73.83132",0,0
6660816,"40.68657,-73.94072",0,0
6661923,"40.7611,-73.99316",1,2
6662112,"40.79982,-73.95405",0,2
6662241,"40.73857,-73.99787",1,1
6662422,"40.68018,-73.97557",2,1
6662487,"40.82398,-73.94846",0,1
6662511,"40.67679,-73.96502",0,3
6662967,"40.80132,-73.9547",0,2
6669443,"40.71162,-73.94551",1,0
6670191,"40.68356,-73.95851",1,0
6671082,"40.72865,-73.98023",0,3
6672758,"40.73037,-73.98158",0,4
6672812,"40.68385,-73.96748",0,2
6673630,"40.71661,-73.98916",1,2
6673638,"40.6046,-73.97772",2,0
6674155,"40.76832,-73.96118",0,0
6674342,"40.76127,-73.99161",1,1
6674363,"40.73969,-73.99447",0,0
6674482,"40.79435,-73.94071",0,1
6676250,"40.70161,-73.92919",2,0
6676383,"40.68566,-73.95808",0,0
6677647,"40.70621,-73.94903",0,0
6678082,"40.68207,-73.93279",0,0
6678277,"40.74912,-73.98007",2,11
6678351,"40.82875,-73.94574",0,1
6679063,"40.75885,-73.99584",1,5
6680201,"40.75394,-73.80538",0,0
6684189,"40.68542,-73.96103",1,0
6684697,"40.70877,-73.94889",1,0
6685873,"40.69023,-73.98086",0,0
6686140,"40.72227,-73.99526",0,2
6686165,"40.76177,-73.92627",0,0
6686332,"40.69207,-73.92312",0,0
6687933,"40.71748,-73.98364",1,2
6688119,"40.66136,-73.98437",0,0
6688617,"40.71366,-73.94021",0,0
6688780,"40.87495,-73.90982",0,1
6689548,"40.72287,-73.99593",0,1
6690696,"40.68623,-73.96755",0,0
6691625,"40.65766,-73.97927",0,0
6691723,"40.72006,-73.95694",0,2
6692213,"40.78165,-73.94825",0,2
6692573,"40.72354,-73.9819",1,2
6692574,"40.75529,-73.83043",0,2
6692633,"40.67604,-73.96875",0,1
6692975,"40.7465,-73.991",2,2
6693052,"40.6913,-73.92934",0,1
6693403,"40.63485,-73.96208",1,0
6693612,"40.75335,-73.99525",2,3
6698963,"40.7142,-73.99119",1,2
6699725,"40.8198,-73.90341",0,0
6699912,"40.65972,-73.9937",0,1
6700860,"40.67885,-74.00027",0,1
6701706,"40.74573,-73.92261",0,1
6702693,"40.73692,-73.99219",0,0
6703091,"40.72132,-73.98263",1,1
6703106,"40.71056,-73.94906",1,0
6704000,"40.75929,-73.9173",0,0
6705158,"40.80144,-73.95193",0,1
6705558,"40.71506,-73.96182",0,1
6705604,"40.87225,-73.88748",0,0
6705606,"40.7262,-73.8672",0,1
6706074,"40.78112,-73.91079",0,4
6706494,"40.70264,-73.91702",2,0
6706703,"40.77583,-73.9131",0,0
6709867,"40.68881,-73.97391",3,0
6711306,"40.66866,-73.98214",0,0
6712530,"40.82608,-73.9525",0,1
6712618,"40.74147,-73.91997",0,1
6713005,"40.767,-73.95456",0,1
6713521,"40.68447,-73.9543",1,0
6713742,"40.75549,-73.97149",3,3
6713821,"40.67547,-73.95711",1,0
6713911,"40.76217,-73.96622",1,0
6716066,"40.80748,-73.94922",0,0
6716154,"40.76685,-73.95265",0,2
6716160,"40.6669,-73.97827",0,0
6716199,"40.76561,-73.92056",0,0
6716444,"40.72879,-73.98575",0,1
6716695,"40.70873,-73.95219",1,0
6717053,"40.74024,-73.83105",0,0
6717309,"40.77878,-73.94491",0,2
6717544,"40.61625,-73.9916",1,0
6717607,"40.69093,-73.91291",0,0
6718257,"40.66079,-73.9342",0,0
6718383,"40.66058,-73.93383",0,0
6719207,"40.66037,-73.93316",0,0
6722799,"40.74558,-74.00325",0,1
6723207,"40.638,-73.96742",2,0
6725463,"40.74786,-73.97277",2,3
6726337,"40.88238,-73.90689",0,0
6726361,"40.68354,-73.92612",0,0
6726702,"40.6637,-73.94644",0,0
6728550,"40.68972,-73.95629",0,0
6729568,"40.68701,-73.99054",0,0
6729589,"40.68542,-73.98916",0,1
6730056,"40.74688,-74.00145",1,0
6730582,"40.68491,-73.75895",0,0
6731170,"40.80352,-73.95079",0,0
6731373,"40.66913,-73.93199",0,0
6731463,"40.67731,-73.96683",0,3
6731564,"40.76774,-73.92414",0,0
6731830,"40.71444,-73.96024",0,1
6732446,"40.71676,-73.9439",1,0
6733512,"40.68814,-73.93089",0,1
6737048,"40.70737,-73.91439",0,0
6737815,"40.7481,-74.00533",0,1
6738207,"40.71937,-73.99098",1,3
6738524,"40.73401,-73.95471",0,1
6739145,"40.58115,-74.09182",0,8
6741023,"40.71458,-73.96181",0,1
6741094,"40.74798,-73.9814",3,1
6742680,"40.77259,-73.95647",0,0
6743346,"40.70645,-73.9379",1,0
6743935,"40.73742,-74.00171",2,2
6746003,"40.62154,-74.08701",0,0
6747106,"40.81666,-73.96074",0,1
6747193,"40.68649,-73.92783",0,0
6747308,"40.77818,-73.98959",0,2
6747685,"40.7259,-73.9939",0,1
6747958,"40.68662,-73.97602",3,0
6748032,"40.66002,-73.99073",0,1
6748711,"40.71054,-73.95669",1,0
6748933,"40.74121,-74.00122",0,2
6748952,"40.70799,-73.94888",1,0
6749285,"40.67837,-73.95517",2,0
6749837,"40.6345,-73.97271",0,0
6750178,"40.68491,-73.94919",0,0
6750443,"40.71154,-73.96424",0,2
6751450,"40.74642,-73.98516",2,2
