id,geom,subway_500,natural_500
14262383,"40.69364,-73.78025",0,0
14262420,"40.67652,-73.94859",0,0
14264490,"40.65092,-73.98054",0,1
14265052,"40.76086,-73.99147",1,1
14266097,"40.65825,-73.96073",2,2
14267222,"40.66081,-73.94963",0,0
14272980,"40.64831,-73.96181",3,0
14274403,"40.76777,-73.87733",0,0
14274809,"40.72714,-73.98668",0,2
14275887,"40.70796,-73.80117",0,1
14276224,"40.71505,-73.95716",1,0
14276565,"40.71051,-73.95587",1,0
14276659,"40.68277,-73.92284",0,0
14277478,"40.76044,-73.99051",1,1
14278303,"40.71677,-73.94124",0,0
14278418,"40.71498,-73.94207",0,0
14280057,"40.64562,-73.96446",3,0
14280163,"40.70851,-74.00563",5,3
14280778,"40.79321,-73.97685",1,2
14281111,"40.65045,-73.74596",0,6
14281526,"40.71168,-73.74037",0,0
14281865,"40.66847,-73.98893",4,0
14282356,"40.76249,-73.99103",1,1
14282491,"40.70383,-73.94295",0,0
14283423,"40.77174,-73.98934",0,3
14283546,"40.66902,-73.93771",0,0
14284714,"40.75259,-73.96797",1,3
14290760,"40.76338,-73.98911",1,2
14292249,"40.74164,-73.98275",0,2
14294585,"40.82485,-73.94366",0,0
14295885,"40.686,-73.7691",0,1
14296299,"40.70717,-73.89395",0,0
14296562,"40.73958,-73.98258",0,3
14296598,"40.71932,-73.95649",0,1
14297036,"40.66291,-73.96257",1,14
14297224,"40.707,-74.00782",5,6
14300750,"40.67324,-73.88292",0,0
14301857,"40.70882,-73.9179",0,0
14301951,"40.81998,-73.90325",0,0
14302945,"40.68224,-73.97302",3,2
14303789,"40.7581,-73.91975",0,0
14309960,"40.73226,-73.98688",0,2
14311699,"40.71123,-73.96148",0,0
14312186,"40.74029,-74.00233",0,2
14312497,"40.76644,-73.95635",0,1
14314240,"40.71358,-73.95429",1,0
14314562,"40.74426,-73.9825",1,2
14315012,"40.7305,-73.99647",1,2
14315241,"40.65825,-73.92191",0,0
14316033,"40.72211,-73.90905",0,0
14316198,"40.65656,-73.95572",1,0
14316228,"40.83406,-73.94731",0,1
14316284,"40.72921,-74.00345",1,2
14317785,"40.67407,-73.96303",1,0
14317995,"40.77666,-73.95625",0,0
14318774,"40.73541,-73.85632",0,0
14320998,"40.66155,-73.73064",0,0
14322170,"40.70652,-73.94054",0,0
14322182,"40.73293,-73.95919",0,2
14322869,"40.75868,-73.92615",0,0
14323475,"40.83613,-73.94472",1,1
14323803,"40.64386,-73.98195",0,1
14324811,"40.68489,-73.95203",1,0
14330688,"40.6686,-73.93517",0,0
14330713,"40.69938,-73.93547",1,0
14330789,"40.69121,-73.92529",0,0
14331775,"40.76347,-73.96514",0,0
14332083,"40.69848,-73.89569",0,0
14332210,"40.78255,-73.95123",0,0
14332446,"40.67385,-73.96126",1,0
14334031,"40.83735,-73.94351",1,1
14334508,"40.74706,-73.97355",0,3
14335179,"40.72915,-74.00106",0,2
14336338,"40.78025,-73.95183",0,0
14337001,"40.75593,-73.92584",0,0
14339989,"40.74042,-73.98139",0,0
14340033,"40.74076,-73.99307",0,2
14340142,"40.69087,-73.92952",0,1
14340165,"40.81587,-73.81532",0,0
14340328,"40.72245,-73.99416",1,2
14341006,"40.70962,-73.9501",1,0
14341397,"40.76623,-73.90911",0,0
14342997,"40.72413,-73.99355",0,2
14347194,"40.78807,-73.944",0,1
14347502,"40.72144,-73.98915",1,2
14348580,"40.7294,-73.94977",0,0
14349588,"40.70267,-73.98828",1,3
14350781,"40.7277,-74.00375",0,1
14351180,"40.80779,-73.93095",0,1
14351693,"40.68876,-73.90578",1,0
14351733,"40.74611,-73.91295",0,1
14351787,"40.76933,-73.91165",0,0
14353077,"40.7294,-73.97751",0,3
14353103,"40.70805,-73.95442",1,0
14354698,"40.81315,-73.95389",0,0
14354732,"40.75842,-73.81996",0,0
14355431,"40.67333,-73.8872",0,0
14355768,"40.74829,-73.98041",2,1
14357461,"40.69329,-73.94055",1,0
14357487,"40.68796,-73.91991",0,0
14357698,"40.78411,-73.97721",0,0
14357767,"40.67679,-73.96661",0,3
14358402,"40.70468,-73.93681",1,1
14359772,"40.68787,-73.95332",0,0
14361378,"40.68316,-73.97952",3,0
14362124,"40.73421,-73.98834",0,2
14365130,"40.74439,-73.98112",0,0
14366054,"40.68172,-73.95118",1,0
14366544,"40.73486,-73.98611",0,2
14366918,"40.73036,-73.98633",0,3
14367248,"40.68634,-73.9661",0,0
14367644,"40.71144,-73.96795",0,2
14367695,"40.58656,-73.81565",0,1
14369923,"40.68844,-73.95442",0,0
14370793,"40.66216,-73.94299",0,0
14370839,"40.6866,-73.91221",0,0
14371241,"40.81853,-73.9472",0,0
14371877,"40.7103,-73.96833",0,2
14372031,"40.70786,-73.9503",1,0
14372624,"40.72226,-73.95044",0,0
14373121,"40.76377,-73.98734",1,2
14373756,"40.69903,-73.93021",2,0
14375153,"40.83796,-73.9016",0,0
14378713,"40.70019,-73.94098",1,0
14378948,"40.69981,-73.94111",1,0
14381060,"40.69918,-73.91316",3,0
14381523,"40.7334,-74.00546",2,2
14382631,"40.71208,-73.96256",0,2
14383283,"40.76333,-73.82879",0,0
14383299,"40.76242,-73.96058",0,1
14383928,"40.67713,-73.97829",0,0
14384874,"40.73579,-74.00764",1,3
14385616,"40.72207,-73.95697",0,2
14386245,"40.67159,-73.95242",1,0
14386712,"40.71725,-73.99811",0,3
14386892,"40.65823,-73.98059",0,0
14387471,"40.69742,-73.94775",0,0
14387555,"40.71602,-73.99233",1,1
14388889,"40.69494,-73.91298",1,0
14389886,"40.74041,-73.98933",0,2
14394217,"40.74962,-73.91664",0,0
14397396,"40.77315,-73.95848",0,0
14398950,"40.72145,-73.90802",0,0
14401928,"40.63953,-73.96308",2,0
14403485,"40.79105,-73.94376",0,1
14403574,"40.69467,-73.93113",2,1
14404240,"40.71741,-73.8333",0,1
14406256,"40.69641,-73.9252",1,0
14406807,"40.81257,-73.94606",0,0
14406826,"40.67984,-73.91151",0,0
14406923,"40.74891,-73.82039",0,0
14408114,"40.76455,-73.97959",1,10
14409723,"40.76099,-73.96158",0,1
14415799,"40.70749,-73.93916",1,1
14417576,"40.71097,-74.01397",5,10
14417798,"40.71891,-73.99095",1,3
14419516,"40.72935,-73.9871",0,3
14420353,"40.72057,-73.99462",0,2
14421258,"40.71346,-73.95689",1,0
14421313,"40.68607,-73.91941",0,0
14421383,"40.69514,-73.91903",1,0
14422308,"40.71494,-73.94652",1,0
14423010,"40.76395,-73.99007",0,2
14423024,"40.68545,-73.93074",0,0
14426680,"40.71729,-73.94927",1,0
14427313,"40.72988,-73.95494",0,1
14429513,"40.75066,-73.99944",1,0
14429957,"40.7632,-73.98875",2,2
14429976,"40.71347,-73.96452",0,2
14430662,"40.62646,-73.94554",0,1
14437093,"40.72397,-73.98329",1,2
14438244,"40.72919,-73.97894",0,4
14439638,"40.7708,-73.95416",0,1
14440066,"40.72127,-73.99526",0,2
14441627,"40.75987,-73.99008",1,1
14442338,"40.76082,-73.99937",0,2
14443766,"40.73304,-73.97421",0,3
14444988,"40.72541,-73.97638",0,3
14445183,"40.6468,-73.9508",0,0
14445481,"40.76549,-73.98582",1,3
14446717,"40.77445,-73.98002",2,3
14446960,"40.74321,-73.89988",0,0
14448231,"40.7023,-73.92935",2,0
14450837,"40.75533,-73.87804",0,0
14451686,"40.73435,-74.0066",2,2
14452731,"40.82112,-73.95112",0,0
14453189,"40.71539,-73.99092",1,1
14453434,"40.72173,-73.94768",0,0
14462592,"40.63014,-74.17459",0,10
