id,geom,subway_500,natural_500
33071843,"40.70005,-73.91295",3,0
33072230,"40.70645,-74.01186",7,10
33072533,"40.71719,-73.94795",1,0
33072686,"40.76291,-73.9875",2,2
33072698,"40.74613,-73.97528",0,1
33072804,"40.74909,-73.98657",2,11
33073934,"40.70083,-73.9122",2,0
33075317,"40.82576,-73.94861",0,1
33075770,"40.71887,-73.99256",1,3
33077121,"40.72355,-73.87456",0,0
33077150,"40.7462,-73.97296",0,2
33078339,"40.69179,-73.91404",0,0
33078564,"40.66568,-73.94176",0,0
33080376,"40.68966,-73.95353",0,0
33080606,"40.74392,-73.98072",0,0
33085491,"40.68857,-73.9384",0,0
33086413,"40.76475,-73.90918",0,0
33087134,"40.70107,-73.93934",1,0
33087999,"40.69339,-73.90461",0,0
33089083,"40.68965,-73.92908",0,1
33090783,"40.71417,-73.94123",0,0
33093166,"40.72849,-73.98576",0,2
33093855,"40.70007,-73.93899",1,0
33094168,"40.74758,-73.98276",3,1
33094220,"40.73424,-73.99355",1,1
33094281,"40.75492,-73.98027",3,21
33094364,"40.73508,-74.00004",1,3
33094622,"40.6853,-73.76814",0,1
33096377,"40.73223,-73.98134",0,4
33096564,"40.77134,-73.91328",0,0
33097219,"40.61572,-74.08901",0,0
33097224,"40.74362,-73.98207",0,1
33097308,"40.68464,-73.96151",1,0
33098823,"40.7068,-74.00632",5,4
33100876,"40.70204,-73.93027",2,0
33101073,"40.76329,-73.96119",0,1
33101286,"40.73242,-74.00404",2,1
33102485,"40.68093,-73.79713",0,0
33107400,"40.70028,-73.93952",1,0
33107548,"40.80319,-73.96676",0,2
33107690,"40.80031,-73.96775",0,2
33108984,"40.74383,-73.92332",0,1
33110021,"40.72407,-73.86585",0,0
33110303,"40.78475,-73.95339",0,1
33111095,"40.69594,-73.90685",1,0
33112368,"40.8477,-73.90988",0,0
33112524,"40.73161,-73.98438",0,2
33112929,"40.65345,-73.95476",0,0
33113865,"40.76897,-73.82728",0,0
33113990,"40.75024,-74.00213",1,1
33114243,"40.8159,-73.9396",0,1
33115153,"40.72625,-73.99014",0,0
33115218,"40.72047,-73.97998",0,2
33115959,"40.71852,-73.99067",1,3
33116655,"40.75563,-73.90493",0,0
33117486,"40.89768,-73.87363",0,2
33117497,"40.69306,-73.96132",0,0
33118582,"40.78536,-73.97116",0,1
33119736,"40.73674,-74.00411",2,3
33119863,"40.77067,-73.78278",0,0
33120664,"40.75698,-73.91362",0,0
33123667,"40.71728,-73.99085",1,3
33126746,"40.71502,-73.99066",1,1
33127307,"40.68481,-73.76952",0,1
33127624,"40.66875,-73.73627",0,2
33127817,"40.6951,-73.92898",1,1
33128125,"40.82808,-73.94563",0,1
33129033,"40.76655,-73.99216",0,2
33129377,"40.71198,-73.94191",0,0
33129394,"40.86948,-73.92122",0,1
33130688,"40.7739,-73.94937",0,1
33131785,"40.72353,-73.97646",0,3
33133218,"40.82734,-73.94718",0,1
33133219,"40.66379,-73.95239",0,0
33133321,"40.77811,-73.77069",0,3
33133919,"40.67716,-74.00074",0,1
33134698,"40.80071,-73.96616",0,2
33135126,"40.68484,-73.9552",1,0
33135391,"40.73551,-74.00138",2,2
33135591,"40.7142,-73.99254",1,2
33135950,"40.64938,-73.96682",2,1
33136564,"40.67962,-74.01294",0,4
33137479,"40.74699,-73.97301",0,3
33138120,"40.76582,-73.97958",1,9
