id,geom,subway_500,natural_500
1354042,"40.72685,-73.97874",0,3
1354250,"40.68842,-73.97781",3,0
1354415,"40.67927,-73.94252",0,0
1354775,"40.72631,-73.99387",0,1
1354973,"40.6842,-73.9177",0,0
1356710,"40.72758,-73.97762",0,4
1357021,"40.75639,-73.96558",1,2
1358963,"40.67738,-73.96509",0,3
1359438,"40.67274,-73.97339",0,1
1360781,"40.73432,-74.00306",2,2
1360791,"40.68822,-73.8759",0,0
1360932,"40.8266,-73.94443",0,0
1361017,"40.66945,-73.98157",0,0
1361428,"40.72122,-73.99395",1,2
1363957,"40.71327,-73.93979",0,0
1365000,"40.69074,-73.96619",0,0
1365028,"40.72411,-73.99865",0,0
1367775,"40.76175,-73.95012",1,3
1370154,"40.73268,-74.00314",2,2
1370405,"40.64895,-73.94838",0,0
1371957,"40.833,-73.93806",0,1
1373456,"40.7041,-73.92418",0,0
1374457,"40.71668,-73.94083",0,0
1377134,"40.72383,-73.9829",1,2
1377320,"40.79801,-73.97045",1,1
1377820,"40.74572,-73.99637",1,1
1378165,"40.68732,-73.93004",0,1
1380326,"40.76723,-73.9551",0,1
1382158,"40.72466,-74.0042",0,0
1382607,"40.68298,-73.99171",0,1
1386742,"40.76977,-73.98638",1,3
1390532,"40.72456,-73.94343",0,0
1391024,"40.69731,-73.92417",2,0
1391683,"40.8469,-73.94522",0,1
1392144,"40.67071,-73.94752",0,0
1392330,"40.68695,-73.92364",0,0
1392673,"40.72756,-73.9423",0,1
1396458,"40.6775,-73.96509",0,3
1397705,"40.68996,-73.97855",0,0
1398234,"40.72352,-73.99498",0,2
1398326,"40.62347,-74.0359",0,1
1398609,"40.76893,-73.95967",0,0
1399187,"40.80684,-73.96404",0,4
1399273,"40.72991,-73.95208",0,0
1399352,"40.69243,-73.94547",0,0
1399448,"40.72463,-73.98938",0,2
1401826,"40.74342,-73.92635",0,0
1402084,"40.67611,-74.01635",0,4
1403129,"40.63947,-74.01888",0,0
1403466,"40.69916,-73.92219",2,0
1403635,"40.82036,-73.95589",0,1
1403870,"40.72587,-74.00186",0,1
1404355,"40.69063,-73.94534",0,0
1404510,"40.6918,-73.94673",0,0
1404828,"40.70759,-73.92678",0,1
1407364,"40.68444,-73.94201",0,0
1408406,"40.69648,-73.98261",0,0
1408914,"40.74206,-73.99499",0,0
1409947,"40.72347,-74.00488",0,0
1410197,"40.79813,-73.93132",0,3
1411583,"40.8392,-73.94216",1,1
1411811,"40.73078,-74.00282",2,2
1415738,"40.67317,-73.97676",0,0
1416631,"40.73721,-74.00973",1,2
1420295,"40.71419,-73.95042",1,0
1420559,"40.74449,-73.95201",1,2
1421933,"40.74036,-74.00138",0,2
1423112,"40.65671,-73.9622",2,2
1423175,"40.64674,-74.01043",0,0
1425801,"40.71406,-73.94965",1,0
1426004,"40.6937,-73.93104",2,1
1426529,"40.72418,-73.98283",0,2
1427084,"40.68584,-73.9263",0,0
1427401,"40.76781,-73.92684",0,0
1427518,"40.71385,-73.93861",0,1
1428154,"40.63899,-73.95177",0,0
1428359,"40.66453,-73.97912",0,0
1428371,"40.76924,-73.91776",0,0
1428648,"40.72998,-73.99999",1,2
1428844,"40.71362,-73.93561",0,1
1430650,"40.768,-73.98695",1,2
1431246,"40.86457,-73.92749",1,2
1433897,"40.68714,-73.95775",0,0
1434010,"40.63427,-73.95248",0,1
1436810,"40.78622,-73.97586",0,1
1437044,"40.73556,-74.00903",1,2
1438369,"40.71444,-73.98348",1,2
1438870,"40.82407,-73.94434",0,0
1439162,"40.68238,-73.93795",0,0
1440363,"40.81623,-73.94907",0,0
1442450,"40.68669,-73.91897",0,0
1442495,"40.67427,-73.95042",0,0
1444400,"40.76391,-73.99225",0,2
1444924,"40.67947,-73.99709",0,1
1445250,"40.70444,-73.92005",0,0
1445977,"40.7262,-73.97913",0,2
1446009,"40.70823,-73.94405",0,0
1446483,"40.7223,-73.9821",1,2
1448703,"40.72193,-73.99379",1,2
1449263,"40.68665,-73.93293",0,0
1449546,"40.64965,-73.96154",2,0
1452786,"40.73193,-73.74481",0,0
1453049,"40.69979,-73.92078",2,0
1455804,"40.8057,-73.95826",0,3
1456142,"40.73458,-74.00492",2,4
1456352,"40.80028,-73.9618",0,2
1457505,"40.67265,-73.9247",0,0
1458987,"40.72638,-73.85852",0,0
1460017,"40.72732,-73.94076",0,1
1461721,"40.80759,-73.93839",1,1
1461814,"40.64187,-73.9586",2,0
1461873,"40.6762,-73.96671",0,2
1461965,"40.67471,-73.94571",0,0
1462341,"40.76582,-73.99468",0,1
1465446,"40.80533,-73.94665",0,0
1466081,"40.6891,-73.7733",0,1
1466534,"40.69045,-73.77467",0,1
1466552,"40.76199,-73.98627",2,3
1466688,"40.70901,-73.95291",1,0
1467106,"40.69301,-73.94551",0,0
1467238,"40.71915,-73.94061",0,0
1467392,"40.81384,-73.93973",0,1
1467618,"40.71867,-73.9557",0,0
1469895,"40.73695,-74.00572",2,3
1469955,"40.77864,-73.98437",2,2
1470069,"40.69077,-73.95745",0,0
1471244,"40.74632,-73.94799",1,1
1471952,"40.68872,-73.77373",0,1
1472002,"40.76035,-73.98026",2,11
1472009,"40.69054,-73.77306",0,1
1474752,"40.71215,-73.95637",1,0
1474980,"40.72247,-73.97947",0,3
1475084,"40.71608,-73.98962",1,2
1475427,"40.74234,-73.92579",0,0
1475631,"40.68786,-73.91722",0,0
1475661,"40.7703,-73.93306",0,3
1476238,"40.76084,-73.96908",2,5
1476484,"40.7245,-73.99419",0,2
1478315,"40.69332,-73.96543",0,0
1478946,"40.75029,-73.99556",1,1
1479113,"40.71501,-73.98061",1,1
