id,geom,subway_500,natural_500
35716452,"40.6509,-73.95108",0,0
35717310,"40.7113,-73.95395",1,0
35717406,"40.80347,-73.93522",1,1
35717409,"40.73913,-73.92692",0,0
35717460,"40.83163,-73.93077",0,1
35717508,"40.72165,-73.99584",0,1
35717719,"40.77219,-73.98991",0,3
35717735,"40.74499,-74.00704",0,1
35717846,"40.73997,-73.92655",0,0
35718061,"40.74033,-73.92646",0,0
35718147,"40.66784,-73.88575",0,0
35718438,"40.72503,-73.98546",0,3
35718516,"40.74457,-73.97493",0,1
35718849,"40.73724,-73.99429",1,0
35719112,"40.66588,-73.891",0,0
35719162,"40.72076,-73.98843",1,2
35720262,"40.74639,-73.9435",1,1
35720329,"40.71151,-73.96515",0,2
35721596,"40.75777,-73.93509",0,0
35726476,"40.5771,-73.96499",0,1
35726877,"40.75292,-73.99487",3,3
35727309,"40.75499,-73.99437",2,0
35728246,"40.62948,-73.94088",0,0
35728640,"40.64262,-73.93621",0,0
35729594,"40.6456,-73.95065",0,0
35729630,"40.80609,-73.9484",0,0
35732634,"40.64457,-73.94915",0,0
35732847,"40.63281,-74.09132",0,2
35733228,"40.75938,-73.88219",0,0
35734363,"40.78149,-73.95168",0,0
35734937,"40.75267,-73.93111",0,0
35735657,"40.75823,-73.96509",1,2
35735822,"40.67804,-73.86761",1,0
35736396,"40.6726,-73.84567",0,0
35736648,"40.72733,-73.86047",0,0
35736834,"40.68787,-73.90601",1,0
35737107,"40.88587,-73.89865",0,3
35737368,"40.72247,-73.99473",0,2
35738384,"40.70205,-73.92798",2,0
35738942,"40.74709,-73.9138",0,1
35738953,"40.69733,-73.98427",1,1
35739486,"40.71797,-73.78478",0,0
35739927,"40.73286,-74.00244",2,2
35740337,"40.76364,-73.97589",1,11
35740429,"40.74889,-73.9747",2,3
35740468,"40.76303,-73.97896",1,11
35740661,"40.762,-73.99158",1,1
35740716,"40.68474,-73.79197",0,1
35740944,"40.62806,-73.94137",0,0
35741117,"40.69819,-73.94719",0,0
35741268,"40.76218,-73.98002",2,12
35742470,"40.7509,-73.98557",3,17
35742633,"40.69796,-73.92915",1,0
35742909,"40.7309,-73.95969",0,2
35743508,"40.70141,-73.90415",2,0
35744074,"40.59301,-73.975",3,0
35744269,"40.63524,-74.0039",2,0
35744524,"40.65937,-73.9348",0,0
35744751,"40.74776,-73.93869",1,0
35745348,"40.73638,-74.00057",1,2
35745881,"40.76375,-73.91061",0,0
35747359,"40.72256,-73.94889",0,0
35752161,"40.80622,-73.93875",1,1
35753330,"40.67442,-73.92949",0,0
35754234,"40.67615,-73.93046",0,0
35754565,"40.67631,-73.92912",0,0
35754614,"40.74443,-73.9967",0,0
35756536,"40.72065,-73.98733",1,3
35757257,"40.76035,-73.99039",1,1
35757611,"40.71013,-74.00511",5,4
35758732,"40.68794,-73.93626",0,1
35760845,"40.78527,-73.97623",0,0
35762030,"40.80528,-73.96547",0,3
35762202,"40.62987,-73.94267",0,0
35763026,"40.7388,-73.92282",0,0
35763126,"40.74357,-73.99751",0,0
35765145,"40.85988,-73.92703",1,1
35766124,"40.73243,-74.00333",2,2
35766431,"40.67913,-73.94872",0,0
