id,geom,subway_500,natural_500
285716,"40.69657,-73.9129",2,0
286662,"40.67106,-73.95463",1,0
286838,"40.80748,-73.95589",0,2
287397,"40.68991,-73.93179",0,1
287408,"40.76147,-73.99152",1,1
287417,"40.68174,-73.91921",0,0
287421,"40.68538,-74.00056",0,2
287481,"40.70839,-73.94289",0,0
287839,"40.69018,-73.98107",0,0
287845,"40.68128,-73.99522",0,1
289020,"40.72948,-73.98694",0,3
289037,"40.68353,-73.9914",0,1
289288,"40.72506,-73.98865",0,2
289665,"40.72891,-74.00293",1,2
289703,"40.7253,-73.99916",0,0
289958,"40.75295,-73.93228",0,0
289995,"40.71947,-73.95252",0,0
290457,"40.71283,-73.99703",0,4
291524,"40.77338,-73.98887",0,3
291714,"40.67385,-73.94405",0,0
291812,"40.76856,-73.91828",0,0
292047,"40.73908,-74.00378",0,3
292121,"40.7625,-73.9869",2,2
292266,"40.69755,-73.91187",1,0
292637,"40.67335,-73.96",1,2
293004,"40.80497,-73.95146",0,0
293837,"40.70736,-73.94331",0,0
294227,"40.73683,-73.9543",0,1
294239,"40.76444,-73.92607",0,0
294242,"40.7389,-73.95395",0,1
294250,"40.77611,-73.97808",2,6
294259,"40.73806,-73.95462",0,1
294263,"40.73661,-73.95479",0,1
294280,"40.73857,-73.95435",0,1
294297,"40.711,-73.96225",0,1
294353,"40.70686,-73.95365",0,0
294490,"40.73857,-73.95299",0,1
294717,"40.71095,-73.95239",1,0
295231,"40.70918,-73.94881",1,0
295379,"40.71685,-73.96573",0,2
295998,"40.7909,-73.96762",1,2
296345,"40.71143,-73.94159",0,0
296361,"40.737,-73.87444",0,0
296658,"40.66469,-73.96091",1,15
296717,"40.68855,-73.95405",0,0
296844,"40.71653,-73.95554",1,0
297611,"40.69309,-73.97074",0,0
297962,"40.70638,-73.96627",0,1
298073,"40.71629,-73.95786",0,0
298759,"40.68622,-73.94675",0,0
298854,"40.71635,-73.94609",1,0
299062,"40.77272,-73.95307",0,1
299078,"40.72509,-74.00304",0,0
299531,"40.66795,-73.89232",0,0
299699,"40.72582,-73.95843",0,2
301034,"40.80637,-73.95433",0,1
302057,"40.64387,-73.96855",2,0
302758,"40.7968,-73.93611",0,1
303345,"40.79596,-73.94463",0,1
303462,"40.78012,-73.98439",2,2
304799,"40.77508,-73.9799",2,3
305211,"40.71532,-73.96064",0,1
306702,"40.68786,-73.97421",3,0
306799,"40.70793,-73.91987",0,0
309342,"40.79044,-73.97513",1,1
310220,"40.72668,-73.95762",0,2
310272,"40.62318,-74.07848",0,0
310325,"40.82286,-73.94596",0,0
310338,"40.82451,-73.94457",0,0
310524,"40.69348,-73.95927",0,0
310796,"40.78443,-73.97399",0,1
311003,"40.67679,-73.95639",2,0
311343,"40.79107,-73.94381",0,1
311356,"40.70215,-73.91139",2,0
312429,"40.67339,-73.96519",0,3
313890,"40.72209,-73.99274",1,2
