id,geom,subway_500,natural_500
30943186,"40.63987,-73.99578",0,0
30945324,"40.71909,-73.99343",1,3
30948025,"40.87701,-73.86282",1,0
30948183,"40.72712,-73.97803",0,3
30948241,"40.85222,-73.89277",0,0
30949075,"40.70482,-73.90342",2,0
30949331,"40.70487,-73.90354",2,0
30950186,"40.68353,-73.93566",0,0
30950513,"40.76042,-73.97504",2,15
30950564,"40.68214,-73.92159",0,0
30950573,"40.6919,-73.90626",1,0
30950765,"40.74484,-73.98355",1,2
30950818,"40.68358,-73.91775",0,0
30951321,"40.69101,-73.9066",1,0
30951804,"40.68805,-73.92599",0,0
30952008,"40.69102,-73.90525",1,0
30952896,"40.69028,-73.90563",1,0
30953126,"40.69096,-73.90528",1,0
30953535,"40.7289,-73.98091",0,2
30954420,"40.7189,-73.98599",1,2
30954828,"40.71966,-73.98184",1,0
30955020,"40.76389,-73.98671",1,4
30955179,"40.76551,-73.92904",0,2
30955204,"40.77522,-73.93014",0,2
30955422,"40.69266,-73.96046",0,0
30955962,"40.76837,-73.92007",0,0
30956743,"40.68087,-73.97871",3,0
30956885,"40.72604,-73.99342",0,1
30957964,"40.75605,-73.99711",1,3
30958404,"40.80798,-73.95544",0,2
30958416,"40.70721,-73.93843",1,1
30958452,"40.71332,-73.95591",1,0
30958558,"40.72699,-73.99933",0,2
30958706,"40.72103,-73.9804",0,1
30958853,"40.63818,-74.01918",0,0
30958980,"40.69951,-73.91352",3,0
30959724,"40.77608,-73.94665",0,3
30960178,"40.70786,-73.95022",1,0
30961345,"40.78228,-73.94715",0,2
30961373,"40.84457,-73.94065",1,1
30962126,"40.70706,-74.00991",7,6
30962509,"40.63448,-74.07837",1,0
30963889,"40.76481,-73.98724",1,2
30964040,"40.76333,-73.98806",1,2
30964065,"40.75878,-73.99011",1,1
30964729,"40.76546,-73.98712",1,2
30964891,"40.77581,-73.95072",0,1
30964898,"40.66316,-73.95442",0,0
30965275,"40.69007,-73.94326",0,0
30965475,"40.7033,-73.93583",1,0
30965544,"40.86437,-73.86047",0,0
30967230,"40.81399,-73.95229",0,0
30968359,"40.65114,-73.96333",3,1
30971850,"40.72918,-73.98154",0,3
30973590,"40.69078,-73.90504",1,0
30974737,"40.75393,-73.96646",1,4
30974895,"40.6915,-73.90623",1,0
30975278,"40.69241,-73.90692",1,0
30975610,"40.69213,-73.90548",1,0
30975764,"40.76356,-73.98956",0,2
30976138,"40.6905,-73.90622",1,0
30978169,"40.80709,-73.95363",0,1
30978824,"40.69114,-73.91158",0,0
30979146,"40.76111,-73.99461",1,1
30979178,"40.76607,-73.96165",0,0
30980172,"40.70917,-73.9658",0,1
30980594,"40.72288,-73.98344",1,2
30980752,"40.66744,-73.99254",4,1
30981245,"40.71324,-73.99881",0,4
30981877,"40.78724,-73.9494",0,1
30982252,"40.66736,-73.83457",0,1
30982372,"40.71733,-73.96145",0,2
30984634,"40.67005,-73.93276",0,0
30984803,"40.63284,-74.02272",0,0
30984989,"40.6499,-73.91499",0,0
30989033,"40.67888,-73.97077",1,2
30994310,"40.73344,-73.95653",0,2
30995347,"40.7455,-73.89103",4,0
30998033,"40.6001,-73.94974",0,0
30999038,"40.7274,-74.0026",0,2
30999134,"40.69747,-73.94498",0,0
30999358,"40.65924,-73.99685",0,1
30999460,"40.65554,-73.97932",0,0
