id,geom,subway_500,natural_500
7819539,"40.64569,-73.94776",0,0
7819704,"40.68741,-73.92622",0,0
7819706,"40.7305,-73.98416",0,3
7820423,"40.73415,-73.99814",1,2
7820664,"40.74221,-73.99822",0,1
7820825,"40.80689,-73.94784",0,0
7821813,"40.72971,-73.95834",0,1
7823121,"40.80379,-73.96571",0,3
7823396,"40.66443,-73.94822",0,0
7823495,"40.7414,-73.99815",0,1
7823546,"40.70866,-73.94122",0,0
7824018,"40.76222,-73.99088",1,1
7824945,"40.80111,-73.96539",0,2
7826033,"40.83107,-73.9486",0,1
7826411,"40.72184,-73.9868",1,3
7827616,"40.76257,-73.91803",0,0
7827908,"40.70126,-73.918",1,0
7828204,"40.74447,-73.92547",0,0
7831486,"40.70501,-74.01395",5,23
7834712,"40.68237,-73.95257",1,0
7834733,"40.68096,-73.95902",1,0
7834765,"40.69218,-73.96127",0,0
7835470,"40.6891,-73.93926",0,0
7835680,"40.72966,-74.00234",2,2
7835778,"40.64493,-73.97801",0,1
7836591,"40.70492,-73.93832",1,0
7837347,"40.81411,-73.96073",0,1
7837583,"40.71621,-73.93984",0,0
7837685,"40.66855,-73.92945",0,0
7837816,"40.69695,-73.95951",0,0
7837952,"40.73947,-73.98593",0,2
7838393,"40.70985,-73.96923",0,2
7838854,"40.78718,-73.97521",0,1
7839096,"40.74926,-73.98201",3,11
7839972,"40.74645,-73.9853",2,2
7840953,"40.69588,-73.93944",1,0
7841464,"40.71086,-73.96088",0,0
7841904,"40.74005,-74.00466",0,3
7842116,"40.64362,-74.00046",0,0
7842276,"40.68357,-73.98285",3,1
7842671,"40.72113,-73.99465",0,2
7843122,"40.78128,-73.98184",2,1
7843320,"40.70955,-73.95678",1,0
7843582,"40.67042,-73.95677",1,4
7843604,"40.80755,-73.95104",0,0
7843696,"40.73363,-73.98545",0,2
7843851,"40.67689,-73.94884",0,0
7844193,"40.67053,-73.95136",0,0
7850400,"40.72147,-73.98733",1,3
7851047,"40.7246,-73.98953",0,2
7851219,"40.71631,-73.96353",0,2
7851753,"40.69565,-73.9711",0,1
7853110,"40.67986,-73.9945",0,1
7853561,"40.73337,-73.98524",0,2
7853584,"40.81899,-73.94694",0,0
7854307,"40.71692,-73.96353",0,2
7854999,"40.72555,-73.94846",0,0
7856476,"40.63878,-74.10636",0,5
