id,geom,subway_500,natural_500
5717674,"40.63694,-73.97487",0,0
5718494,"40.72019,-73.99297",1,2
5718935,"40.79589,-73.96187",0,1
5719742,"40.77737,-73.98355",2,3
5720133,"40.66012,-73.96078",1,6
5720569,"40.8558,-73.93025",1,1
5720988,"40.73271,-74.00545",2,2
5725154,"40.68927,-73.98423",1,1
5726139,"40.71239,-73.96178",0,1
5726773,"40.67219,-73.95461",1,0
5727093,"40.70506,-73.93201",1,1
5727850,"40.70854,-73.99992",0,1
5728014,"40.77655,-73.98074",2,3
5728500,"40.77842,-73.90994",0,0
5728502,"40.70835,-73.95226",1,0
5728806,"40.72217,-73.99481",0,2
5729118,"40.77556,-73.98416",2,3
5729222,"40.64295,-73.95276",0,0
5729530,"40.76939,-73.9504",0,2
5735314,"40.72102,-73.94382",0,0
5735323,"40.78519,-73.97032",0,1
5735447,"40.68914,-73.97406",2,0
5736059,"40.6801,-73.90976",3,0
5736925,"40.66812,-73.98303",1,0
5737678,"40.70905,-73.95152",1,0
5737759,"40.7254,-73.94051",0,1
5738785,"40.7583,-73.87679",0,0
5739031,"40.67959,-73.98713",0,1
5742615,"40.71491,-73.99182",1,1
5742795,"40.75437,-73.99334",3,0
5743959,"40.82171,-73.95515",0,1
5746781,"40.69226,-73.92286",0,0
5748301,"40.72799,-73.85543",0,0
5749147,"40.84061,-73.88858",0,1
5749382,"40.79733,-73.9363",0,1
5749889,"40.66801,-73.98142",0,0
5756241,"40.75858,-73.96342",0,1
5756464,"40.7729,-73.95587",0,0
5756476,"40.73894,-73.98049",0,1
5756643,"40.80317,-73.96338",0,2
5756767,"40.68411,-73.92079",0,0
5757333,"40.82003,-73.95745",0,1
5757509,"40.74415,-73.97322",0,1
5758234,"40.6878,-73.91452",0,0
5760510,"40.72292,-73.99242",1,2
5760776,"40.72386,-74.00462",0,0
5761032,"40.81732,-73.94757",0,0
5761564,"40.73065,-73.98444",0,3
5762947,"40.74513,-73.83139",0,2
5763191,"40.7726,-73.97928",1,6
5766499,"40.70754,-73.92138",0,0
5766895,"40.69174,-73.96872",0,0
5769218,"40.76545,-73.95668",0,1
5770283,"40.715,-73.95018",1,0
5770483,"40.76525,-73.98953",0,2
5771361,"40.72915,-73.98866",0,1
5771366,"40.62105,-74.08723",0,0
5771655,"40.64455,-73.98298",0,1
5773199,"40.79246,-73.97481",1,1
5774245,"40.6896,-73.96761",0,0
5779471,"40.72478,-73.9755",0,1
5779752,"40.72481,-73.98216",0,2
