id,geom,subway_500,natural_500
25589726,"40.68473,-73.92725",0,0
25590224,"40.82441,-73.95327",0,1
25590707,"40.75552,-73.83012",0,0
25590851,"40.76633,-73.98325",1,5
25602541,"40.74029,-73.98337",0,2
25606022,"40.7982,-73.97063",1,1
25606562,"40.77226,-73.98876",0,4
25607226,"40.72873,-73.98759",0,2
25610763,"40.7551,-73.99674",2,3
25610990,"40.72983,-73.95808",0,1
25614818,"40.80227,-73.95985",0,2
25616250,"40.64314,-73.95705",0,0
25616450,"40.82936,-73.90867",0,2
25618799,"40.87077,-73.8817",1,1
25618970,"40.7213,-73.96042",0,2
25619146,"40.68339,-73.9645",0,1
25619849,"40.7252,-73.97598",0,1
25622377,"40.63808,-73.9001",0,0
25622574,"40.63396,-74.00729",4,0
25624101,"40.80983,-73.9384",1,1
25625417,"40.69943,-73.90712",2,0
25626152,"40.64987,-73.93855",0,0
25626932,"40.63369,-74.09489",0,2
25629624,"40.74652,-73.97637",0,2
25635162,"40.75859,-73.91334",0,0
25635216,"40.7764,-73.98236",2,3
25637401,"40.76361,-73.98992",0,2
25638322,"40.73641,-73.87863",0,0
25639256,"40.76276,-73.98932",2,2
25639737,"40.76362,-73.98546",1,5
25665981,"40.6831,-73.84438",0,0
25666271,"40.75374,-73.99517",2,3
25668516,"40.75407,-73.99528",2,3
25669472,"40.72105,-73.73444",1,0
25672309,"40.73467,-73.98501",0,2
25673527,"40.73579,-73.98636",0,2
25673769,"40.76,-73.90684",0,0
25673898,"40.68758,-73.9484",0,0
25674277,"40.79468,-73.9647",0,1
25674366,"40.71577,-73.9553",1,0
25674371,"40.71288,-73.74334",0,0
25677480,"40.7677,-73.95476",0,1
25677571,"40.74646,-73.95324",0,3
25677687,"40.71021,-73.95563",1,0
25678517,"40.79453,-73.96472",0,1
25678522,"40.73416,-74.00424",2,1
25679063,"40.71052,-73.80906",0,0
25679101,"40.79613,-73.96468",0,1
25679492,"40.71016,-73.81118",0,0
25679709,"40.79598,-73.96255",0,1
25680422,"40.7157,-73.95353",1,0
25680531,"40.75391,-73.99709",1,3
25681692,"40.7558,-73.99677",2,3
25683401,"40.76996,-73.9576",0,0
25683408,"40.82414,-73.95139",0,1
25683815,"40.68543,-73.97622",3,1
25684094,"40.58499,-73.81599",0,1
25686640,"40.727,-73.98406",0,2
25688649,"40.68425,-73.9567",1,0
25689024,"40.64172,-73.93073",0,0
25694039,"40.70819,-74.00662",5,4
25698744,"40.79461,-73.94111",0,1
25710052,"40.68785,-73.91361",0,0
25716221,"40.7406,-74.00433",0,3
25719044,"40.66242,-73.94417",0,0
