id,geom,subway_500,natural_500
21271180,"40.70614,-73.92756",0,1
21272115,"40.80674,-73.95337",0,1
21272452,"40.69523,-73.9191",1,0
21273425,"40.73698,-73.90256",0,0
21274308,"40.66977,-73.99021",4,1
21274330,"40.76709,-73.96422",0,0
21274914,"40.70571,-74.01031",6,5
21275075,"40.72244,-73.99461",0,2
21275645,"40.71646,-74.01379",1,4
21275837,"40.75031,-73.97776",2,11
21276361,"40.72655,-74.00466",0,1
21277145,"40.64699,-74.01404",0,0
21277719,"40.73138,-73.72435",0,0
21278102,"40.80421,-73.9502",0,0
21279140,"40.67683,-73.95836",2,0
21279172,"40.72754,-73.94396",0,1
21280201,"40.66529,-73.88326",0,0
21280280,"40.75602,-73.818",0,0
21281051,"40.63682,-73.94947",0,0
21281237,"40.81197,-73.93891",0,1
21281339,"40.63258,-73.95924",1,0
21281525,"40.73213,-73.99957",1,2
21281604,"40.72807,-73.86872",0,2
21281641,"40.679,-73.97096",1,2
21282152,"40.70031,-73.90828",3,0
21282732,"40.7745,-73.90406",0,0
21283357,"40.74267,-73.8996",0,0
21283507,"40.65261,-73.94486",0,0
21287982,"40.7303,-73.98341",0,4
21288588,"40.68294,-73.93742",0,0
21288895,"40.71386,-73.9634",0,2
21289522,"40.67048,-73.77259",0,0
21289615,"40.72615,-73.98303",0,2
21289640,"40.66934,-73.77269",0,0
21289758,"40.82096,-73.9531",0,1
21289989,"40.7005,-73.93827",1,0
21291569,"40.69211,-73.9067",1,0
21291783,"40.71528,-73.95365",1,0
21292130,"40.67433,-73.92824",0,0
21292185,"40.69731,-73.90824",1,0
21292529,"40.70177,-73.92313",2,0
21292741,"40.76898,-73.91607",0,0
21293326,"40.71994,-73.98184",1,1
21294449,"40.75323,-73.94025",0,0
21295182,"40.76913,-73.986",1,3
21295218,"40.69407,-73.94153",1,0
21295334,"40.77829,-73.97984",2,1
21295834,"40.653,-73.95079",0,0
21295942,"40.68583,-73.9587",0,0
21295951,"40.66508,-73.95097",0,0
21296227,"40.71422,-73.96046",0,1
21296249,"40.76031,-73.91583",0,0
21296439,"40.68779,-73.97174",2,0
21297416,"40.66071,-73.88858",0,0
21297711,"40.77816,-73.97735",2,4
21297804,"40.75097,-73.94119",1,0
21298222,"40.7617,-73.98931",1,1
21298453,"40.69933,-73.81436",4,0
21298471,"40.64185,-73.91509",0,0
21298561,"40.70529,-73.9331",1,1
21299488,"40.79242,-73.94178",0,1
21304320,"40.69166,-73.90928",1,0
21304935,"40.6939,-73.73104",0,0
21305125,"40.69358,-73.73",0,0
21305248,"40.76197,-73.98961",1,1
21305393,"40.7137,-73.94813",1,0
21306332,"40.74071,-73.99977",0,2
21306375,"40.64162,-73.90915",0,0
21306457,"40.6598,-73.73316",0,0
21307055,"40.67587,-73.96194",1,0
21307403,"40.63881,-73.93476",0,0
21307577,"40.72853,-73.98472",0,2
21308528,"40.72026,-73.98468",1,2
21308590,"40.6654,-73.94864",0,0
21308702,"40.76174,-73.98306",1,10
21308792,"40.73905,-73.97353",0,2
21309053,"40.64126,-73.90953",0,0
21309659,"40.68368,-73.93796",0,0
21310073,"40.68294,-73.93979",0,0
21311003,"40.68613,-73.94021",0,0
21311240,"40.71198,-73.95787",0,0
21311288,"40.77869,-73.97658",2,5
21311520,"40.76168,-73.99061",1,1
21311781,"40.70706,-73.90006",1,0
21311903,"40.70258,-73.8151",3,0
21311946,"40.76037,-73.99085",1,1
21312075,"40.70333,-73.8138",5,0
21312191,"40.70259,-73.81415",4,0
21312225,"40.70262,-73.81526",2,0
21312283,"40.7045,-73.81447",2,0
21312330,"40.70458,-73.81418",3,0
21312403,"40.70423,-73.8144",2,0
21312440,"40.70269,-73.81585",2,0
21312495,"40.70426,-73.81509",2,0
21312549,"40.70262,-73.81579",2,0
21312595,"40.70475,-73.81572",2,0
21312687,"40.70471,-73.81542",2,0
21312732,"40.70455,-73.81528",2,0
21312749,"40.77803,-73.91084",0,0
21313022,"40.57536,-73.96523",0,1
21313240,"40.73591,-73.98744",0,2
21313582,"40.71818,-73.98922",1,3
21313640,"40.68527,-73.95014",1,0
21313668,"40.78456,-73.97933",0,1
21313950,"40.72308,-73.98112",0,2
21313960,"40.72535,-73.98244",0,2
21314250,"40.85579,-73.88512",0,2
21314338,"40.76044,-73.94087",0,1
21317156,"40.76068,-73.99143",1,1
21318405,"40.76661,-73.93502",0,2
21321273,"40.72508,-73.98335",0,2
21321503,"40.87666,-73.90034",0,1
21322272,"40.71258,-73.95742",1,0
21322522,"40.66952,-73.92345",0,0
21322742,"40.75582,-73.97175",3,3
21323255,"40.65258,-73.96243",3,1
21324360,"40.68661,-73.99097",0,0
21324522,"40.82296,-73.94545",0,0
21325114,"40.69276,-73.98374",0,0
21325259,"40.77824,-73.91493",0,1
21325362,"40.70516,-73.90497",2,0
21325518,"40.6969,-73.76114",0,0
21325658,"40.74524,-73.97995",0,0
21326923,"40.74652,-73.82873",0,1
21327327,"40.85051,-73.93579",1,1
21327397,"40.74807,-73.86511",0,0
21331808,"40.71684,-73.94366",1,0
21332241,"40.68624,-73.9122",0,0
21332370,"40.71428,-73.95421",1,0
21340451,"40.76024,-73.94228",0,1
21343278,"40.72453,-73.8498",0,0
21343957,"40.72817,-73.9958",0,1
21344179,"40.71339,-73.99115",1,2
21344739,"40.75595,-73.93075",0,0
21344762,"40.80891,-73.93798",1,1
21346054,"40.666,-73.88858",0,0
21346376,"40.75827,-73.99368",1,1
21346494,"40.71789,-73.9579",0,2
21346661,"40.72883,-74.00145",1,2
21347381,"40.79639,-73.94772",0,4
21351641,"40.76602,-73.98795",1,2
21353639,"40.87312,-73.9179",0,1
21353912,"40.6785,-73.97542",1,1
21354050,"40.70818,-73.91206",0,0
21354164,"40.70442,-73.92553",0,1
21354322,"40.76484,-73.81569",0,0
21354525,"40.69252,-73.99121",0,1
21354840,"40.73305,-73.98574",0,2
21354913,"40.64191,-74.02196",0,0
21354957,"40.7176,-73.95927",0,2
21355005,"40.80049,-73.97159",0,1
21355217,"40.7186,-73.95811",0,2
21356244,"40.74377,-73.90482",0,0
21356378,"40.68809,-73.90641",1,0
21356602,"40.7478,-73.88005",0,0
21356649,"40.69369,-73.94214",0,0
21357119,"40.80832,-73.93756",1,1
21357424,"40.71608,-73.94557",1,0
21357642,"40.82706,-73.91779",0,0
21357792,"40.71619,-73.9441",1,0
21358406,"40.77221,-73.82401",0,0
21358930,"40.6868,-73.82896",0,0
21359078,"40.63605,-73.96096",1,0
21363363,"40.72935,-73.98056",0,4
21363896,"40.69689,-73.99563",0,7
21363936,"40.71982,-73.95569",0,0
21364301,"40.71817,-73.94289",0,0
21364473,"40.68409,-73.93827",0,0
21364703,"40.72706,-74.00476",0,1
21364872,"40.71239,-73.95857",0,0
21365379,"40.72205,-73.94229",0,0
21365714,"40.70601,-73.73737",0,0
21366188,"40.66875,-73.78506",0,0
21366268,"40.73684,-73.98058",0,3
21366506,"40.7345,-73.99747",1,3
21366806,"40.85456,-73.88521",0,2
21366948,"40.78584,-73.97342",0,0
21367482,"40.68533,-73.95086",1,0
21367648,"40.66066,-73.94409",0,0
21367929,"40.67752,-73.91489",0,0
21368441,"40.68497,-73.97986",3,0
21369060,"40.65894,-73.94226",0,0
21369232,"40.82407,-73.8614",0,0
21369271,"40.65909,-73.94423",0,0
21369311,"40.6891,-73.95452",0,0
21369656,"40.80641,-73.94114",1,0
21370008,"40.71561,-73.96307",0,2
21370014,"40.80246,-73.96741",0,2
21370205,"40.76587,-73.98527",1,4
21375941,"40.68486,-73.98487",1,1
21377271,"40.66489,-73.99128",0,0
21377493,"40.68417,-73.92726",0,0
21378053,"40.74871,-73.9753",2,2
21378123,"40.58508,-74.16162",0,0
21378145,"40.777,-73.94861",0,3
21378988,"40.7487,-73.97862",2,11
21379252,"40.74827,-73.97868",2,1
21379577,"40.73025,-73.99996",1,2
21379957,"40.73666,-73.98544",0,2
21380140,"40.7167,-73.73473",1,0
