id,geom,subway_500,natural_500
4774496,"40.77792,-73.9539",0,0
4774629,"40.65713,-73.9537",0,0
4774658,"40.85198,-73.93108",0,1
4774763,"40.67117,-73.95934",1,5
4774924,"40.71217,-73.96367",0,2
4775278,"40.69294,-73.96001",0,0
4775547,"40.69437,-73.92607",1,0
4775737,"40.68233,-73.96418",0,1
4776045,"40.68897,-73.95477",0,0
4776065,"40.75984,-73.99214",1,1
4776107,"40.72781,-73.97646",0,4
4777063,"40.71172,-73.93973",0,0
4777166,"40.69634,-73.8563",0,1
4777236,"40.72018,-73.86322",0,0
4777269,"40.77871,-73.97733",2,4
4777597,"40.73932,-73.99264",0,2
4777745,"40.76022,-73.9744",2,13
4777903,"40.71883,-74.00357",1,3
4778638,"40.80882,-73.94165",1,0
4781069,"40.81651,-73.94319",0,0
4781700,"40.7637,-73.98985",0,2
4782243,"40.71801,-73.99078",1,3
4782252,"40.79202,-73.97947",0,2
4782569,"40.61959,-73.97857",0,0
4782799,"40.7555,-73.96575",1,3
4783057,"40.69504,-73.92709",1,1
4783437,"40.70936,-73.94109",0,0
4783614,"40.7001,-73.93009",2,0
4783738,"40.7574,-73.99361",2,0
4783809,"40.68916,-73.977",2,0
4784618,"40.77321,-73.95175",0,1
4784741,"40.72333,-73.97948",0,2
4784846,"40.69169,-73.92351",0,0
4784867,"40.71349,-73.9629",0,2
4785105,"40.72405,-73.99518",0,2
4785563,"40.67725,-73.99968",0,1
4785941,"40.72904,-74.00129",1,2
4786030,"40.72879,-73.97959",0,3
4786139,"40.7223,-73.98128",1,2
4786675,"40.71975,-73.96285",0,2
4787201,"40.67958,-73.94581",0,0
4787386,"40.72454,-73.98688",0,4
4787527,"40.79637,-73.93371",0,1
4788812,"40.77917,-73.97397",0,6
4790969,"40.65627,-73.95936",2,1
4791389,"40.73877,-73.98707",0,2
4791542,"40.67905,-73.95422",2,0
4791964,"40.70973,-73.96056",0,0
4792192,"40.71234,-73.96601",0,2
4792219,"40.76235,-73.9217",0,0
4792342,"40.82291,-73.94171",1,0
4792430,"40.68451,-73.96461",0,2
4792529,"40.58822,-73.81299",0,1
4792705,"40.68811,-73.92398",0,0
4794322,"40.77378,-73.95684",0,0
4794512,"40.72545,-73.94039",0,1
4795029,"40.81004,-73.95231",0,0
4795088,"40.82796,-73.9505",0,1
4795390,"40.88016,-73.84923",0,0
4795485,"40.66845,-73.99181",4,1
4795857,"40.83729,-73.94372",1,1
4796070,"40.74439,-73.98329",1,2
4796255,"40.66596,-73.9549",0,0
4798723,"40.75235,-73.96781",1,3
4798794,"40.73245,-74.00275",2,2
4799245,"40.74317,-73.97508",0,1
4799839,"40.75511,-73.99247",3,0
4800921,"40.71262,-73.95026",1,0
4801661,"40.74156,-73.97968",0,0
4802299,"40.76457,-73.91205",0,0
4802374,"40.77613,-73.9462",0,4
4802648,"40.75456,-73.96626",1,5
4803244,"40.68549,-73.94951",0,0
4803623,"40.7646,-73.98799",1,2
4803750,"40.82775,-73.94313",0,0
4804228,"40.79331,-73.97537",1,1
4807244,"40.64865,-73.97947",0,1
4807492,"40.67995,-73.97021",0,2
4807899,"40.80434,-73.95476",0,2
4808065,"40.75244,-73.96619",0,4
4808239,"40.75248,-73.96695",1,4
4808505,"40.76313,-73.88368",0,0
4808745,"40.75427,-73.96689",2,6
4809056,"40.70468,-73.92863",1,1
4809337,"40.67033,-73.95262",1,0
4809346,"40.68917,-73.96545",0,0
4813140,"40.69711,-73.93373",1,0
4813236,"40.68876,-73.90824",1,0
4813259,"40.6794,-73.9616",1,0
