id,geom,subway_500,natural_500
882559,"40.76113,-73.98918",1,1
883209,"40.69132,-73.94205",0,0
883306,"40.69494,-73.96372",0,0
883423,"40.67996,-74.00101",0,1
883517,"40.78615,-73.98137",0,1
886808,"40.75088,-73.81029",0,1
886833,"40.7525,-73.81126",0,1
887129,"40.71437,-73.96054",0,1
887292,"40.69982,-73.91957",1,0
887355,"40.74791,-73.97334",2,3
888583,"40.734,-73.95474",0,1
888905,"40.78933,-73.94932",0,1
890794,"40.75374,-73.8924",0,0
890839,"40.68015,-73.96299",0,1
890855,"40.68252,-73.96664",0,2
891117,"40.82264,-73.94041",1,1
892463,"40.73084,-74.00431",2,1
892704,"40.68485,-73.93684",0,0
893413,"40.72668,-73.98179",0,2
893853,"40.74207,-73.99094",0,2
894015,"40.68194,-73.92896",0,0
894063,"40.71216,-73.96326",0,2
894093,"40.7686,-73.9201",0,0
895368,"40.82434,-73.93957",1,1
895386,"40.80706,-73.95403",0,1
898669,"40.73276,-74.00074",1,2
898861,"40.71156,-73.8091",0,0
900383,"40.68145,-73.95178",1,0
900503,"40.68753,-73.96002",0,0
903906,"40.66485,-73.98838",0,0
903947,"40.82124,-73.93838",1,1
903972,"40.82085,-73.94025",1,1
904060,"40.68496,-73.96111",1,0
905425,"40.73425,-73.95506",0,1
905947,"40.64388,-73.95279",0,0
906038,"40.79626,-73.96145",0,1
906058,"40.80776,-73.9654",0,3
907966,"40.72676,-73.95529",0,1
908046,"40.801,-73.94009",1,0
908923,"40.72784,-73.98486",0,2
909859,"40.6734,-73.97657",0,0
910976,"40.71078,-74.00995",5,5
911092,"40.723,-73.97861",0,3
912376,"40.69901,-73.93967",1,0
915020,"40.66414,-73.98457",0,0
916311,"40.72361,-73.97877",0,3
917058,"40.73356,-73.99876",1,2
918049,"40.73949,-73.99483",0,0
918239,"40.70159,-73.94346",0,0
918426,"40.67852,-73.97008",0,2
919491,"40.67665,-73.97925",0,0
919830,"40.74605,-73.99906",1,0
919978,"40.7642,-73.98677",1,4
919990,"40.67573,-73.99878",0,1
920930,"40.68863,-73.94294",0,0
921441,"40.84408,-73.93675",1,1
921585,"40.68336,-73.93648",0,0
921624,"40.71579,-73.9588",0,1
921862,"40.7886,-73.97553",0,1
923566,"40.78775,-73.98152",0,2
923979,"40.70715,-73.81468",1,0
924600,"40.68713,-73.93659",0,0
924658,"40.687,-73.93446",0,0
924719,"40.72615,-73.98781",0,3
925075,"40.75893,-73.99014",1,1
925137,"40.74435,-74.00038",0,0
925240,"40.73194,-73.98939",0,2
925730,"40.7189,-73.99654",0,3
926337,"40.74641,-73.94611",1,0
927408,"40.68618,-73.96603",0,0
927597,"40.75444,-73.83057",0,1
927987,"40.77543,-73.95499",0,0
929032,"40.70163,-73.98208",1,2
931352,"40.69958,-73.92006",1,0
931642,"40.74848,-73.97884",2,6
932277,"40.70434,-73.98989",1,3
933129,"40.69097,-73.97972",0,0
933861,"40.763,-73.98911",2,2
936218,"40.81378,-73.95353",0,0
937678,"40.70627,-73.92223",0,0
938022,"40.7078,-73.94827",1,0
939657,"40.81071,-73.94493",0,0
939724,"40.6943,-73.94538",0,0
940115,"40.67555,-73.95254",1,0
940116,"40.64942,-74.00749",0,0
941179,"40.67296,-73.9501",0,0
941642,"40.76662,-73.99302",0,2
944040,"40.67607,-73.95408",1,0
944049,"40.73194,-74.00189",2,2
944183,"40.81177,-73.95139",0,0
944755,"40.65908,-73.96125",2,2
944840,"40.70447,-73.98754",1,3
945297,"40.72836,-73.98163",0,3
947810,"40.77464,-73.95695",0,1
947963,"40.71684,-73.9441",1,0
949713,"40.6745,-73.99582",0,1
951365,"40.7099,-73.91509",0,0
951944,"40.72493,-74.00307",0,0
953275,"40.79531,-73.9333",0,1
953951,"40.73377,-74.00259",2,2
955153,"40.72256,-73.99767",0,1
955542,"40.67942,-73.97078",1,2
956412,"40.70424,-73.98597",1,3
957002,"40.7982,-73.96394",0,1
957642,"40.66167,-73.95098",0,0
958444,"40.85235,-73.78873",0,0
959349,"40.71765,-73.93999",0,0
959478,"40.71687,-73.99046",1,2
959871,"40.71081,-73.96121",0,0
959948,"40.72538,-74.00375",0,0
960210,"40.69437,-73.94519",0,0
962045,"40.69288,-73.90374",1,0
964379,"40.63463,-74.03621",0,0
966104,"40.72726,-73.97573",0,1
968848,"40.67501,-73.96651",0,1
969463,"40.71916,-73.95696",0,2
971158,"40.80667,-73.95562",0,2
971247,"40.79368,-73.96487",0,1
972426,"40.71149,-73.94504",1,0
973128,"40.69224,-73.99638",0,5
973535,"40.76356,-73.8885",0,0
973653,"40.82421,-73.93996",1,1
975229,"40.73055,-73.98875",0,2
975250,"40.69282,-73.92477",0,0
975965,"40.72792,-73.98507",0,2
975990,"40.69293,-73.99679",0,5
976167,"40.61806,-74.03195",0,3
976242,"40.7282,-73.98893",0,0
977870,"40.80014,-73.9637",0,2
978062,"40.73359,-74.00524",2,2
978386,"40.75751,-73.91678",0,0
978615,"40.76291,-73.91871",0,0
980098,"40.72658,-73.98907",0,0
980561,"40.82892,-73.94745",0,1
981410,"40.73331,-74.00471",2,2
981494,"40.81062,-73.96015",0,2
982038,"40.68859,-73.9729",3,0
983625,"40.80421,-73.94302",1,0
984721,"40.63508,-74.03628",0,0
985338,"40.70162,-73.99465",0,5
986727,"40.80626,-73.94009",1,1
987329,"40.76491,-73.9207",0,0
987616,"40.68556,-73.99779",0,1
989976,"40.74142,-73.8202",0,0
990130,"40.67682,-73.96586",0,3
990367,"40.80684,-73.94844",0,0
990529,"40.75136,-73.97076",2,3
992508,"40.79218,-73.95076",0,4
992598,"40.72399,-73.98134",0,2
992891,"40.72131,-73.99487",0,2
992977,"40.67359,-73.97434",0,1
993040,"40.8278,-73.94891",0,1
993514,"40.78729,-73.97439",0,0
993575,"40.7852,-73.9746",0,0
993576,"40.78558,-73.97251",0,1
995169,"40.73464,-74.00225",2,4
995187,"40.69248,-73.96983",0,0
995215,"40.78954,-73.97222",0,1
995367,"40.73506,-73.99728",1,2
995469,"40.76896,-73.95898",0,0
997404,"40.68364,-73.92638",0,0
998423,"40.7603,-73.91395",0,0
998887,"40.72602,-74.00318",0,1
999248,"40.71927,-74.00453",1,2
999977,"40.77896,-73.97849",2,4
999984,"40.73303,-74.00237",2,2
1000788,"40.67319,-73.95987",1,2
1001147,"40.68923,-73.91946",0,0
1001447,"40.79307,-73.95138",0,4
1002469,"40.76249,-73.96054",0,1
1003530,"40.79962,-73.96523",0,1
1003754,"40.66162,-73.97994",0,0
1005416,"40.80132,-73.95568",0,2
1005763,"40.81309,-73.95267",0,0
1009883,"40.68204,-73.99249",0,1
1009973,"40.70607,-73.935",1,1
1010785,"40.76295,-73.92652",0,0
1011449,"40.65915,-73.9601",2,1
1013648,"40.67541,-73.9784",0,0
1016004,"40.76777,-73.91109",0,0
1016105,"40.68924,-73.9681",0,0
1016352,"40.76777,-73.98932",1,2
1016819,"40.68771,-73.96186",0,0
1018181,"40.6627,-73.95875",1,8
1018529,"40.72031,-73.9483",0,0
1019360,"40.70798,-73.94263",0,0
1021005,"40.69017,-73.95493",0,0
1021491,"40.66974,-73.958",0,5
1021957,"40.67515,-73.95435",1,0
1022204,"40.72198,-73.98932",1,2
1023181,"40.6787,-73.97065",0,2
1023529,"40.82153,-73.95512",0,1
1024113,"40.71238,-73.9379",0,1
1024135,"40.77421,-73.9528",0,1
1025001,"40.70538,-73.89448",0,0
1025786,"40.74417,-73.94823",1,2
1025847,"40.72538,-73.98351",0,3
1026565,"40.67651,-73.98007",0,0
1026683,"40.81906,-73.92806",0,1
1027808,"40.72351,-73.98283",1,2
