id,geom,subway_500,natural_500
28608920,"40.78581,-73.97179",0,1
28609526,"40.70279,-73.90601",3,0
28609705,"40.61088,-74.07327",0,0
28609762,"40.68987,-73.94484",0,0
28610567,"40.68003,-73.91181",0,0
28611271,"40.76677,-73.91315",0,0
28611623,"40.82253,-73.95525",0,1
28613110,"40.8289,-73.86219",1,0
28613174,"40.65167,-74.00624",0,0
28614344,"40.65135,-74.00487",0,1
28614707,"40.72707,-73.9853",0,2
28615793,"40.71638,-74.00419",1,4
28616009,"40.75091,-73.87818",0,0
28616435,"40.82714,-73.93888",1,1
28616686,"40.69439,-73.97319",0,0
28625897,"40.6676,-73.90954",0,0
28626448,"40.69845,-73.93609",1,0
28627156,"40.74942,-73.93658",0,0
28627384,"40.76357,-73.98906",1,2
28627947,"40.76708,-73.92451",0,0
28628675,"40.72296,-73.98184",1,2
28631359,"40.6843,-73.91985",0,0
28631715,"40.71672,-73.95484",1,0
28632449,"40.74704,-73.97356",0,3
28632837,"40.76655,-73.92463",0,0
28633104,"40.6917,-73.93681",0,1
28634470,"40.7042,-73.9259",0,1
28635035,"40.69113,-73.75524",0,0
28635287,"40.69113,-73.9273",0,1
28635684,"40.76539,-73.99145",0,2
28635863,"40.7348,-73.99785",1,2
28636781,"40.69288,-73.96101",0,0
28637001,"40.76282,-73.98847",2,2
28637635,"40.80731,-73.94516",0,0
28637994,"40.8072,-73.94513",0,0
28638855,"40.72586,-73.94466",0,1
28640338,"40.7112,-74.0094",5,5
28640741,"40.71621,-73.96407",0,2
28641018,"40.77643,-73.91156",0,0
28641288,"40.73137,-73.87193",0,1
28642074,"40.8878,-73.85372",0,0
28642335,"40.83766,-73.94045",1,1
28642660,"40.70973,-73.96405",0,2
28642786,"40.74971,-73.98682",3,17
28643600,"40.71953,-73.96401",0,2
28644822,"40.65787,-73.95927",2,1
28646412,"40.768,-73.92388",0,0
28647979,"40.65246,-73.93791",0,0
28652436,"40.77713,-73.95096",0,0
28654606,"40.67177,-73.95334",1,0
28655675,"40.71257,-73.94946",1,0
28656163,"40.70649,-73.74517",0,0
28656606,"40.79517,-73.97392",1,1
28657242,"40.68161,-73.93811",0,0
28658564,"40.77771,-73.98023",2,3
28658731,"40.69952,-73.91868",1,0
28659172,"40.75154,-73.8907",2,0
