id,geom,subway_500,natural_500
32347622,"40.7493,-73.97376",2,3
32347796,"40.74112,-73.99483",0,0
32349835,"40.62955,-74.02429",0,0
32350835,"40.74658,-73.92007",0,1
32354513,"40.68396,-73.95267",1,0
32355251,"40.7293,-73.95075",0,0
32355657,"40.73938,-74.00176",0,2
32355744,"40.77202,-73.95821",0,0
32356294,"40.73446,-73.9523",0,1
32356476,"40.7085,-73.94966",1,0
32356850,"40.71415,-73.93857",0,1
32358081,"40.76099,-73.99554",1,2
32358099,"40.69169,-73.90429",1,0
32358780,"40.68991,-73.90495",1,0
32359401,"40.74503,-73.87099",0,0
32361370,"40.70896,-73.8956",0,0
32361532,"40.70892,-73.89502",1,0
32361604,"40.70813,-73.89664",1,0
32361650,"40.70727,-73.89627",0,0
32361746,"40.70906,-73.89511",1,0
32362267,"40.75605,-73.91341",0,0
32363924,"40.70188,-73.9258",1,0
32364378,"40.75337,-73.97334",2,3
32364475,"40.76282,-73.98236",1,13
32364762,"40.88474,-73.90321",0,0
32364848,"40.64612,-73.9608",2,0
32365337,"40.82671,-73.90643",0,0
32365434,"40.67066,-73.94801",0,0
32365636,"40.6348,-74.03788",0,0
32365738,"40.70399,-74.00662",0,3
32366042,"40.80801,-73.94011",1,1
32367010,"40.66978,-73.95009",0,0
32370730,"40.74189,-73.99019",0,2
32371477,"40.7996,-73.94216",0,0
32371865,"40.74119,-73.99536",0,0
32373990,"40.65134,-73.94309",0,0
32374666,"40.80511,-73.95824",0,3
32377751,"40.80108,-73.94602",0,1
32378301,"40.69757,-73.99335",0,5
32379092,"40.68587,-73.9082",2,0
32379410,"40.77189,-73.94694",0,3
32379480,"40.76262,-73.96443",0,1
32379695,"40.6872,-73.90895",1,0
32380039,"40.68772,-73.90808",1,0
32380547,"40.77422,-73.97778",1,6
32381021,"40.70218,-73.93582",1,0
32381165,"40.6279,-74.08202",0,0
32382542,"40.64929,-73.92685",0,0
32383114,"40.65015,-73.92803",0,0
32384354,"40.67652,-73.94016",0,0
32384721,"40.67692,-73.94038",0,0
32385315,"40.71257,-73.995",0,2
32385720,"40.72498,-73.97604",0,2
32387391,"40.71581,-73.95546",1,0
32392636,"40.80526,-73.93818",1,1
32397072,"40.71682,-73.95446",1,0
32398138,"40.74378,-73.97356",0,1
32398156,"40.74361,-73.97523",0,1
32398174,"40.74271,-73.97533",0,1
32399523,"40.70399,-74.00908",4,4
32399591,"40.71084,-73.95875",0,0
32400196,"40.81461,-73.94635",0,0
32400749,"40.71244,-73.9581",0,0
32401236,"40.71235,-73.93963",0,0
32401422,"40.68385,-73.90653",2,0
32401972,"40.72847,-74.00094",0,2
32402674,"40.81694,-73.89627",0,0
32402856,"40.68391,-73.99226",0,1
32402997,"40.68557,-73.99829",0,1
32403617,"40.8149,-73.81545",0,0
32403665,"40.69678,-73.90828",1,0
32403772,"40.72186,-73.99696",0,1
32404550,"40.75836,-73.9175",0,0
32404978,"40.8276,-73.94457",0,0
32405524,"40.68632,-73.87792",0,0
32406106,"40.81894,-73.91418",0,0
32406935,"40.68757,-73.91183",0,0
32407324,"40.68912,-73.97903",2,0
32407462,"40.76636,-73.91366",0,0
32408593,"40.76514,-73.91212",0,0
32408700,"40.76889,-73.92957",0,2
32409168,"40.76575,-73.91366",0,0
32409454,"40.76472,-73.91358",0,0
32409562,"40.76466,-73.91274",0,0
32414346,"40.76188,-73.99925",0,2
32414842,"40.82095,-73.89522",0,0
32416142,"40.68461,-73.95203",1,0
32418651,"40.72888,-73.98109",0,2
32419542,"40.67355,-73.7834",0,1
32420737,"40.7897,-73.97909",0,2
32420792,"40.75097,-73.97895",2,17
32420992,"40.68837,-73.9356",0,1
32421217,"40.72751,-73.95693",0,1
32422767,"40.89308,-73.85076",0,0
32422880,"40.66757,-73.99487",4,1
32423962,"40.74482,-73.89256",4,0
32424818,"40.63979,-73.89647",0,0
32425720,"40.68226,-73.92643",0,0
32426202,"40.66916,-73.93182",0,0
32426419,"40.80047,-73.96064",0,2
32426480,"40.67241,-73.95041",0,0
32426943,"40.76121,-73.98813",1,1
32427203,"40.65292,-73.95677",2,0
32427478,"40.61268,-73.98857",1,0
32428327,"40.83591,-73.94033",1,1
32428466,"40.73288,-73.86438",0,2
32434711,"40.75169,-73.97302",2,3
32437052,"40.709,-73.81431",0,0
32437992,"40.66311,-73.94356",0,0
32438036,"40.77534,-73.95287",0,0
32439523,"40.80419,-73.96603",0,3
32439871,"40.75135,-73.88378",0,0
32441129,"40.72612,-73.99494",0,1
32441243,"40.67527,-73.90862",5,0
32441428,"40.79876,-73.93802",0,0
32441769,"40.675,-73.9631",1,0
32443972,"40.69067,-73.95823",0,0
32444517,"40.65504,-73.96113",2,1
32445673,"40.81213,-73.93752",0,1
32446089,"40.83495,-73.94682",0,1
32446458,"40.74796,-73.88399",0,0
32446696,"40.76142,-73.98987",1,1
32447993,"40.73238,-73.99954",1,2
32448627,"40.83619,-73.84916",0,0
32449378,"40.74458,-74.00644",0,1
32450257,"40.85326,-73.93813",1,1
32450788,"40.6994,-73.92186",2,0
32450910,"40.80584,-73.94066",1,0
32454559,"40.77914,-73.95049",0,0
32457051,"40.78385,-73.94828",0,1
32458305,"40.78213,-73.94839",0,2
32459287,"40.70176,-73.92684",1,0
32460177,"40.6835,-73.9074",3,0
32461960,"40.896,-73.89964",0,0
32463145,"40.68834,-73.9444",0,0
32463707,"40.73988,-74.00356",0,3
32463948,"40.72704,-73.98916",0,0
32464225,"40.72586,-73.98874",0,1
32464368,"40.72625,-73.98884",0,0
32465145,"40.74697,-73.97537",0,2
32466156,"40.7472,-73.97418",0,3
32466179,"40.74898,-73.97534",2,2
32466246,"40.74927,-73.9739",2,3
32466254,"40.74706,-73.97594",0,2
32466398,"40.74864,-73.97407",2,3
32466401,"40.74915,-73.97557",2,2
32466450,"40.73147,-73.98825",0,2
32466500,"40.74781,-73.97601",2,2
32466675,"40.67715,-73.86672",1,0
32466778,"40.74725,-73.97404",0,3
32467087,"40.74918,-73.97379",2,3
32467835,"40.8242,-73.95106",0,1
32468788,"40.68106,-73.97304",3,2
32469151,"40.71765,-73.96254",0,3
32469620,"40.7908,-73.94491",0,0
32470327,"40.65215,-73.9647",3,1
32470732,"40.8647,-73.92353",1,1
32471373,"40.7718,-73.95556",0,1
32472023,"40.76813,-73.84542",0,3
32472366,"40.81052,-73.95973",0,2
32472692,"40.72835,-74.00053",0,2
32474426,"40.697,-73.93788",1,0
32474739,"40.64577,-73.93118",0,0
32475687,"40.84321,-73.83129",0,0
32476606,"40.7354,-74.00208",2,3
32476906,"40.72774,-73.98857",0,0
32477130,"40.69151,-73.96059",0,0
32477522,"40.63707,-73.93148",0,0
32479283,"40.80134,-73.96897",0,2
32483378,"40.76259,-73.98667",2,3
32484743,"40.68116,-73.94738",0,0
32484875,"40.77903,-73.95071",0,0
32485922,"40.76193,-73.98573",2,3
32486433,"40.69617,-73.93763",1,1
32487006,"40.65795,-73.76996",0,1
32487198,"40.68502,-74.0051",0,2
32490805,"40.7984,-73.94267",0,0
32492270,"40.66019,-73.77157",0,0
32492359,"40.65933,-73.77125",0,0
32492910,"40.65973,-73.77125",0,0
32493112,"40.65953,-73.76923",0,0
32493281,"40.69501,-73.91125",0,0
32493320,"40.70305,-73.93127",1,0
32493396,"40.6597,-73.76993",0,0
32493667,"40.65994,-73.77069",0,0
32494256,"40.68771,-73.96304",0,0
32494991,"40.77883,-73.9505",0,0
32495009,"40.7077,-73.95332",1,0
32495242,"40.68199,-73.95131",1,0
32496573,"40.71304,-73.96729",0,2
32496993,"40.71936,-73.98402",1,2
32499059,"40.78139,-73.95379",0,1
32499495,"40.68418,-74.00313",0,2
32499766,"40.76273,-73.90869",0,0
32500481,"40.67651,-73.96681",0,2
32501003,"40.76965,-73.95326",0,1
32501542,"40.65027,-73.9608",2,1
32501807,"40.83528,-73.94179",0,0
32501820,"40.75449,-73.9677",2,5
32502180,"40.54857,-74.17628",0,1
