id,geom,subway_500,natural_500
34721935,"40.80902,-73.96716",0,1
34722659,"40.71461,-73.98755",1,1
34723111,"40.70631,-73.89698",1,0
34723124,"40.76134,-73.80776",0,0
34723211,"40.88523,-73.91231",0,0
34723946,"40.76296,-73.80724",0,0
34727487,"40.71527,-73.96037",0,1
34737337,"40.76187,-73.82169",0,0
34737386,"40.73676,-73.9842",0,2
34737998,"40.64163,-73.9655",2,0
34738463,"40.81304,-73.96131",0,1
34741362,"40.74775,-73.94747",1,1
34741536,"40.74829,-73.98715",2,1
34741742,"40.74677,-73.9866",2,2
34741897,"40.77111,-73.99128",0,2
34741976,"40.74024,-74.00484",0,3
34741981,"40.76274,-73.82089",0,0
34742133,"40.72128,-73.94663",0,0
34742586,"40.86858,-73.92042",0,1
34742861,"40.64017,-73.96417",2,0
34743257,"40.67792,-73.92347",0,0
34743365,"40.67982,-73.94978",0,0
34743695,"40.67266,-73.95856",1,1
34743708,"40.68937,-73.90903",1,0
34744587,"40.81151,-73.94159",0,0
34744834,"40.65556,-73.95674",2,0
34745490,"40.65472,-73.93683",0,0
34745979,"40.67772,-73.95564",2,0
34745985,"40.66138,-73.99632",0,0
34746555,"40.71889,-73.99716",0,4
34748562,"40.64176,-73.9615",2,0
34748987,"40.71642,-73.96244",0,2
34749200,"40.70505,-73.91848",0,0
34749210,"40.80689,-73.91437",0,0
34749214,"40.73501,-74.00835",1,3
34749431,"40.69055,-73.91035",1,0
34750234,"40.78747,-73.96844",0,1
34751113,"40.72196,-73.98063",1,1
34751224,"40.74708,-73.98513",2,2
34751491,"40.68939,-73.92564",0,0
34752945,"40.68569,-73.90857",2,0
34753028,"40.76108,-73.80736",0,0
34753373,"40.76494,-73.98983",0,2
34753379,"40.7036,-73.92496",0,0
34753453,"40.82831,-73.88746",0,1
34754084,"40.69446,-73.94694",0,0
34754120,"40.80508,-73.95088",0,0
34754241,"40.7659,-73.98764",1,2
34755449,"40.73156,-73.88551",0,0
34755841,"40.7963,-73.93087",0,3
34756040,"40.71384,-73.99278",1,2
34756976,"40.85689,-73.9091",0,0
34757500,"40.75487,-73.96898",2,5
34759503,"40.82802,-73.94482",0,0
34770571,"40.67369,-73.94931",0,0
34771161,"40.76268,-73.82252",0,0
34771521,"40.78592,-73.94837",0,1
34772058,"40.66752,-73.95466",0,0
34773215,"40.68676,-73.94593",0,0
34773903,"40.68727,-73.94736",0,0
34774305,"40.71497,-73.96433",0,2
34774436,"40.68718,-73.94797",0,0
34774681,"40.7281,-73.98354",0,3
34776151,"40.68602,-73.94844",0,0
34777870,"40.7927,-73.94033",0,1
34777979,"40.71317,-73.96066",0,0
34778518,"40.77064,-73.95606",0,1
34778953,"40.69491,-73.98244",0,0
34779259,"40.71685,-73.87507",0,0
34780437,"40.69418,-73.94409",0,0
34780613,"40.70433,-73.92488",0,1
34781680,"40.81795,-73.91178",0,0
34782691,"40.80868,-73.93015",0,1
34783461,"40.73526,-74.0002",1,3
34783503,"40.79614,-73.94838",0,4
34783887,"40.80535,-73.96307",0,4
34784469,"40.71716,-73.99716",0,4
34784621,"40.63321,-74.02463",0,0
34784681,"40.68713,-73.98592",0,0
34785319,"40.73682,-74.00406",2,3
34785397,"40.67146,-73.93483",0,0
34785509,"40.80015,-73.95387",0,2
34785850,"40.76066,-73.96639",1,3
34785861,"40.68511,-73.95283",1,0
34787483,"40.72619,-73.82886",0,2
34787546,"40.85798,-73.92855",2,1
34788703,"40.81737,-73.93781",0,1
34788798,"40.84433,-73.93948",1,0
34788810,"40.74713,-73.98489",2,2
34788893,"40.68026,-74.00078",0,1
34790340,"40.71482,-73.98911",1,1
34790450,"40.73458,-74.00361",2,3
34790625,"40.79632,-73.969",1,1
34790702,"40.7458,-73.97744",0,1
34791292,"40.726,-73.97861",0,3
34791422,"40.63896,-73.99689",0,0
34791645,"40.80858,-73.93164",0,1
34791952,"40.69056,-73.91185",0,0
34792347,"40.73291,-73.87561",0,0
34793874,"40.77932,-73.95343",0,0
34796261,"40.76403,-73.98913",1,2
34801106,"40.7754,-73.90787",0,0
34801761,"40.69718,-73.92843",1,0
34803200,"40.63993,-73.902",0,0
34803347,"40.76417,-73.94865",0,2
