id,geom,subway_500,natural_500
1748189,"40.77219,-73.95073",0,1
1750248,"40.80247,-73.94531",0,0
1750527,"40.69194,-73.95952",0,0
1750679,"40.66946,-73.95008",0,0
1752112,"40.78952,-73.98097",0,2
1752206,"40.74314,-73.9957",0,1
1753671,"40.79692,-73.94434",0,1
1755484,"40.77648,-73.96126",0,5
1755844,"40.67247,-73.93616",0,0
1758391,"40.69696,-73.93577",1,0
1759154,"40.69366,-73.92281",1,0
1759462,"40.72714,-73.98397",0,2
1759526,"40.74563,-73.99325",2,3
1762513,"40.74849,-73.94947",1,1
1762852,"40.70942,-73.95302",1,0
1763209,"40.76451,-73.92942",0,0
1763333,"40.74244,-73.91676",0,1
1763736,"40.78448,-73.97386",0,0
1763956,"40.76421,-73.99115",0,2
1766846,"40.731,-73.98427",0,3
1767037,"40.68968,-73.85219",0,0
1771965,"40.80266,-73.94728",0,0
1776732,"40.78852,-73.96746",0,1
1777007,"40.71078,-74.01623",2,9
1777197,"40.71697,-73.83396",0,1
1777674,"40.67528,-73.95741",1,0
1778294,"40.68931,-73.95548",0,0
1780748,"40.74881,-73.97234",2,3
1781052,"40.76456,-73.98233",1,9
1781697,"40.71284,-73.93965",0,0
1781786,"40.80395,-73.95519",0,2
1782079,"40.69009,-73.95314",0,0
1782437,"40.69169,-73.9603",0,0
1782667,"40.70818,-73.92202",0,0
1782872,"40.71481,-74.00934",5,5
1785141,"40.70658,-73.96759",0,1
1785187,"40.72131,-73.98527",1,2
1785942,"40.65987,-73.95076",0,0
1786408,"40.72495,-73.95112",0,0
1787771,"40.68273,-73.95437",1,0
1788989,"40.72311,-73.99476",0,2
1789715,"40.78277,-73.95164",0,0
1791105,"40.81157,-73.95335",0,0
1793091,"40.77631,-73.97953",2,4
1793411,"40.7312,-73.98857",0,2
1794250,"40.70683,-73.95375",0,0
1796722,"40.71295,-73.93874",0,1
1797025,"40.67204,-73.95147",0,0
1798210,"40.72878,-73.97854",0,3
1798271,"40.53884,-74.19826",0,0
1798500,"40.86317,-73.82494",0,0
1801036,"40.7187,-73.95133",1,0
1801130,"40.67749,-73.98031",0,0
1802584,"40.73747,-73.9248",0,0
1802838,"40.71875,-73.94935",0,0
1803165,"40.76391,-73.9782",1,11
1803279,"40.81569,-73.96058",0,1
1805150,"40.68366,-73.95009",1,0
1805261,"40.74107,-73.98487",0,2
1806138,"40.7001,-73.99183",1,5
1806378,"40.68585,-73.97016",0,0
1806651,"40.70498,-73.92868",1,1
1807106,"40.67191,-73.93997",0,0
1807757,"40.73246,-74.00215",2,2
1808497,"40.69023,-73.94628",0,0
1808550,"40.69096,-73.94613",0,0
1809547,"40.80126,-73.9454",0,1
1810640,"40.81748,-73.94539",0,0
1811446,"40.74166,-73.99892",0,2
1812111,"40.8145,-73.94962",0,0
1813681,"40.71261,-73.94154",0,0
1813829,"40.82519,-73.9453",0,0
1814010,"40.72644,-73.9923",0,1
1814279,"40.68909,-73.9173",0,0
1815211,"40.73689,-73.98451",0,2
1815505,"40.71594,-73.82264",0,0
1817510,"40.69048,-73.92193",0,0
1817905,"40.71454,-73.94965",1,0
1818411,"40.72569,-73.99227",0,1
1818420,"40.64738,-73.89163",0,0
1818820,"40.71618,-73.94189",0,0
1819623,"40.69493,-73.94161",1,0
1820858,"40.74386,-73.99541",1,1
1820931,"40.85557,-73.93641",2,1
1821541,"40.7221,-73.98356",1,2
1823141,"40.72018,-73.98839",1,2
1824808,"40.73679,-73.98177",0,3
1825949,"40.68385,-73.92349",0,0
1826701,"40.82557,-73.95514",0,1
1827525,"40.65083,-73.96101",3,1
1827723,"40.73285,-73.98245",0,4
1827962,"40.71766,-73.95634",1,0
1828063,"40.72982,-73.98532",0,3
1830244,"40.68135,-73.9046",5,0
1831227,"40.80964,-73.94098",1,0
1832120,"40.71216,-73.96274",0,2
1834738,"40.73865,-73.9962",1,0
1835367,"40.75,-73.99721",1,0
1836381,"40.69168,-73.932",0,1
1839231,"40.73135,-73.98298",0,4
1839341,"40.71817,-73.96401",0,3
1839818,"40.73196,-73.97932",0,5
1841356,"40.74392,-73.9811",0,0
1842739,"40.73544,-73.97465",0,3
1843034,"40.76547,-73.97729",1,12
1843108,"40.6784,-73.89362",0,0
1843674,"40.68674,-73.95392",0,0
1843955,"40.76129,-73.96869",2,5
1844088,"40.7525,-73.96492",0,4
1844705,"40.68897,-73.98765",0,1
1844792,"40.82097,-73.93765",1,1
1844847,"40.70714,-73.9216",0,0
1846100,"40.64469,-73.9469",0,0
1846528,"40.72369,-73.9753",0,1
1846580,"40.66516,-73.9794",0,0
1847096,"40.72969,-73.98151",0,4
1847261,"40.71417,-74.00678",5,6
1847389,"40.67522,-73.99978",0,1
1847434,"40.68489,-73.95473",1,0
1850695,"40.80738,-73.95855",0,3
1851767,"40.69322,-73.94581",0,0
1851926,"40.6889,-73.92469",0,0
1853765,"40.77593,-73.94927",0,3
1855846,"40.82597,-73.95102",0,1
1856027,"40.72485,-73.98349",0,3
1856261,"40.76254,-73.98712",2,3
1856627,"40.67143,-73.94929",0,0
1856803,"40.72335,-73.98549",1,3
1856914,"40.76906,-73.9517",0,2
1859901,"40.72394,-73.98941",1,2
1860838,"40.84278,-73.93725",1,1
1861281,"40.72898,-73.98051",0,3
1861493,"40.78618,-73.97339",0,0
1863930,"40.68864,-73.94166",0,0
1864061,"40.75562,-73.99736",1,3
1864757,"40.77585,-73.95566",0,0
1865336,"40.71338,-73.96833",0,2
1865884,"40.80491,-73.94752",0,0
1866051,"40.74386,-74.00106",0,0
1869202,"40.7582,-73.96692",2,4
1869432,"40.72838,-74.00462",0,1
1869467,"40.68283,-73.99813",0,0
1869685,"40.68185,-73.95336",1,0
1870228,"40.75283,-73.92915",0,0
1871261,"40.74599,-73.99775",1,0
1871311,"40.76316,-73.99358",1,2
1872838,"40.67593,-73.95885",1,0
1873531,"40.71845,-73.99326",1,3
1876811,"40.7366,-73.98703",0,2
1876969,"40.68305,-73.9419",0,0
1877255,"40.7789,-73.95311",0,0
1878642,"40.74855,-73.977",2,7
1878692,"40.72934,-74.00075",1,2
1878965,"40.72589,-73.94055",0,1
1880539,"40.71216,-73.96615",0,2
1881556,"40.68413,-73.92693",0,0
1881586,"40.75669,-73.9666",2,4
1881801,"40.71394,-73.94193",0,0
1881846,"40.75375,-73.96556",1,5
1884398,"40.73311,-74.00761",1,2
1885385,"40.64448,-73.89222",0,0
1885714,"40.70343,-73.91343",2,0
1885826,"40.76296,-73.98641",2,4
1886240,"40.72617,-74.00141",0,1
1886294,"40.70289,-73.98583",1,3
1886978,"40.64674,-73.89501",0,0
1887291,"40.75406,-73.99376",3,0
1887489,"40.66173,-73.95382",0,0
1887874,"40.70711,-73.94457",0,0
1888006,"40.70565,-73.92254",0,0
1890851,"40.68166,-73.94325",0,0
1891017,"40.75066,-74.00377",1,1
