id,geom,subway_500,natural_500
404923,"40.64791,-73.97904",0,1
405025,"40.75453,-73.93377",0,0
405408,"40.72057,-73.99976",0,2
406926,"40.7234,-73.99439",0,2
406992,"40.71121,-73.94669",1,0
407469,"40.68979,-73.91661",0,0
408491,"40.73448,-73.99797",1,3
408983,"40.65937,-73.95906",2,1
409262,"40.68599,-73.98826",0,1
409293,"40.79477,-73.95046",0,4
409666,"40.5781,-73.95455",0,1
411336,"40.72278,-73.9967",0,1
411525,"40.71472,-73.96225",0,1
411918,"40.66924,-73.94406",0,0
412061,"40.67259,-73.95489",1,0
412180,"40.69321,-73.9442",0,0
413504,"40.71348,-73.94447",1,0
413775,"40.75816,-73.96457",0,1
413876,"40.70537,-74.00992",5,5
414801,"40.68722,-73.96289",0,0
415304,"40.73111,-73.98528",0,3
416557,"40.72212,-73.94389",0,0
417685,"40.66626,-73.97933",0,0
418291,"40.72978,-73.9793",0,5
419373,"40.68838,-73.94193",0,0
419792,"40.71804,-73.98565",1,2
421554,"40.68559,-73.93896",0,0
422040,"40.77995,-73.98342",2,2
424192,"40.7559,-73.99469",2,3
424667,"40.76291,-73.99202",1,2
424767,"40.74406,-73.98273",1,2
424889,"40.73041,-74.00498",2,2
424930,"40.6764,-73.96218",1,0
425784,"40.70279,-73.98284",1,2
428226,"40.67436,-73.956",1,0
430427,"40.83559,-73.94095",1,1
430665,"40.79234,-73.96482",0,2
431865,"40.83451,-73.93885",0,1
432090,"40.74826,-73.94633",1,0
433218,"40.67763,-73.97185",0,3
433414,"40.68472,-73.96691",0,2
433914,"40.65408,-73.87883",0,0
434792,"40.67302,-73.98756",4,1
435774,"40.70633,-74.00974",7,6
435776,"40.77548,-73.95183",0,1
435909,"40.73775,-74.00344",1,3
435946,"40.70917,-74.0146",5,14
436510,"40.7108,-73.96226",0,2
436619,"40.72507,-73.98861",0,2
436824,"40.82726,-73.9444",0,0
436916,"40.82669,-73.94281",1,0
437352,"40.67078,-73.98815",4,1
437906,"40.728,-73.97903",0,4
438513,"40.65814,-73.96181",2,3
439750,"40.71517,-73.94292",0,0
439870,"40.66859,-73.98235",0,0
442636,"40.70054,-73.90255",2,0
442649,"40.74572,-73.99965",1,0
443646,"40.78911,-73.97396",0,1
444171,"40.68813,-73.92817",0,1
444430,"40.81128,-73.92399",0,0
446367,"40.77593,-73.97699",2,6
447766,"40.73903,-73.97975",0,2
447840,"40.71164,-73.965",0,2
448048,"40.75193,-73.87873",0,0
448049,"40.74906,-73.89377",4,0
449034,"40.71756,-73.95282",1,0
449130,"40.8179,-73.94319",0,0
449660,"40.64814,-73.97304",0,1
449680,"40.81611,-73.89909",0,0
450009,"40.62897,-73.90334",0,2
450577,"40.77555,-73.9767",2,6
450578,"40.6397,-74.0162",1,0
450905,"40.67267,-73.98348",3,1
452068,"40.64205,-73.97173",0,0
452541,"40.66034,-73.9829",0,0
453094,"40.68699,-73.9635",0,0
453161,"40.72183,-73.94908",0,0
453255,"40.71986,-73.9869",1,3
453317,"40.68881,-73.95405",0,0
454334,"40.81669,-73.94267",0,0
454763,"40.86717,-73.9194",0,1
454929,"40.72981,-73.98318",0,4
455734,"40.86929,-73.92421",0,1
455801,"40.80533,-73.95204",0,0
456110,"40.7476,-73.99698",1,0
456190,"40.73357,-74.00723",1,2
456457,"40.73204,-74.00189",2,2
456526,"40.81713,-73.94217",0,0
457829,"40.72917,-73.98811",0,2
458154,"40.7061,-73.94531",0,0
458377,"40.70147,-73.94378",0,0
459066,"40.76719,-73.95303",0,2
460036,"40.74134,-73.98113",0,0
460999,"40.8162,-73.94747",0,0
461050,"40.71613,-73.95837",0,1
462454,"40.71746,-73.98782",1,3
463107,"40.66933,-73.93798",0,0
464231,"40.68905,-73.9541",0,0
465277,"40.67615,-73.95441",1,0
466277,"40.7111,-73.94643",1,0
466457,"40.68944,-73.9376",0,1
467569,"40.72106,-73.98384",1,2
467634,"40.67747,-73.76493",0,0
467866,"40.73123,-74.00591",2,2
468613,"40.72152,-73.99279",1,2
470090,"40.72147,-73.99208",1,2
470370,"40.66604,-73.95086",0,0
470498,"40.71012,-74.01504",5,12
470709,"40.71856,-73.95166",1,0
471712,"40.80661,-73.9576",0,3
471758,"40.72203,-74.00988",0,1
471845,"40.68229,-73.94287",0,0
471914,"40.65955,-73.96066",2,2
472052,"40.77137,-73.98943",0,4
472376,"40.67796,-73.96458",0,3
472546,"40.6933,-73.90823",1,0
473592,"40.7502,-73.94189",1,0
473777,"40.71285,-73.94383",1,0
