id,geom,subway_500,natural_500
10053993,"40.73482,-74.00834",1,3
10054040,"40.76805,-73.90906",0,0
10054480,"40.82624,-73.9434",0,0
10054708,"40.64041,-74.01497",0,0
10054892,"40.71575,-73.94224",0,0
10054894,"40.82353,-73.93824",1,1
10055149,"40.72655,-73.97826",0,3
10055548,"40.70938,-74.01371",5,14
10055872,"40.69459,-73.96408",0,0
10055925,"40.7287,-73.94504",0,1
10056245,"40.62259,-73.96107",1,0
10056541,"40.66218,-73.98385",0,0
10057826,"40.72778,-73.94472",0,1
10057854,"40.74967,-73.9396",1,0
10058942,"40.82083,-73.95795",0,1
10058944,"40.7278,-73.98041",0,3
10059344,"40.71924,-73.99719",0,3
10059699,"40.73719,-73.99336",1,1
10065056,"40.73454,-74.00141",2,4
10065831,"40.68678,-73.95572",0,0
10066875,"40.72888,-73.99199",0,1
10067083,"40.72321,-73.99532",0,2
10067199,"40.79954,-73.9626",0,2
10067809,"40.72712,-73.95146",0,0
10067924,"40.72238,-73.99631",0,1
10067936,"40.67023,-73.95257",1,0
10068269,"40.71274,-73.94513",1,0
10068386,"40.67163,-73.98584",4,1
10068693,"40.68869,-73.98899",0,0
10069174,"40.65132,-73.95691",2,0
10069376,"40.6943,-73.9481",0,0
10069586,"40.67154,-73.94981",0,0
10069601,"40.69453,-73.94725",0,0
10069720,"40.67617,-73.95536",1,0
10069964,"40.71742,-73.95511",1,0
10070145,"40.714,-73.96395",0,2
10070235,"40.81566,-73.94293",0,0
10070294,"40.68273,-73.94786",0,0
10070350,"40.7986,-73.96168",0,1
10070663,"40.79616,-73.97506",1,1
10070693,"40.7612,-73.96254",0,1
10071188,"40.67105,-73.94324",0,0
10071225,"40.68729,-73.95556",0,0
10071232,"40.82697,-73.95236",0,1
10071464,"40.73326,-74.00577",2,2
10072022,"40.72697,-74.00098",0,2
10072678,"40.68843,-73.94537",0,0
10072750,"40.80082,-73.96059",0,2
10073940,"40.6896,-73.80446",0,0
10073995,"40.68984,-73.91507",0,0
10074308,"40.6965,-73.98377",0,0
10076836,"40.7863,-73.97658",0,2
10078736,"40.68886,-73.93084",0,1
10080979,"40.73462,-73.98227",0,4
