id,geom,subway_500,natural_500
10972148,"40.82765,-73.94889",0,1
10974609,"40.66209,-73.93947",0,0
10978135,"40.75862,-73.96841",2,4
10980168,"40.66252,-73.97911",0,0
10980678,"40.6811,-73.9542",1,0
10983426,"40.72147,-73.86317",0,0
10984202,"40.78116,-73.9786",2,1
10984999,"40.71628,-73.98999",1,2
10985093,"40.76366,-73.9479",1,2
10985169,"40.68389,-73.92128",0,0
10985734,"40.72729,-73.95138",0,0
10987342,"40.69449,-73.99188",0,3
10988682,"40.74129,-73.95004",0,1
10990088,"40.71781,-73.99569",0,1
10992335,"40.74219,-73.92485",0,0
10994530,"40.63649,-73.95614",0,0
10995738,"40.70532,-73.92814",1,1
10995810,"40.76802,-73.91685",0,0
10996466,"40.67754,-73.96163",2,0
11003247,"40.84901,-73.93859",1,1
11005300,"40.72808,-73.98763",0,2
11006093,"40.72761,-74.00902",0,1
11006134,"40.74815,-74.00493",1,1
11007370,"40.7598,-73.98537",1,4
11008081,"40.82564,-73.94143",1,0
11009529,"40.67824,-73.97106",0,3
11010008,"40.76101,-73.91573",0,0
11011567,"40.68443,-74.00392",0,2
11011759,"40.73939,-73.983",0,3
11014346,"40.67156,-73.95684",1,2
11020169,"40.87223,-73.84335",1,0
11020841,"40.68366,-73.94607",0,0
11023993,"40.74514,-73.83137",0,2
11030761,"40.72794,-73.98731",0,2
11031059,"40.68627,-73.94898",0,0
11032588,"40.7169,-73.94714",1,0
11032957,"40.68121,-73.96319",0,1
11033476,"40.66227,-73.99138",0,0
11033590,"40.7341,-74.00434",2,1
11035889,"40.72104,-73.98298",1,1
11036071,"40.65993,-73.95725",1,1
11037023,"40.70818,-73.94952",1,0
11037105,"40.71187,-73.95566",1,0
11039706,"40.74214,-73.92463",0,0
11040458,"40.80735,-73.95684",0,2
11042240,"40.66355,-73.98056",0,0
11042350,"40.80771,-73.93967",1,1
11043540,"40.71884,-73.98594",1,2
11043651,"40.70131,-73.93032",2,0
11043970,"40.75774,-73.99523",2,3
11044326,"40.78119,-73.9468",0,2
11044453,"40.81238,-73.95319",0,0
11045529,"40.76355,-73.99391",0,1
11046443,"40.79736,-73.94203",0,0
11046598,"40.64261,-73.95779",0,0
11049502,"40.7264,-73.97889",0,3
11057550,"40.73134,-74.00215",2,2
11059197,"40.76726,-73.81217",0,1
11060328,"40.75912,-73.9621",0,1
11061063,"40.76578,-73.99309",0,2
11062438,"40.78482,-73.95191",0,1
11062629,"40.75957,-73.96802",2,4
11063065,"40.76163,-73.96956",2,5
11065341,"40.73144,-73.95745",0,2
11065571,"40.69257,-73.99304",0,3
11065633,"40.73788,-73.98103",0,3
11067934,"40.71567,-74.00061",0,3
11068187,"40.78731,-73.97407",0,0
11068607,"40.70673,-73.92695",0,1
11069190,"40.80129,-73.95389",0,2
11069291,"40.73816,-73.88211",0,0
11077282,"40.69308,-73.96649",0,0
11080142,"40.84393,-73.94065",1,1
11083362,"40.84411,-73.93784",1,1
11085352,"40.70925,-73.94909",1,0
11086888,"40.83135,-73.94442",0,1
11089123,"40.72118,-73.98875",1,2
11091309,"40.66483,-73.88208",0,0
11095719,"40.69458,-73.96757",0,0
11096801,"40.67415,-73.9163",0,0
11096888,"40.64779,-73.97956",0,1
11097962,"40.79733,-73.93955",0,0
11098018,"40.69712,-73.93055",2,0
