id,geom,subway_500,natural_500
27752788,"40.74264,-73.98361",0,2
27753677,"40.73674,-73.92973",0,0
27754177,"40.73202,-74.00348",2,2
27754773,"40.74863,-73.98291",3,7
27756576,"40.68925,-73.92805",0,1
27756639,"40.8773,-73.84329",1,0
27758379,"40.73223,-74.00499",2,2
27758562,"40.74906,-73.98454",2,11
27759146,"40.74858,-73.98341",3,6
27759455,"40.74616,-73.98641",2,3
27760207,"40.73384,-74.00011",1,2
27760799,"40.8546,-73.86785",0,1
27761683,"40.72678,-73.86218",0,1
27762497,"40.79689,-73.96289",0,1
27763793,"40.76315,-73.99235",1,2
27765541,"40.72725,-74.00128",0,2
27770423,"40.69546,-73.91477",2,0
27773847,"40.76398,-73.99087",0,2
27774442,"40.72018,-73.9573",0,2
27774740,"40.67982,-74.00038",0,1
27775893,"40.74752,-73.98679",2,1
27776337,"40.81942,-73.94068",0,0
27776926,"40.73998,-73.92619",0,0
27779367,"40.6779,-73.97991",0,0
27779997,"40.74631,-73.98502",2,2
27781325,"40.68479,-73.77606",0,1
27781833,"40.73603,-73.87845",0,0
27782635,"40.70628,-74.00654",4,4
27782761,"40.83581,-73.85864",1,0
27782804,"40.69138,-73.93217",0,1
27782948,"40.7098,-73.9418",0,0
27783586,"40.70755,-73.94377",0,0
27783611,"40.69089,-73.93912",0,0
27783928,"40.7469,-73.98438",2,1
27784070,"40.64408,-73.96979",2,0
27784090,"40.70936,-73.9437",0,0
27784542,"40.68388,-74.00484",0,2
27784556,"40.71652,-73.94809",1,0
27784595,"40.74681,-73.98488",2,2
27785049,"40.74576,-73.98339",1,2
27785327,"40.70563,-73.91853",0,0
27785672,"40.7052,-73.91888",0,0
27786254,"40.65258,-73.96343",3,1
27786365,"40.69331,-73.93031",1,1
27786467,"40.80597,-73.95348",0,1
27786837,"40.71315,-73.94993",1,0
27787312,"40.79832,-73.94214",0,0
27787386,"40.79873,-73.94052",0,0
27787665,"40.799,-73.94107",0,0
27788038,"40.79861,-73.94116",0,0
27788408,"40.70397,-73.91801",0,0
27788826,"40.76856,-73.95367",0,1
27795110,"40.73271,-74.00207",2,2
27795234,"40.76019,-73.88405",0,0
27795695,"40.70878,-73.96061",0,0
27802387,"40.74186,-73.99769",0,1
27802430,"40.68164,-73.9039",5,0
27803315,"40.74705,-73.98268",1,2
27803575,"40.67268,-73.96108",1,2
27803732,"40.76537,-73.9638",0,0
27803759,"40.74658,-73.98298",1,2
27804120,"40.75393,-73.99633",2,3
27804902,"40.68529,-73.92936",0,0
27805071,"40.75452,-73.96256",0,3
27805652,"40.68634,-73.97091",1,0
27807007,"40.59391,-73.78824",0,1
27807260,"40.79409,-73.94007",0,1
27807509,"40.67082,-73.92175",0,0
27808176,"40.75395,-73.87396",0,0
27808723,"40.83148,-73.82931",0,0
27809255,"40.75734,-73.96727",2,4
27810474,"40.68912,-73.97514",2,0
27810647,"40.83341,-73.94154",0,0
27812071,"40.70767,-73.92307",0,0
27812131,"40.70186,-73.90467",2,0
27814544,"40.67313,-73.96536",0,3
27814780,"40.71475,-73.94913",1,0
27815089,"40.80624,-73.95622",0,2
27816015,"40.74822,-73.90591",0,0
27817851,"40.82952,-73.82818",0,0
27823763,"40.68574,-73.99958",0,1
27824606,"40.73213,-74.00865",1,1
27825381,"40.71493,-73.96089",0,1
27827110,"40.80913,-73.94614",0,0
27827834,"40.6898,-73.92588",0,0
27830753,"40.70117,-73.91481",2,0
27831194,"40.75498,-73.96426",0,3
27831402,"40.71247,-73.94548",1,0
27831715,"40.75497,-73.96289",0,3
27831928,"40.71815,-73.98213",1,0
27832001,"40.70788,-74.00459",4,4
27832008,"40.83005,-73.93992",0,1
27832135,"40.7181,-74.00999",1,1
27833130,"40.6888,-73.92015",0,0
27833243,"40.70797,-74.0055",5,4
27833897,"40.72772,-73.98046",0,3
27834075,"40.69355,-73.92684",1,1
27834828,"40.8228,-73.94442",0,0
27835546,"40.67182,-73.94446",0,0
27836216,"40.69961,-73.93138",2,0
27836335,"40.69994,-73.93299",1,0
27836864,"40.70046,-73.74834",0,0
27838541,"40.76942,-73.92772",0,0
27839683,"40.6959,-73.84868",0,0
27840650,"40.67154,-73.87913",0,0
27842475,"40.68056,-73.95372",1,0
27846079,"40.69508,-73.86032",0,1
27848370,"40.71399,-73.9454",1,0
27849036,"40.73641,-73.99929",1,2
27849339,"40.74478,-73.98442",1,2
27850382,"40.63334,-74.01784",1,0
27850505,"40.71289,-73.9637",0,2
