id,geom,subway_500,natural_500
33992212,"40.67405,-73.96788",0,1
33992824,"40.70631,-74.01225",8,18
33992942,"40.77341,-73.9812",1,3
33993225,"40.72613,-73.98447",0,3
33993343,"40.77698,-73.93389",0,3
33993547,"40.7267,-73.98316",0,2
33993628,"40.69037,-73.94542",0,0
33994465,"40.73473,-73.95207",0,1
33994677,"40.7431,-73.98137",0,0
33994694,"40.83611,-73.94162",1,0
33994896,"40.71958,-73.9905",1,2
33994927,"40.74818,-73.98247",3,1
33995462,"40.85398,-73.88737",0,0
33995466,"40.72114,-73.96307",0,2
33995614,"40.72139,-73.9896",1,2
33995646,"40.80237,-73.96695",0,2
33995764,"40.8353,-73.85751",1,0
33995769,"40.72222,-73.98221",1,2
33996094,"40.7733,-73.90569",0,0
33996358,"40.69923,-73.93089",2,0
33996362,"40.86517,-73.92995",1,2
33996365,"40.73431,-73.98167",0,4
33996948,"40.75034,-73.99059",3,1
33997927,"40.69345,-73.86674",0,0
33998142,"40.70597,-74.01248",8,19
33998269,"40.707,-74.01208",7,13
33998274,"40.74694,-74.0013",1,0
33998291,"40.70756,-74.01107",6,7
33998396,"40.7506,-74.00388",1,1
33999088,"40.6771,-73.98414",0,1
33999377,"40.75759,-73.92677",0,0
33999874,"40.75894,-73.92864",0,0
34000977,"40.62635,-73.9725",0,0
34002121,"40.77125,-73.7809",0,0
34008808,"40.74546,-73.98679",2,3
34009172,"40.74403,-73.98701",1,3
34009196,"40.7385,-73.982",0,2
34009215,"40.73905,-73.98225",0,2
34010131,"40.67775,-73.8601",1,0
34011627,"40.70373,-73.92723",0,0
34013027,"40.71692,-73.9947",0,2
34013205,"40.72602,-73.95848",0,2
34013223,"40.81597,-73.94114",0,0
34013463,"40.66913,-73.94028",0,0
34014027,"40.71777,-73.94874",1,0
34014432,"40.76398,-73.91409",0,0
34014834,"40.69955,-73.72247",0,1
34014939,"40.78684,-73.96912",0,1
34015098,"40.7342,-73.95707",0,2
34015258,"40.7007,-73.93401",1,0
34016163,"40.8716,-73.89177",0,1
34016570,"40.82361,-73.94599",0,0
34016888,"40.75364,-73.99291",3,0
34017043,"40.70776,-74.01169",6,11
34017119,"40.70735,-74.01221",6,16
34017464,"40.59609,-73.97486",3,0
34017530,"40.74944,-73.98338",4,12
34017965,"40.59725,-73.97684",3,0
34018291,"40.7128,-73.9396",0,0
34019440,"40.74073,-73.99884",0,2
34019712,"40.66977,-73.95725",0,4
34019889,"40.72625,-73.98625",0,2
34019915,"40.67155,-73.95854",1,2
34020020,"40.69094,-73.99293",0,1
34020036,"40.73859,-73.98218",0,2
34020040,"40.67058,-73.9573",1,4
34020097,"40.67052,-73.95612",1,0
34020964,"40.66038,-73.88761",0,0
34021170,"40.7208,-73.98959",1,2
34022109,"40.84221,-73.93705",1,1
34022186,"40.71833,-73.98936",1,3
34022664,"40.63964,-73.94362",0,0
34022740,"40.65799,-73.91595",0,0
34023411,"40.60121,-73.97515",3,0
34023558,"40.64722,-73.9736",0,0
34023619,"40.77362,-73.94886",0,2
34024785,"40.71923,-73.98582",1,2
34025113,"40.72611,-74.00337",0,1
34029489,"40.75662,-73.99333",2,0
34029837,"40.7574,-73.99395",2,0
34032088,"40.75807,-73.92632",0,0
34032175,"40.71446,-73.96229",0,2
34032390,"40.66739,-73.87379",0,0
34033950,"40.72388,-73.97902",0,3
34034553,"40.77507,-73.94785",0,3
34035431,"40.58438,-73.95564",0,0
34035571,"40.71191,-73.95598",1,0
34035610,"40.7066,-73.91392",0,0
34035902,"40.75321,-74.00238",1,4
34036011,"40.72935,-73.9826",0,4
34036047,"40.80483,-73.95553",0,2
34036136,"40.67709,-73.98494",0,1
34036333,"40.71239,-73.95037",1,0
34037737,"40.76255,-73.99026",1,1
34038333,"40.78046,-73.9784",2,1
34038559,"40.78145,-73.9496",0,1
34038619,"40.80665,-73.96062",0,3
34039045,"40.67723,-73.95133",1,0
