id,geom,subway_500,natural_500
33236002,"40.68609,-73.92932",0,0
33237562,"40.74512,-73.91758",0,1
33238238,"40.7643,-73.98199",1,10
33239233,"40.73644,-73.95425",0,1
33240039,"40.71301,-73.99609",0,3
33240867,"40.71241,-73.99458",0,2
33240958,"40.71362,-73.95343",1,0
33241012,"40.76425,-73.9809",1,10
33241034,"40.69894,-73.90064",0,0
33241498,"40.61035,-74.11711",0,0
33241841,"40.76403,-73.98191",1,10
33241978,"40.76391,-73.98071",1,10
33242348,"40.60991,-74.11577",0,0
33242898,"40.76559,-73.98026",1,8
33242964,"40.71309,-73.99626",0,3
33243041,"40.67876,-73.91096",1,0
33243396,"40.79702,-73.96256",0,1
33243529,"40.77761,-73.90919",0,0
33244670,"40.73592,-73.99601",1,0
33245975,"40.69316,-73.96773",0,0
33246476,"40.71768,-73.94027",0,0
33247707,"40.72958,-73.98569",0,3
33248031,"40.82312,-73.93885",1,1
33248625,"40.72894,-74.00102",0,2
33249193,"40.82172,-73.94019",1,1
33250984,"40.73261,-74.01043",1,1
33253620,"40.71948,-73.99603",0,3
33254187,"40.84232,-73.93772",1,1
33254547,"40.7603,-73.81428",0,0
33254830,"40.74827,-73.94006",1,0
33255997,"40.76258,-73.96809",2,4
33256416,"40.76178,-73.96653",1,2
33256653,"40.68716,-73.94241",0,0
33259063,"40.77399,-73.9461",0,4
33260042,"40.81212,-73.94341",0,0
33263092,"40.72082,-73.9879",1,3
33263637,"40.63567,-73.91296",0,1
33265025,"40.73284,-73.9865",0,2
33265526,"40.64997,-74.00626",0,0
33266016,"40.71937,-73.9549",0,0
33267342,"40.67591,-73.97689",0,0
33267781,"40.77477,-73.97958",2,4
33268045,"40.67635,-74.01133",0,1
33268138,"40.78423,-73.94786",0,1
33269114,"40.7071,-74.01556",6,21
33269801,"40.69008,-73.78667",0,0
33269847,"40.68929,-73.9216",0,0
33270782,"40.67969,-73.90923",5,0
33270883,"40.74147,-73.99908",0,2
33271110,"40.68689,-73.93344",0,0
33271828,"40.664,-73.99233",0,0
33273186,"40.74636,-73.91748",0,1
33273335,"40.75833,-73.99516",1,3
33273525,"40.67953,-73.97334",1,2
33274640,"40.72808,-73.98273",0,3
33274701,"40.65278,-73.84289",0,0
33275070,"40.55105,-74.1366",0,0
33275250,"40.76027,-73.99682",1,3
33275808,"40.68562,-73.96977",0,1
33279205,"40.75955,-73.99667",1,5
33279209,"40.76019,-73.99524",1,3
33279214,"40.75842,-73.99609",1,4
33279216,"40.75893,-73.99485",1,5
33279221,"40.75796,-73.99625",2,4
33279231,"40.75796,-73.99522",2,3
33279235,"40.75885,-73.99595",1,5
33279239,"40.76034,-73.99638",1,2
33288485,"40.66039,-73.93034",0,0
33288663,"40.67704,-73.95957",2,0
33288760,"40.69295,-73.94494",0,0
33290240,"40.70865,-73.94507",0,0
33290753,"40.75617,-73.99824",1,4
33291448,"40.7359,-73.95909",0,2
33291824,"40.75464,-73.94107",0,0
33291866,"40.74225,-73.97943",0,0
33292234,"40.66791,-73.99354",4,1
33292956,"40.72345,-73.98152",0,2
33293218,"40.68579,-73.9358",0,0
33294626,"40.72779,-73.99882",0,2
33294631,"40.74825,-73.99542",2,1
33294992,"40.79668,-73.93434",0,1
33295329,"40.74197,-73.99703",0,1
33295429,"40.79781,-73.93599",0,1
33295827,"40.80131,-73.96596",0,2
33303647,"40.87275,-73.87978",0,1
33307926,"40.76446,-73.98123",1,9
33309213,"40.67867,-73.93723",0,0
33309892,"40.8003,-73.96436",0,2
33310062,"40.71699,-73.96167",0,1
33310325,"40.76695,-73.81638",0,0
33310428,"40.85487,-73.92759",0,1
33310983,"40.79583,-73.93328",0,1
33311237,"40.71547,-73.95147",1,0
33312951,"40.743,-74.00136",0,2
33313341,"40.78096,-73.91282",0,3
33314007,"40.69438,-73.9712",0,0
33315073,"40.83251,-73.91217",0,2
33315338,"40.68797,-73.95439",0,0
33315343,"40.7852,-73.9714",0,1
33315595,"40.71419,-73.94138",0,0
33316217,"40.78687,-73.97428",0,0
33316356,"40.77884,-73.98591",2,2
33316690,"40.81323,-73.9422",0,0
33317478,"40.75908,-73.9938",1,1
33318809,"40.70694,-73.94176",0,0
33319941,"40.68073,-73.95749",1,0
33326342,"40.72905,-73.97797",0,4
33329762,"40.67318,-73.95566",1,0
33330013,"40.7854,-73.94981",0,1
33330161,"40.72525,-74.00142",0,0
33331140,"40.74697,-73.94131",1,1
33331584,"40.70804,-73.94868",1,0
33333345,"40.70031,-73.94077",1,0
33334269,"40.7185,-73.93964",0,0
33334476,"40.72023,-73.94355",0,0
33334633,"40.7476,-73.97632",2,2
33334958,"40.76218,-73.95858",1,1
33336699,"40.79755,-73.94413",0,0
33337280,"40.80771,-73.85204",0,0
33339676,"40.75191,-73.9698",1,3
33340151,"40.81749,-73.93875",0,1
33340216,"40.76734,-73.81789",0,0
33341083,"40.71158,-73.96697",0,2
33342049,"40.76581,-73.98745",1,2
33342415,"40.58692,-73.94235",0,0
33342461,"40.77907,-73.98684",2,3
33342901,"40.68887,-73.97021",0,0
33343579,"40.77886,-73.95139",0,0
33344728,"40.76353,-73.82381",0,0
33344785,"40.68901,-73.94031",0,0
33346434,"40.76207,-73.99098",1,1
33346748,"40.64714,-73.98107",0,1
33346762,"40.682,-73.95681",1,0
33347084,"40.60245,-73.9814",3,0
33347638,"40.66706,-73.86781",0,0
33348368,"40.67023,-73.9567",1,4
33348709,"40.69668,-73.83138",0,0
33348833,"40.78075,-73.95108",0,0
33348910,"40.76699,-73.81636",0,0
33358823,"40.70087,-73.93904",1,0
33359386,"40.70115,-73.93931",1,0
33359522,"40.74402,-73.89698",4,0
33360408,"40.69995,-73.93884",1,0
33361338,"40.76027,-73.90768",0,0
33361844,"40.71953,-74.00064",0,2
33361856,"40.70154,-73.90752",3,0
33362018,"40.71178,-73.94257",0,0
33362260,"40.70302,-73.9063",3,0
33362377,"40.71157,-73.94055",0,0
33362399,"40.85476,-73.93094",1,1
33362477,"40.85482,-73.93137",2,1
33362774,"40.70234,-73.97954",0,1
33363084,"40.86003,-73.86584",0,0
33363343,"40.71867,-73.96163",0,2
33363401,"40.70632,-73.91876",0,0
33363704,"40.70103,-73.90613",3,0
33363957,"40.78378,-73.95606",0,1
33364071,"40.64627,-73.93164",0,0
33364906,"40.69644,-73.94113",1,0
33365489,"40.73753,-74.00882",1,3
33365859,"40.74477,-74.00622",0,1
33366167,"40.85394,-73.89641",0,0
33366815,"40.69647,-73.94248",0,0
33367026,"40.64582,-73.96479",3,0
33367718,"40.72988,-73.95789",0,1
33367953,"40.74326,-73.88912",4,0
33368138,"40.71938,-73.95736",0,2
33368771,"40.75967,-73.91602",0,0
33368855,"40.73063,-73.98322",0,4
33371988,"40.6881,-73.92843",0,1
33372038,"40.76303,-73.99225",1,2
33372668,"40.7045,-73.94357",0,0
33373002,"40.7384,-73.83052",0,0
33373213,"40.78593,-73.94292",0,2
33373366,"40.7531,-73.96986",1,4
33373421,"40.77859,-73.98481",2,2
33373525,"40.77757,-73.98579",2,3
33374241,"40.63481,-73.95927",1,0
33374582,"40.76616,-73.98611",1,3
33375266,"40.77069,-73.87286",0,0
33375762,"40.70429,-73.94894",0,0
33376169,"40.6905,-73.93038",0,1
33376343,"40.69058,-73.93068",0,1
33377642,"40.68628,-73.90895",2,0
33378475,"40.68989,-73.90447",1,0
33379269,"40.71573,-73.93887",0,1
33382288,"40.65587,-73.94187",0,0
33386573,"40.6914,-73.93046",0,1
33388360,"40.86304,-73.84559",0,0
33388458,"40.76946,-73.87138",0,0
33388510,"40.80622,-73.94171",1,0
33388629,"40.79658,-73.96118",0,1
33389288,"40.77051,-73.87344",0,0
33389423,"40.76459,-73.9888",1,2
33389733,"40.76251,-73.98871",2,2
33389926,"40.77102,-73.87287",0,0
33390413,"40.70613,-74.01583",7,21
33391826,"40.7366,-74.00619",2,3
33391968,"40.74526,-73.98163",1,0
33393883,"40.80273,-73.96386",0,2
