id,geom,amenities_500,subway_500,natural_500
43124960,"40.749565,-73.94783",26.0,1,1
43124979,"40.749565,-73.94783",26.0,1,1
43125802,"40.68915,-73.96546",37.0,0,0
43126400,"40.69666,-73.91435",44.0,2,0
43127075,"40.76587,-73.98779",124.0,1,2
43130098,"40.76489,-73.98187",175.0,1,9
43130244,"40.76682,-73.98305",142.0,1,5
43131075,"40.7945,-73.96468",36.0,0,1
43131145,"40.68417,-73.92396",12.0,0,0
43131415,"40.68114,-73.94529",15.0,0,0
43131502,"40.68172,-73.94465",16.0,0,0
43138585,"40.67875,-73.9123",2.0,0,0
43141206,"40.78681,-73.98065",55.0,0,2
43141435,"40.69425,-73.93271",13.0,1,1
43142085,"40.68712,-73.91345",11.0,0,0
43143734,"40.69112,-73.91356",18.0,0,0
43148901,"40.67191,-73.89151",0.0,0,0
43149336,"40.6718,-73.89153",0.0,0,0
43150235,"40.68968,-73.91919",8.0,0,0
43150520,"40.7613,-73.91449",56.0,0,0
43150602,"40.76548,-73.91833",78.0,0,0
43151437,"40.71501,-73.98902",122.0,1,1
43152182,"40.68261,-73.96517",41.0,0,2
43156881,"40.71748,-73.98439",92.0,1,2
43157624,"40.75171,-73.97303",124.0,2,3
43158150,"40.76474,-73.97667",101.0,1,13
43161885,"40.76838,-73.91351",46.0,0,0
43163067,"40.80211,-73.9554",36.0,0,2
43163079,"40.74332,-73.98078",181.0,0,0
43163186,"40.73315,-73.98662",116.0,0,2
43164910,"40.7601,-73.99948",39.0,0,5
43170046,"40.66098,-73.86235",0.0,0,6
43170306,"40.63779,-73.97239",13.0,0,0
43173066,"40.72365,-74.00973",53.0,0,1
43174785,"40.67128,-73.98909",40.0,4,1
43174844,"40.6727,-73.98848",42.0,4,1
43176850,"40.68748,-73.99103",72.0,0,0
43177809,"40.75615,-73.99657",127.0,2,3
43178622,"40.62071,-73.93633",5.0,0,0
43179761,"40.8459,-73.89161",0.0,0,0
43185808,"40.63354,-74.09364",0.0,0,2
43189098,"40.65481,-73.95482",7.0,0,0
43197566,"40.64557,-74.08443",0.0,0,0
43197778,"40.75683,-73.99317",184.0,2,0
43199019,"40.74775,-73.9423",29.0,1,0
43203702,"40.78958,-73.96861",54.0,1,1
43204806,"40.59557,-73.77946",1.0,0,1
43205598,"40.76448,-73.98055",163.0,1,9
43207089,"40.68843,-73.86437",10.0,0,0
43207235,"40.81279,-73.8871",0.0,0,0
43211440,"40.68575,-73.92244",10.0,0,0
43211533,"40.6856,-73.92247",10.0,0,0
43211635,"40.68597,-73.92258",10.0,0,0
43211721,"40.68599,-73.92359",10.0,0,0
43211802,"40.68597,-73.92282",10.0,0,0
43212312,"40.70414,-74.00559",95.0,1,3
43212721,"40.75221,-73.98535",165.0,3,16
43213097,"40.80548,-73.95227",47.0,0,0
43213162,"40.68013,-73.94734",17.0,0,0
43214847,"40.7195,-73.9801",37.0,0,1
43215046,"40.68732,-73.91558",13.0,0,0
43218562,"40.86877,-73.84417",1.0,1,0
43219382,"40.81074,-73.94241",13.0,0,0
43219683,"40.70596,-74.00736",149.0,5,4
43219834,"40.70441,-74.00616",104.0,1,4
43220041,"40.7063,-74.00716",146.0,5,5
43220447,"40.68916,-73.97762",37.0,2,0
43221088,"40.74076,-74.00193",117.0,0,2
43222663,"40.67784,-73.91445",1.0,0,0
43227761,"40.6604,-73.99152",19.0,0,1
43230953,"40.83057,-73.94701",22.0,0,1
43231672,"40.81305,-73.94369",14.0,0,0
43236578,"40.79457,-73.96448",37.0,0,1
43239496,"40.69589,-73.91444",36.0,2,0
43239732,"40.66444,-73.88184",0.0,0,0
43245711,"40.72402,-73.97872",49.0,0,3
43245957,"40.71998,-73.99579",208.0,0,2
43247386,"40.76756,-73.98312",127.0,1,2
43247472,"40.76085,-73.96938",90.0,2,5
43247631,"40.76175,-73.9882",227.0,1,1
43248446,"40.72301,-73.94844",41.0,0,0
43249521,"40.68471,-73.92353",10.0,0,0
43251184,"40.67272,-73.98905",38.0,4,1
43251246,"40.67265,-73.98734",52.0,4,1
43251356,"40.67157,-73.98904",39.0,4,1
43251455,"40.67147,-73.98701",58.0,4,1
43251517,"40.673,-73.98757",56.0,4,1
43251603,"40.67152,-73.98916",37.0,4,1
43251669,"40.67069,-73.98821",50.0,4,1
43251732,"40.67281,-73.98721",55.0,4,1
43255573,"40.7349,-73.92227",2.0,0,0
43256993,"40.72641,-73.98801",186.0,0,1
43259385,"40.82045,-73.94401",11.0,0,0
43259587,"40.7453,-73.90871",19.0,0,0
43260804,"40.73762,-73.90768",2.0,0,0
43264586,"40.718,-73.96345",66.0,0,3
