id,geom,amenities_500,subway_500,natural_500
34485696,"40.76451,-73.9836",180.0,1,7
34494974,"40.73591,-73.84924",4.0,0,1
34499697,"40.71373,-73.9905",117.0,1,2
34507048,"40.76251,-73.95996",47.0,0,1
34533172,"40.82753,-73.94649",26.0,0,1
34536285,"40.69179,-73.92857",4.0,0,1
34544360,"40.74091,-73.98078",134.0,0,0
34547230,"40.89318,-73.84077",0.0,0,0
34573791,"40.67667,-73.79982",2.0,0,0
34590107,"40.72798,-73.98376",148.0,0,2
34596689,"40.69487,-73.93476",13.0,1,1
34596961,"40.67379,-73.87445",4.0,0,0
34604981,"40.7654,-73.91775",77.0,0,0
34655009,"40.68018,-73.95116",20.0,1,0
34655633,"40.67529,-73.96914",53.0,0,1
34667590,"40.8127,-73.90988",2.0,0,0
34670286,"40.71246,-74.00775",97.0,5,8
34677100,"40.64908,-73.92653",1.0,0,0
34683403,"40.73557,-74.00599",98.0,2,3
34685877,"40.7487,-73.87389",7.0,0,0
34686716,"40.68995,-73.95451",18.0,0,0
34700092,"40.72795,-73.98113",99.0,0,3
34709283,"40.80777,-73.95258",50.0,0,0
34722584,"40.77537,-73.95271",119.0,0,1
34746284,"40.70671,-73.94499",15.0,0,0
34748366,"40.68636,-73.97535",41.0,3,0
34748586,"40.7628,-73.92159",89.0,0,0
34775859,"40.69718,-73.81508",5.0,2,0
34815470,"40.733036,-73.998978",164.0,1,2
34821537,"40.78735,-73.94019",9.0,0,2
34841851,"40.72325,-73.98328",128.0,1,2
34842168,"40.71198,-73.94982",57.0,1,0
34856076,"40.86899,-73.92057",11.0,0,1
34859647,"40.6418,-74.0807",16.0,1,0
34873255,"40.75088,-73.97056",78.0,2,3
34873969,"40.71319,-73.96199",85.0,0,1
34886485,"40.7086,-73.9499",28.0,1,0
34897396,"40.82264,-73.95076",10.0,0,0
34909026,"40.67942,-73.94141",13.0,0,0
34910628,"40.6541,-74.00454",28.0,0,1
34929065,"40.66239,-73.95728",14.0,1,6
34940646,"40.68273,-73.94923",15.0,0,0
34956061,"40.67669,-73.73988",9.0,0,1
34969710,"40.77403,-73.9302",10.0,0,3
34981519,"40.67189,-73.97595",31.0,0,1
34985508,"40.71026,-74.00571",110.0,5,5
35001175,"40.71494,-73.99219",185.0,1,1
35039554,"40.724876,-73.766853",0.0,0,0
35045823,"40.87226,-73.87585",1.0,0,1
35050365,"40.67469,-73.9521",36.0,1,0
35059308,"40.6656,-73.95573",14.0,0,0
35072769,"40.67891,-73.93907",15.0,0,0
35081102,"40.79947,-73.93729",22.0,0,0
35087672,"40.76997,-73.94894",23.0,0,3
35114037,"40.8215,-73.95655",6.0,0,1
35115187,"40.66801,-73.98587",60.0,4,0
