id,geom,amenities_500,subway_500,natural_500
32113353,"40.74354,-73.909",19.0,0,0
32195523,"40.81616,-73.95248",4.0,0,0
32199950,"40.7533,-73.99224",153.0,3,0
32212886,"40.765045,-73.982925",179.0,1,6
32225485,"40.73743,-74.00283",118.0,2,2
32268149,"40.67406,-73.9809",76.0,0,0
32309476,"40.72037,-73.95811",67.0,0,2
32312837,"40.74878,-73.88784",52.0,4,0
32328057,"40.65557,-73.96018",7.0,2,1
32332890,"40.73293,-74.0033",170.0,2,2
32336400,"40.78854,-73.94745",41.0,0,1
32339704,"40.72627,-74.00104",170.0,0,2
32342247,"40.75658,-73.9889",255.0,1,6
32364753,"40.74053,-73.87617",21.0,0,0
32406729,"40.81861,-73.91587",3.0,0,0
32410156,"40.68054,-73.97319",68.0,3,2
32427326,"40.7189,-73.99859",223.0,0,3
32446823,"40.68365,-73.90639",3.0,2,0
32466614,"40.74003,-73.92643",23.0,0,0
32473970,"40.67004,-73.9534",29.0,0,0
32474951,"40.81587,-73.9472",10.0,0,0
32494107,"40.65822,-73.76985",1.0,0,1
32495771,"40.64251,-73.95535",2.0,0,0
32522247,"40.82922,-73.94751",24.0,0,1
32524152,"40.70712,-73.91073",22.0,1,0
32527643,"40.68954,-73.96789",47.0,0,0
32543276,"40.67359,-73.97486",36.0,0,1
32546557,"40.57746,-74.11037",4.0,0,1
32563070,"40.74144,-73.99817",110.0,0,1
32585864,"40.74377,-73.86779",3.0,0,0
32591290,"40.77369,-73.95096",93.0,0,1
32591771,"40.73862,-73.87586",31.0,0,0
32611115,"40.70867,-73.96766",23.0,0,1
32611458,"40.68275,-73.92338",9.0,0,0
32612167,"40.80281,-73.93344",5.0,1,1
32635329,"40.76867,-73.91029",19.0,0,0
32670456,"40.78102,-73.9774",79.0,2,1
32679226,"40.65363,-73.9613",6.0,3,1
32693125,"40.85701,-73.92793",4.0,2,1
32711577,"40.71641,-74.00968",84.0,1,4
32715992,"40.76042,-73.99832",58.0,0,2
32743677,"40.74664,-73.94445",28.0,1,1
32747283,"40.701,-73.76331",0.0,0,0
32747368,"40.76209,-73.9757",117.0,2,15
32767913,"40.63296,-74.02023",13.0,0,0
32789340,"40.73296,-74.00481",159.0,2,2
32806998,"40.72469,-73.95107",45.0,0,0
32841311,"40.7601,-73.98924",235.0,1,1
32857378,"40.68413,-73.95233",18.0,1,0
32860541,"40.72608,-73.97887",62.0,0,2
32870435,"40.76088,-73.86831",10.0,0,0
32900964,"40.69154,-73.9594",24.0,0,0
32913140,"40.67974,-74.00985",13.0,0,1
32926070,"40.76019,-73.99838",59.0,0,3
32930859,"40.67765,-73.89466",2.0,0,0
32937780,"40.80645,-73.94145",14.0,1,0
32940047,"40.81767,-73.8899",0.0,0,1
32990477,"40.71557,-73.96641",46.0,0,2
33010659,"40.59791,-73.7988",0.0,0,0
33011936,"40.72286,-73.98189",91.0,1,2
33016711,"40.75082,-73.87492",7.0,0,0
33020012,"40.69159,-73.94471",3.0,0,0
33033520,"40.77573,-73.96167",64.0,0,5
33046921,"40.76823,-73.95284",63.0,0,1
33047652,"40.70422,-73.90071",59.0,1,0
33049409,"40.62599,-73.94219",0.0,0,0
33092650,"40.68713,-73.9796",41.0,3,0
33118005,"40.68719,-73.8056",0.0,0,0
33118667,"40.67144,-73.95687",31.0,1,2
33134312,"40.75744,-73.93128",26.0,0,0
33143544,"40.7507,-73.89537",30.0,4,0
33156370,"40.67001,-73.92322",1.0,0,0
33161761,"40.7347,-74.00355",118.0,2,3
33168922,"40.8663,-73.82304",3.0,0,0
33198558,"40.68965,-73.95583",17.0,0,0
33236793,"40.67875,-73.79146",1.0,0,1
33247747,"40.75021,-73.82868",9.0,0,1
33265476,"40.76483,-73.98491",179.0,1,5
33267401,"40.79782,-73.95075",8.0,0,3
33269219,"40.71524,-73.95522",102.0,1,0
33275894,"40.74988,-73.82736",14.0,0,1
33276141,"40.74821,-73.82934",7.0,0,1
33282474,"40.62829,-74.01455",7.0,0,0
33315368,"40.74719,-74.00115",66.0,1,0
