id,geom,amenities_500,subway_500,natural_500
46767538,"40.82126,-73.9523",7.0,0,1
46768272,"40.7185,-73.99376",291.0,1,3
46768902,"40.86703,-73.92732",10.0,0,2
46768940,"40.73349,-73.95756",27.0,0,2
46769205,"40.80724,-73.95428",54.0,0,1
46770163,"40.73272,-74.00452",163.0,2,1
46770743,"40.74361,-73.97249",42.0,0,1
46771138,"40.72993,-73.9566",27.0,0,1
46771171,"40.71778,-73.95721",95.0,1,2
46771659,"40.71757,-73.94738",50.0,1,0
46772182,"40.76487,-73.87193",9.0,0,0
46773212,"40.74455,-73.83501",0.0,0,3
46775879,"40.77466,-73.95061",86.0,0,1
46777566,"40.69514,-73.92095",15.0,2,0
46778594,"40.76418,-73.98825",178.0,1,2
46779286,"40.67847,-73.94888",17.0,0,0
46779447,"40.82807,-73.94642",26.0,0,1
46786946,"40.58852,-73.95086",14.0,0,0
46787572,"40.75026,-73.97689",130.0,2,11
46787942,"40.74858,-73.97724",141.0,2,6
46788013,"40.74982,-73.97566",132.0,2,2
46788207,"40.75032,-73.97705",132.0,2,11
46788208,"40.70908,-73.96565",31.0,0,1
46788335,"40.74997,-73.97719",130.0,2,11
46788551,"40.74902,-73.97755",148.0,2,11
46788667,"40.75013,-73.97602",125.0,2,11
46788718,"40.74813,-73.97609",133.0,2,2
46788841,"40.75043,-73.97538",122.0,2,2
46788955,"40.74822,-73.97524",126.0,2,2
46789948,"40.72438,-73.99177",172.0,0,2
46791082,"40.76125,-73.9919",170.0,1,1
46794620,"40.69841,-73.90411",55.0,1,0
46795036,"40.74168,-73.89779",9.0,0,0
46795911,"40.74251,-73.89568",14.0,4,0
46797041,"40.74303,-73.89592",16.0,4,0
46797479,"40.769524,-73.956451",82.0,0,1
46797938,"40.77316,-73.94922",61.0,0,2
46797970,"40.76571,-73.99011",85.0,0,3
46798669,"40.79514,-73.96738",71.0,1,1
46799074,"40.76621,-73.98466",137.0,1,4
46799297,"40.79301,-73.96606",36.0,0,2
46801349,"40.76226,-73.997",52.0,0,2
46801680,"40.70548,-74.00928",145.0,5,5
46812680,"40.68664,-73.87382",1.0,0,0
46812760,"40.69018,-73.93625",2.0,0,1
46814731,"40.71693,-73.99413",280.0,1,2
46815871,"40.63186,-73.90126",0.0,0,1
46816415,"40.74567,-73.99055",170.0,2,3
46820825,"40.75565,-73.92098",26.0,0,0
46821374,"40.7073,-74.00077",47.0,1,1
46825084,"40.74096,-73.99899",105.0,0,2
46826044,"40.73572,-73.99689",100.0,1,0
46827277,"40.74211,-73.99867",111.0,0,2
46829853,"40.70621,-74.00397",98.0,3,4
46829934,"40.70449,-74.00513",97.0,1,4
46829983,"40.70631,-74.00531",128.0,4,4
46830353,"40.73591,-73.95428",14.0,0,1
46831214,"40.7116,-74.01674",34.0,2,5
46832153,"40.73416,-74.00407",136.0,2,1
46832297,"40.68442,-73.83084",1.0,0,0
46832577,"40.77517,-73.94749",56.0,0,3
46833500,"40.86655,-73.8521",0.0,1,0
46833665,"40.76119,-73.96379",73.0,0,1
46833784,"40.70854,-73.81476",8.0,0,0
46834761,"40.61089,-73.97823",9.0,2,0
46846062,"40.81719,-73.94503",11.0,0,0
46848948,"40.77146,-73.95834",109.0,0,0
46849273,"40.80242,-73.95666",42.0,0,1
46849410,"40.81025,-73.95416",41.0,0,0
46850986,"40.7994,-73.94433",16.0,0,1
46851568,"40.65327,-73.96133",5.0,3,1
46852193,"40.59924,-73.96201",4.0,0,0
46852254,"40.78544,-73.94195",10.0,0,2
46852430,"40.61211,-73.97999",9.0,2,0
46852562,"40.77157,-73.95866",109.0,0,0
46854457,"40.74108,-74.00082",111.0,0,2
46856467,"40.74599,-73.91199",7.0,0,1
46856665,"40.68003,-73.93445",18.0,0,0
46857735,"40.69869,-73.9936",32.0,0,5
46858022,"40.71325,-73.94374",35.0,1,0
46867150,"40.65782,-73.96137",11.0,2,2
46868917,"40.71074,-73.96771",31.0,0,2
46869482,"40.78287,-73.94665",59.0,0,2
