id,geom,amenities_500,subway_500,natural_500
12401233,"40.81297,-73.9433",15.0,0,0
12408554,"40.70425,-73.91315",48.0,2,0
12426784,"40.77101,-73.95666",104.0,0,0
12473632,"40.63556,-73.96884",10.0,0,0
12513269,"40.66673,-73.98824",52.0,4,0
12518189,"40.7429,-73.9157",16.0,0,1
12524815,"40.67394,-73.91351",2.0,0,0
12610244,"40.80766,-73.95199",44.0,0,0
12653025,"40.66793,-73.993",17.0,4,1
12653871,"40.66366,-73.95603",15.0,1,0
12701430,"40.84768,-73.90531",0.0,0,0
12702291,"40.76411,-73.99371",79.0,0,2
12704039,"40.6298,-74.08527",2.0,0,0
12713927,"40.74775,-73.88777",54.0,4,0
12737735,"40.72418,-73.94638",39.0,0,0
12761563,"40.82055,-73.9558",5.0,0,1
12824308,"40.79513,-73.93293",13.0,0,2
12827964,"40.66424,-73.97992",30.0,0,0
12831418,"40.82927,-73.94635",25.0,0,1
12834648,"40.77338,-73.9465",29.0,0,4
12836808,"40.76748,-73.9862",117.0,1,2
12851869,"40.71832,-73.99863",230.0,0,3
12866207,"40.68578,-73.96458",31.0,0,0
12870225,"40.75195,-73.96765",63.0,1,3
12871961,"40.73261,-74.00823",80.0,1,1
12932748,"40.71771,-73.99119",212.0,1,3
12950991,"40.77481,-73.95089",95.0,0,1
12965215,"40.68578,-73.96458",31.0,0,0
13002213,"40.73884,-73.87423",18.0,0,0
13018052,"40.69521,-73.95022",7.0,0,0
13019436,"40.68904,-73.94377",3.0,0,0
13047541,"40.6393,-74.08305",5.0,0,0
13060365,"40.71465,-74.00552",92.0,5,5
13060456,"40.69453,-73.96259",19.0,0,0
13063294,"40.70835,-73.95477",29.0,1,0
13077849,"40.7394,-73.98462",138.0,0,2
13085694,"40.69494,-73.91059",33.0,0,0
13114203,"40.71899,-73.99773",223.0,0,4
13126483,"40.76235,-73.98337",209.0,2,10
13168042,"40.70497,-73.92677",41.0,0,1
13184122,"40.82486,-73.94304",18.0,0,0
13208065,"40.7414,-73.99474",127.0,0,0
13249444,"40.69013,-73.95254",14.0,0,0
13274366,"40.73924,-73.86465",5.0,0,0
13280459,"40.67829,-73.9908",22.0,0,1
13292087,"40.796,-73.9728",63.0,1,1
13294471,"40.61639,-74.07661",0.0,0,1
13295613,"40.71405,-73.96619",54.0,0,2
13298602,"40.75114,-73.96933",69.0,1,3
13300639,"40.67853,-73.96816",62.0,0,2
13301454,"40.81212,-73.95147",13.0,0,0
13301698,"40.8279,-73.94422",25.0,0,0
13317650,"40.67341,-73.88881",0.0,0,0
13331100,"40.5894,-73.81483",5.0,0,1
13356452,"40.76126,-73.9883",237.0,1,1
13358786,"40.83314,-73.95027",10.0,0,1
13360675,"40.69673,-73.97248",15.0,0,1
13397743,"40.82763,-73.85174",5.0,0,0
13411367,"40.71337,-73.94262",29.0,0,0
13417889,"40.75453,-73.98554",187.0,3,16
13427719,"40.73919,-73.98302",130.0,0,3
13436143,"40.8512,-73.93835",22.0,1,1
13445057,"40.7636,-73.99453",73.0,0,1
13448568,"40.73739,-73.98318",93.0,0,4
13451811,"40.83106,-73.92168",6.0,0,1
13453329,"40.76113,-73.99438",110.0,1,1
13496080,"40.72862,-73.99939",186.0,0,2
13507341,"40.67342,-73.96664",27.0,0,3
13518997,"40.7605,-73.9908",195.0,1,1
