id,geom,amenities_500,subway_500,natural_500
39576696,"40.74637,-73.99301",127.0,2,2
39577706,"40.67958,-73.94352",12.0,0,0
39579710,"40.68187,-73.94485",14.0,0,0
39581504,"40.64695,-73.96612",7.0,3,0
39584086,"40.7723,-73.99276",17.0,0,2
39584286,"40.67995,-73.94541",18.0,0,0
39585440,"40.76627,-73.98731",118.0,1,2
39585946,"40.68464,-73.86793",0.0,0,0
39587759,"40.63226,-73.9087",0.0,0,1
39588134,"40.68789,-73.84938",0.0,0,0
39590947,"40.85298,-73.85707",3.0,1,0
39598996,"40.68903,-73.90683",8.0,1,0
39601518,"40.67854,-74.00595",9.0,0,1
39603782,"40.76678,-73.74813",1.0,0,3
39606116,"40.72174,-73.99804",170.0,0,0
39606161,"40.74261,-73.78616",5.0,0,0
39607697,"40.69622,-73.99614",24.0,0,7
39608280,"40.70521,-73.93522",24.0,1,1
39609829,"40.79469,-73.94727",24.0,0,4
39610139,"40.75359,-73.97357",139.0,2,3
39610571,"40.87972,-73.88012",1.0,0,0
39610836,"40.61655,-74.03016",20.0,0,3
39612224,"40.87934,-73.86055",1.0,1,0
39612323,"40.7862,-73.97208",71.0,0,1
39618927,"40.8961,-73.85651",0.0,0,0
39618966,"40.71602,-73.94775",52.0,1,0
39626325,"40.71426,-73.94206",30.0,0,0
39626638,"40.70757,-73.95416",23.0,1,0
39627703,"40.6888,-73.90847",10.0,1,0
39627727,"40.70817,-74.00624",138.0,5,4
39627918,"40.6873,-73.90662",6.0,1,0
39628066,"40.90884,-73.9013",3.0,0,1
39628193,"40.79058,-73.82328",0.0,0,0
39628230,"40.68723,-73.90792",6.0,1,0
39629775,"40.6611,-73.95267",7.0,0,0
39630152,"40.66676,-73.94696",2.0,0,0
39630715,"40.72445,-74.00853",54.0,0,1
39630795,"40.80652,-73.9573",40.0,0,3
39631364,"40.69427,-73.91058",25.0,0,0
39633723,"40.70731,-73.9085",24.0,1,0
39633917,"40.76822,-73.87467",4.0,0,0
39634340,"40.66311,-73.94583",2.0,0,0
39634396,"40.79644,-73.9619",24.0,0,1
39634804,"40.60844,-74.00624",13.0,0,0
39643136,"40.69026,-73.86835",4.0,0,0
39645701,"40.70742,-74.01589",78.0,5,20
39646352,"40.76075,-73.96459",81.0,0,1
39648018,"40.65849,-73.92161",0.0,0,0
39650425,"40.77341,-73.9227",17.0,0,1
39651899,"40.68383,-73.99281",54.0,0,1
39652914,"40.69725,-73.92243",28.0,2,0
39654727,"40.76094,-73.92798",37.0,0,0
39658610,"40.62218,-74.02116",5.0,0,0
39660725,"40.69296,-73.93256",12.0,1,1
39663462,"40.62468,-73.92879",0.0,0,0
39666561,"40.82676,-73.95134",24.0,0,1
39671310,"40.78716,-73.97202",79.0,0,1
39672049,"40.6209,-74.07516",1.0,0,1
39673143,"40.83996,-73.85937",1.0,0,0
39673605,"40.8166,-73.9463",12.0,0,0
39674685,"40.82005,-73.81651",0.0,0,0
39677451,"40.63231,-73.94628",1.0,0,1
