id,geom,amenities_500,subway_500,natural_500
53229564,"40.75986,-73.93275",15.0,0,0
53229726,"40.74659,-73.97529",110.0,0,2
53230183,"40.77492,-73.91132",33.0,0,0
53230572,"40.68956,-73.92891",5.0,0,1
53230692,"40.84401,-73.93395",10.0,1,1
53231054,"40.76071895,-73.96460512",82.0,0,1
53231998,"40.57592,-74.000832",1.0,0,3
53232183,"40.72217,-73.9399",15.0,0,0
53232544,"40.87478,-73.90721",1.0,0,1
53232816,"40.74619,-73.97547",110.0,0,1
53232849,"40.7577,-73.99196",214.0,1,0
53233528,"40.80085,-73.96126",45.0,0,2
53233687,"40.85734,-73.90805",2.0,0,0
53234241,"40.74921,-73.90079",26.0,0,0
53234877,"40.71569,-73.88681",2.0,1,0
53234926,"40.63099,-74.0812",7.0,0,0
53235609,"40.76248,-73.97431",106.0,2,13
53235897,"40.74609,-73.98161",226.0,1,0
53235915,"40.63805,-74.13918",0.0,0,0
53236209,"40.75553,-73.96688",90.0,2,5
53236536,"40.75559,-73.99396",153.0,2,0
53236575,"40.73787,-73.86763",10.0,0,0
53236704,"40.75552,-73.99518",137.0,2,3
53236927,"40.75533,-73.99524",133.0,2,3
53237225,"40.80192,-73.9665",70.0,0,2
53237980,"40.66925,-73.97264",7.0,0,0
53239180,"40.71612,-73.85073",5.0,1,0
53239221,"40.6666,-73.82059",1.0,0,0
53239362,"40.68869,-73.93267",4.0,0,1
53239881,"40.80817,-73.94525",27.0,0,0
53240079,"40.77443,-73.98065",46.0,2,3
53240239,"40.86641,-73.92633",16.0,0,2
53240369,"40.86654,-73.92607",16.0,0,2
53240602,"40.6744,-74.01024",8.0,0,0
53241724,"40.71305,-73.9368",5.0,0,1
53242219,"40.66156073,-73.94320597",1.0,0,0
53242466,"40.86299,-73.92182",8.0,1,1
53243085,"40.75336,-73.93321",34.0,0,0
53246947,"40.75622841,-73.97987141",149.0,2,22
53247519,"40.80204,-73.96436",70.0,0,2
53248306,"40.71037,-73.96193",59.0,0,0
53248485,"40.79657,-73.94908",11.0,0,4
53250104,"40.8007,-73.96304",56.0,0,2
53250426,"40.80229,-73.96512",69.0,0,3
53250544,"40.66507,-73.81366",1.0,0,30
53250674,"40.75462,-73.97991",156.0,2,21
53251179,"40.7576,-73.99494",158.0,2,3
53251288,"40.75733,-73.99357",171.0,2,0
53251393,"40.75572,-73.9954",140.0,2,3
53251486,"40.75603,-73.99558",139.0,2,3
53251551,"40.75755,-73.99513",155.0,2,3
53251757,"40.68898,-73.90875",10.0,1,0
53251807,"40.75452,-73.98208",173.0,4,21
53251968,"40.78327,-73.98111",66.0,1,1
53252054,"40.68811,-73.86272",9.0,0,0
53252067,"40.78376,-73.97271",68.0,0,2
53252314,"40.68659,-73.90989",7.0,2,0
53253406,"40.80179,-73.9646",72.0,0,2
53253898,"40.68858,-73.97572",39.0,3,0
53254979,"40.64179,-73.90542",0.0,0,0
53255721,"40.64342,-73.9468",2.0,0,0
53256538,"40.69212,-73.94402",3.0,0,0
53256571,"40.81004,-73.95553",40.0,0,1
53256665,"40.6613,-73.93152",1.0,0,0
53256805,"40.60569,-73.75132",2.0,2,0
53256987,"40.70556,-74.00637",133.0,1,4
53257830,"40.66292,-73.93099",0.0,0,0
53257870,"40.66186,-73.93079",1.0,0,0
53257905,"40.77679,-73.98091",48.0,2,3
53258098,"40.70953,-73.94739",31.0,1,0
53258423,"40.67868,-73.7989",2.0,0,0
53258483,"40.8004,-73.9605",43.0,0,2
53258787,"40.74316,-73.98072",181.0,0,0
53258947,"40.66344,-73.93149",0.0,0,0
53259051,"40.71228,-73.96428",61.0,0,2
53259107,"40.70364,-74.00638",99.0,0,3
53259458,"40.74195,-73.98348",186.0,0,2
53259648,"40.67917,-73.96728",59.0,0,2
53260619,"40.76618132,-73.91240632",42.0,0,0
53260737,"40.70679,-73.91327",26.0,1,0
53260850,"40.770977,-73.95639",103.0,0,1
53260928,"40.71131,-73.94721",50.0,1,0
53261040,"40.75389,-73.98039",169.0,3,18
53261058,"40.70684,-73.91357",27.0,1,0
53261541,"40.79902738,-73.9592625",28.0,0,4
53261632,"40.76469,-73.87781",11.0,0,0
53261763,"40.70553,-73.91496",33.0,0,0
53261868,"40.79906,-73.95931",28.0,0,4
53262369,"40.71265,-73.96297",76.0,0,2
53262764,"40.7642,-73.87757",9.0,0,0
53263395,"40.76599,-73.87592",10.0,0,0
53263629,"40.76401,-73.87642",10.0,0,0
53263889,"40.6809,-73.91829",8.0,0,0
53268672,"40.80379,-73.96408",54.0,0,4
53268748,"40.68263,-73.94672",14.0,0,0
53269884,"40.77567,-73.9489",74.0,0,3
53270052,"40.81231,-73.95371",27.0,0,0
53270057,"40.79669,-73.94783",14.0,0,4
53270564,"40.76974,-73.96197",57.0,0,1
53271074,"40.80072,-73.96337",58.0,0,2
53271313,"40.72624,-73.98812",187.0,0,0
53271861,"40.69933,-73.89832",34.0,0,0
53272237,"40.71229,-73.91756",8.0,0,1
53272590,"40.76391,-73.98231",193.0,1,10
53272733,"40.75029,-73.97133",79.0,2,2
53273590,"40.88427,-73.91284",8.0,0,0
53274575,"40.79126093,-73.96976598",63.0,1,1
53275631,"40.765,-73.98653",172.0,1,3
53275796,"40.71905,-73.94656",44.0,0,0
53275919,"40.78673,-73.97254",83.0,0,1
53276671,"40.75901,-73.896698",3.0,0,0
53277024,"40.6824,-73.91506",11.0,0,0
53278303,"40.69073626,-73.93549206",2.0,0,1
53278386,"40.666,-73.95176",8.0,0,0
53278603,"40.80418,-73.96476",49.0,0,4
53278833,"40.67721,-73.94418",15.0,0,0
53279828,"40.75641,-73.96523",68.0,1,2
53280089,"40.80163,-73.9645",75.0,0,2
53280491,"40.68919,-73.94558",5.0,0,0
53280628,"40.70783,-73.93785",18.0,1,1
53280936,"40.67309,-73.89034",0.0,0,0
53281019,"40.75703,-73.97844",134.0,2,26
