id,geom,amenities_500,subway_500,natural_500
51470096,"40.67709,-73.91996",1.0,0,0
51470199,"40.73746,-73.98193",76.0,0,3
51470664,"40.77041,-73.83282",2.0,0,4
51471374,"40.81567,-73.91069",4.0,0,0
51471445,"40.78213,-73.95327",73.0,0,1
51471920,"40.598228,-73.799095",0.0,0,0
51472569,"40.7546,-73.96903",104.0,2,5
51472940,"40.68713,-73.96736",38.0,0,0
51476245,"40.68766,-73.92733",6.0,0,1
51481018,"40.70124,-73.92225",58.0,2,0
51482510,"40.76903,-73.95146",47.0,0,2
51482608,"40.74674,-73.9834",212.0,1,2
51483825,"40.76143,-73.96502",83.0,1,2
51484588,"40.6999,-73.93431",19.0,1,0
51485535,"40.69995,-73.93026",35.0,2,0
51486270,"40.79428,-73.94366",33.0,0,0
51486641,"40.67077,-73.93102",2.0,0,0
51486881,"40.68553,-73.92733",8.0,0,0
51487070,"40.71156,-73.87051",9.0,0,0
51487553,"40.7102,-73.95099",44.0,1,0
51487943,"40.70692,-73.93333",26.0,1,1
51488278,"40.75903,-73.98427",203.0,1,6
51488921,"40.70894,-74.00749",137.0,5,6
51490014,"40.84687,-73.94223",11.0,0,1
51490815,"40.72019,-73.99669",195.0,0,3
51491019,"40.72034,-73.99459",225.0,0,2
51491446,"40.70366,-73.93503",23.0,1,0
51491760,"40.74286,-73.86592",3.0,0,0
51492949,"40.66954,-73.93011",3.0,0,0
51493023,"40.73874,-74.00387",114.0,0,3
51493315,"40.70923,-73.94716",27.0,1,0
51493475,"40.71204,-73.9672",43.0,0,2
51493500,"40.85235,-73.93402",20.0,1,0
51494382,"40.82027,-73.95537",5.0,0,1
51498194,"40.777554,-73.983459",47.0,2,3
51499702,"40.58013,-74.10032",0.0,0,4
51500397,"40.69709,-73.99503",22.0,0,6
51500409,"40.69908,-73.99524",29.0,0,6
51500433,"40.69732,-73.9933",25.0,0,4
51500448,"40.69912,-73.9929",34.0,0,5
51500459,"40.69892,-73.99287",33.0,0,5
51500468,"40.69723,-73.99289",25.0,0,4
51500480,"40.69718,-73.99478",22.0,0,6
51500498,"40.69843,-73.99314",32.0,0,5
51500506,"40.6991,-73.99511",29.0,0,6
51500510,"40.69742,-73.99498",23.0,0,6
51500522,"40.69732,-73.99431",23.0,0,5
51500528,"40.69722,-73.99313",25.0,0,4
51500536,"40.69912,-73.99483",29.0,0,6
51500548,"40.69915,-73.99292",34.0,0,5
51500560,"40.69893,-73.99473",28.0,0,6
51500571,"40.69756,-73.99295",26.0,0,5
51500581,"40.69747,-73.99494",23.0,0,6
51500590,"40.69778,-73.99499",24.0,0,6
51500602,"40.69885,-73.99496",29.0,0,6
51500616,"40.69709,-73.99362",24.0,0,4
51500628,"40.69856,-73.99519",28.0,0,6
51500640,"40.69908,-73.99484",29.0,0,6
51500663,"40.69862,-73.9951",28.0,0,6
