id,geom,amenities_500,subway_500,natural_500
38286394,"40.65697,-73.73013",0.0,0,2
38287428,"40.67291,-73.92374",1.0,0,0
38289648,"40.71206,-73.95079",48.0,1,0
38289819,"40.68074,-73.94437",16.0,0,0
38291768,"40.75421,-73.96601",57.0,1,4
38293257,"40.80415,-73.9645",49.0,0,4
38293596,"40.79432,-73.94929",19.0,0,4
38295791,"40.70992,-73.91361",8.0,0,0
38295943,"40.74993,-73.8783",20.0,0,0
38297641,"40.68067,-73.9642",56.0,0,1
38298583,"40.72271,-73.73588",1.0,0,0
38299089,"40.77797,-73.95368",108.0,0,0
38299724,"40.77034,-73.96015",81.0,0,0
38301886,"40.67359,-73.91168",4.0,0,0
38311444,"40.70891,-73.91413",11.0,0,0
38313392,"40.67539,-73.75403",1.0,0,0
38316335,"40.86766,-73.84762",1.0,1,0
38317159,"40.67353,-73.95566",40.0,1,0
38317957,"40.87712,-73.85696",1.0,0,0
38318562,"40.76365,-73.8613",5.0,0,0
38320677,"40.8744,-73.88387",2.0,0,0
38323529,"40.76383,-73.82799",42.0,0,0
38324251,"40.70693,-73.94476",15.0,0,0
38325701,"40.80849,-73.93189",2.0,0,1
38325958,"40.79271,-73.94157",32.0,0,1
38327393,"40.70877,-73.94835",28.0,1,0
38328609,"40.64917,-73.90642",0.0,0,0
38328851,"40.73159,-73.98148",84.0,0,4
38328882,"40.67333,-73.91176",4.0,0,0
38328970,"40.70843,-73.9479",25.0,1,0
38329522,"40.85466,-73.93064",6.0,1,1
38330175,"40.61466,-74.03348",16.0,0,2
38331745,"40.66296,-73.95361",9.0,0,0
38332511,"40.76524,-73.87021",9.0,0,0
38347351,"40.73282,-74.00061",172.0,1,2
38355160,"40.73089,-73.9604",19.0,0,2
38355263,"40.68481,-73.92589",10.0,0,0
38355839,"40.68762,-73.91605",13.0,0,0
38356103,"40.76198,-73.99264",145.0,1,2
38356236,"40.62896,-73.94688",0.0,0,1
38357861,"40.70304,-73.931",36.0,1,0
38361585,"40.70241,-73.72493",0.0,0,1
38363300,"40.71281,-73.94508",46.0,1,0
38371078,"40.83533,-73.86114",10.0,1,0
38372835,"40.86291,-73.91783",1.0,0,1
38373110,"40.81269,-73.95272",19.0,0,0
38375070,"40.75709,-73.98425",186.0,2,19
38375218,"40.75713,-73.98451",191.0,1,19
38375286,"40.75722,-73.98449",190.0,1,19
38375350,"40.75917,-73.98431",204.0,1,6
38376619,"40.61387,-73.91961",0.0,0,0
38377098,"40.79028,-73.9455",46.0,0,0
38377227,"40.67373,-73.75516",0.0,0,0
38377425,"40.7622,-73.99141",158.0,1,1
38377430,"40.78242,-73.841",4.0,0,1
38379068,"40.79896,-73.95373",11.0,0,3
38381651,"40.71285,-73.95174",57.0,1,0
38382611,"40.76793,-73.92834",28.0,0,0
38384355,"40.68724,-73.92788",6.0,0,0
38384778,"40.70159,-73.98537",15.0,1,3
38385758,"40.71045,-73.96653",41.0,0,2
38390610,"40.74827,-73.87856",21.0,0,0
38390957,"40.78977,-73.94731",41.0,0,3
38392173,"40.77016,-73.94777",17.0,0,3
38392995,"40.89775,-73.84696",1.0,0,0
38403825,"40.70994,-73.94321",22.0,0,0
38404346,"40.79434,-73.94586",33.0,0,1
38404770,"40.70655,-74.00651",148.0,4,4
38407984,"40.7941,-73.9444",36.0,0,1
38408316,"40.63759,-73.98891",0.0,0,0
38409717,"40.59505,-73.94885",4.0,0,0
38409908,"40.72,-73.94102",18.0,0,0
38411055,"40.7158,-73.95114",57.0,1,0
38411561,"40.75806,-73.81961",7.0,0,0
38413549,"40.80114,-73.95866",37.0,0,3
38414583,"40.71331,-73.96111",92.0,0,1
38425543,"40.71071,-73.94856",47.0,1,0
38428035,"40.68074,-73.94437",16.0,0,0
38428985,"40.76791,-73.877",6.0,0,0
38432992,"40.76196,-73.99366",112.0,1,2
38434638,"40.75227,-73.88521",46.0,0,0
38437586,"40.73231,-73.89163",5.0,0,0
38437629,"40.68482,-73.93029",13.0,0,0
38442158,"40.78499,-73.95258",57.0,0,1
38446949,"40.68269,-73.95326",16.0,1,0
38449283,"40.77165,-73.95086",65.0,0,1
38454938,"40.78237,-73.97438",70.0,0,3
38455988,"40.73902,-73.7925",3.0,0,0
38456362,"40.6247,-73.93203",0.0,0,0
38456813,"40.68289,-73.99259",49.0,0,1
38457731,"40.78789,-73.94335",31.0,0,1
38457791,"40.79042,-73.94297",42.0,0,1
38459508,"40.71938,-73.9881",160.0,1,3
38460129,"40.63647,-73.88602",0.0,0,0
38461254,"40.68074,-73.94437",16.0,0,0
38461525,"40.79766,-73.97192",49.0,1,1
38462360,"40.72425,-73.97904",53.0,0,3
38462543,"40.81647,-73.93723",5.0,0,1
38464029,"40.70618,-73.91003",23.0,1,0
38464389,"40.70856,-73.96135",38.0,0,0
38464396,"40.67966,-73.94369",13.0,0,0
38464789,"40.67964,-73.94336",12.0,0,0
38464911,"40.68027,-73.9436",13.0,0,0
38465274,"40.6797,-73.94468",18.0,0,0
38469091,"40.66942,-73.77476",4.0,0,0
38477712,"40.69921,-73.92159",48.0,2,0
38479781,"40.79628,-73.94409",25.0,0,0
38480777,"40.70657,-74.00491",127.0,4,4
38481108,"40.77685,-73.98055",48.0,2,3
38481169,"40.75331,-73.93501",35.0,0,0
38483199,"40.70707,-73.9382",20.0,1,1
38483301,"40.7467,-73.89919",24.0,0,0
38483921,"40.79546,-73.9438",27.0,0,0
38484860,"40.79509,-73.94474",30.0,0,1
38485346,"40.69534,-73.92294",12.0,2,0
38486378,"40.70825,-74.00486",129.0,4,4
38488020,"40.79603,-73.94499",27.0,0,1
38488968,"40.81999,-73.95357",6.0,0,1
38489046,"40.72074,-74.01042",51.0,0,1
38489373,"40.70684,-74.01378",115.0,7,24
38489558,"40.78007,-73.90659",5.0,0,2
38493103,"40.63534,-74.07928",10.0,1,0
38494298,"40.66958,-73.88896",0.0,0,0
38496782,"40.64045,-73.89297",0.0,0,0
38497561,"40.69869,-73.92754",28.0,1,0
38498915,"40.68768,-73.97085",42.0,1,0
38510238,"40.83511,-73.94411",5.0,0,1
38511282,"40.63452,-73.96537",6.0,1,0
38515796,"40.76352,-73.94841",4.0,1,2
38519757,"40.82992,-73.91626",0.0,0,3
38521947,"40.69582,-73.94565",4.0,0,0
38522188,"40.75784,-73.78813",3.0,0,0
38522224,"40.65731,-73.72959",0.0,0,1
38522305,"40.79905,-73.93762",22.0,0,0
