id,geom,amenities_500,subway_500,natural_500
52565219,"40.70758,-74.00568",141.0,5,3
52565467,"40.7469,-73.95791",34.0,0,4
52565543,"40.67766,-73.95605",32.0,2,0
52565608,"40.79467,-73.94957",18.0,0,4
52565674,"40.71929,-73.98695",146.0,1,3
52565735,"40.69406,-73.93261",13.0,1,1
52565746,"40.72072,-73.98694",143.0,1,3
52565771,"40.71892,-73.98866",171.0,1,3
52565779,"40.71902,-73.98743",156.0,1,3
52565795,"40.71891,-73.98742",155.0,1,3
52565976,"40.65721,-73.956",13.0,1,0
52566357,"40.73261,-73.95662",25.0,0,2
52566948,"40.72058,-73.98697",143.0,1,3
52567133,"40.70415,-73.92781",51.0,1,0
52567463,"40.74309,-73.99793",110.0,0,1
52568963,"40.75136,-73.98017",142.0,3,17
52569942,"40.77954,-73.97887",69.0,2,3
52570418,"40.68483,-73.99104",60.0,0,1
52570525,"40.74906,-73.98767",187.0,2,6
52570569,"40.7473,-73.98923",196.0,2,1
52570585,"40.58057326,-74.00603584",0.0,0,3
52570981,"40.75946,-73.98762",242.0,1,1
52572053,"40.6874,-73.92272",10.0,0,0
52572356,"40.75586,-73.92785",21.0,0,0
52572429,"40.78128,-73.94785",85.0,0,2
52573218,"40.77142,-73.95331",101.0,0,1
52574468,"40.72711,-73.99959",171.0,0,2
52578551,"40.73011,-73.95697",26.0,0,1
52578782,"40.83789,-73.86863",0.0,1,0
52578913,"40.68649,-73.87627",1.0,0,0
52578966,"40.67555,-73.88711",1.0,0,0
52579560,"40.83037,-73.94797",21.0,0,1
52579762,"40.83207,-73.94953",16.0,0,1
52579994,"40.72196,-73.98492",143.0,1,2
52580074,"40.70344,-73.91326",61.0,2,0
52580153,"40.70921,-73.96971",13.0,0,1
52581270,"40.58185,-73.96412",3.0,0,0
52581566,"40.84816,-73.91879",2.0,0,1
52581567,"40.71,-73.95167",48.0,1,0
52582097,"40.70893,-73.96633",29.0,0,1
52582152,"40.75599,-73.99424",154.0,2,0
52582634,"40.77013,-73.76992",1.0,0,2
52582659,"40.73573,-74.00097",126.0,1,2
52582755,"40.75723,-73.99237",205.0,2,0
52582946,"40.79599,-73.96982",65.0,1,1
52583253,"40.58403,-74.08889",1.0,0,5
52583406,"40.65158,-73.95475",4.0,0,0
52583977,"40.87939,-73.86318",1.0,1,0
52584122,"40.66997,-73.94303",1.0,0,0
52584132,"40.64015,-74.1697",0.0,0,3
52585129,"40.63856,-74.16957",0.0,0,5
52585232,"40.75597,-73.92625",21.0,0,0
52585305,"40.77488,-73.9128",32.0,0,0
52585409,"40.77969,-73.97876",72.0,2,2
52585458,"40.69481,-73.85539",19.0,0,1
52585696,"40.67501,-73.80571",1.0,0,0
52585722,"40.63159,-73.94328",0.0,0,0
52586157,"40.79721,-73.93434",20.0,0,1
52586577,"40.58079,-73.95325",13.0,0,0
52587598,"40.74258,-73.91142",9.0,0,0
52591041,"40.69591,-73.94223",5.0,0,0
52591506,"40.70501,-74.00785",132.0,3,5
52591850,"40.84816927,-73.93814849",18.0,0,1
52592373,"40.80036,-73.97105",46.0,0,1
52592514,"40.58685726,-73.8174306",5.0,0,1
52593299,"40.68186,-73.97733",65.0,3,0
52593554,"40.68992,-73.93677",3.0,0,1
52593641,"40.67434,-73.95283",38.0,1,0
52593750,"40.72061,-73.81854",3.0,0,0
52593840,"40.67737,-73.95596",35.0,2,0
52593888,"40.83646,-73.94367",3.0,1,1
52595215,"40.80735,-73.93825",7.0,1,1
52595224,"40.74711,-73.93969",27.0,1,1
52595468,"40.77234,-73.91816",18.0,0,0
52596662,"40.68337,-73.91288",8.0,0,0
52596851,"40.68381,-73.91277",8.0,0,0
52597166,"40.68332,-73.91233",6.0,0,0
52598550,"40.60242,-73.7529",2.0,2,0
52598563,"40.63995,-73.93068",0.0,0,0
52598652,"40.73726,-73.89654",3.0,0,0
52599234,"40.73502,-73.89501",2.0,0,0
52599370,"40.81629,-73.93722",5.0,0,1
52599466,"40.81693,-73.93553",5.0,0,1
52599501,"40.64908,-73.94604",0.0,0,0
52600862,"40.7554,-73.99613",123.0,2,3
52601562,"40.75815,-73.93946",25.0,0,1
52602181,"40.54524,-74.16695",13.0,0,1
52605483,"40.68332,-73.91136",7.0,0,0
52607023,"40.76149,-73.9937",116.0,1,2
52607778,"40.67926,-73.95605",23.0,2,0
52608288,"40.67702,-73.9549",38.0,2,0
52608511,"40.76279,-73.96398",71.0,0,1
52608913,"40.64548,-73.95961",3.0,3,0
