id,geom,amenities_500,subway_500,natural_500
52954504,"40.68663,-73.93424",11.0,0,0
52954803,"40.71488,-73.99164",153.0,1,1
52955458,"40.90363,-73.84848",1.0,0,0
52955665,"40.69454,-73.8566",19.0,0,0
52956029,"40.70223,-73.92482",57.0,2,0
52956520,"40.68259,-73.79052",1.0,0,1
52958073,"40.78377,-73.82579",1.0,0,1
52960438,"40.75575,-73.96642",79.0,1,3
52960840,"40.75606,-73.88732",16.0,0,0
52961427,"40.71693,-73.99205",223.0,1,2
52964076,"40.86403,-73.86795",6.0,0,0
52965003,"40.74114,-74.00427",108.0,0,3
52965722,"40.71609,-73.99025",161.0,1,2
52966412,"40.76668,-73.86583",12.0,0,0
52967558,"40.71494,-73.96487",66.0,0,2
52967909,"40.68183,-73.92113",9.0,0,0
52968102,"40.66025,-73.95135",7.0,0,0
52968366,"40.68188878,-73.96165864",31.0,1,0
52968839,"40.83588,-73.94925",2.0,0,1
52969220,"40.66378,-73.98384",40.0,0,0
52970883,"40.78719,-73.94189",19.0,0,1
52972062,"40.64985632,-73.95113735",0.0,0,0
52972242,"40.71094,-73.96227",61.0,0,2
52972685,"40.72438,-73.9907",184.0,0,2
52975308,"40.66785,-73.92568",2.0,0,0
52977888,"40.76067,-73.98885",239.0,1,1
52978600,"40.69283,-73.80508",3.0,0,0
52979349,"40.6736,-73.81504",4.0,0,0
52980034,"40.70538,-73.95102",7.0,0,0
52981172,"40.75855,-73.96664",100.0,2,4
52981608,"40.8145,-73.95271",14.0,0,0
52981739,"40.707176,-73.93998",12.0,0,0
52981994,"40.68417,-73.91354",9.0,0,0
52982735,"40.6819,-73.92865",8.0,0,0
52982750,"40.70371,-73.89746",50.0,1,0
52982758,"40.68396,-73.91587",13.0,0,0
52982770,"40.70387,-73.89729",51.0,1,0
52986067,"40.71904,-73.98939",177.0,1,3
52987956,"40.7834,-73.98195",63.0,1,1
52988910,"40.70805,-73.94545",26.0,1,0
52988944,"40.8316,-73.94091",8.0,0,1
52989372,"40.68875,-73.93734",3.0,0,1
52989423,"40.75856,-73.99642",121.0,1,4
52990448,"40.73577,-73.98595",99.0,0,2
52990575,"40.61269,-73.97715",5.0,2,0
52990956,"40.69824,-73.9191",42.0,1,0
52991940,"40.77137,-73.9558",109.0,0,1
52992469,"40.85244,-73.91945",1.0,0,1
52992651,"40.79867,-73.96122",34.0,0,1
52993059,"40.69189,-73.92391",5.0,0,0
52993319,"40.73327,-74.0096",54.0,1,1
52993328,"40.69237,-73.90475",14.0,1,0
52995076,"40.71516,-73.96019",105.0,0,1
52996659,"40.78336,-73.97812",83.0,1,1
52997244,"40.7711,-73.95675",105.0,0,0
52999376,"40.73272,-73.95109",15.0,0,1
53000694,"40.81227,-73.95298",20.0,0,0
53001614,"40.74275,-73.95486",38.0,0,2
53002380,"40.73971,-73.99401",110.0,0,1
53003674,"40.76496,-73.97811",132.0,1,9
53004009,"40.77168,-73.95751",114.0,0,0
53004231,"40.7638,-73.98838",182.0,1,2
53004378,"40.745,-73.92087",26.0,0,1
53005515,"40.70799,-73.83672",5.0,0,0
53005553,"40.763458,-73.811462",10.0,0,0
53005570,"40.765,-73.98762",156.0,1,2
53005830,"40.68605,-73.94122",6.0,0,0
53006176,"40.79494,-73.94921",16.0,0,4
53006239,"40.70569,-73.94153",10.0,0,0
53006260,"40.75621,-73.99346",169.0,2,0
