id,geom,amenities_500,subway_500,natural_500
40380307,"40.76588,-73.86285",11.0,0,0
40388964,"40.89648,-73.85145",1.0,0,0
40394315,"40.71589,-73.99016",154.0,1,1
40394743,"40.71782,-73.99193",239.0,1,3
40396854,"40.65474,-73.91802",0.0,0,0
40397243,"40.70663,-73.90317",39.0,2,0
40397394,"40.80066,-73.96048",43.0,0,2
40399598,"40.70696,-73.90243",41.0,2,0
40401507,"40.74775,-74.00482",44.0,0,1
40403226,"40.67546,-73.93034",3.0,0,0
40403662,"40.75756,-73.96582",90.0,1,2
40403927,"40.64496,-73.90225",0.0,0,0
40404032,"40.68669,-73.95799",26.0,0,0
40405170,"40.74829,-73.98801",203.0,2,1
40405567,"40.80832,-73.95533",47.0,0,2
40406049,"40.71999,-73.99585",207.0,0,2
40409517,"40.7622,-73.99258",145.0,1,2
40416287,"40.81905,-73.94454",12.0,0,0
40417876,"40.68401,-73.92831",8.0,0,0
40418905,"40.75362,-73.99578",119.0,2,3
40419375,"40.66211,-73.99433",22.0,0,0
40419502,"40.72203,-73.98629",156.0,1,3
40420253,"40.74366,-73.90164",23.0,0,0
40425172,"40.68252,-73.96543",42.0,0,2
40426424,"40.75453,-73.9654",56.0,1,4
40427421,"40.81879,-73.95605",11.0,0,1
40428207,"40.75265,-73.97093",101.0,2,4
40429847,"40.68626,-73.96024",27.0,0,0
40430042,"40.71324,-73.94669",57.0,1,0
40430111,"40.6007,-73.97595",3.0,4,0
40430542,"40.66888,-73.92116",1.0,0,0
40430816,"40.64002,-73.94353",2.0,0,0
40431987,"40.68142,-73.92984",14.0,0,0
40432012,"40.69457,-73.93319",14.0,1,1
40440953,"40.81928,-73.93926",6.0,0,1
40444242,"40.6884,-73.95565",18.0,0,0
40445094,"40.68687,-73.99296",72.0,0,0
40445852,"40.72722,-73.94897",40.0,0,0
40445885,"40.72837,-73.98604",168.0,0,2
40447283,"40.70139,-73.93085",42.0,2,0
40448123,"40.70162,-73.92955",47.0,2,0
40448201,"40.78622,-73.96947",34.0,0,1
40449418,"40.7616,-73.99522",91.0,1,2
40450547,"40.76404,-73.98827",175.0,1,2
40451341,"40.82853,-73.9405",8.0,1,1
40451346,"40.67762,-73.95843",47.0,2,0
40452839,"40.75331,-73.99243",150.0,3,0
40453546,"40.6102,-74.09122",0.0,0,0
40454134,"40.83577,-73.83502",2.0,0,1
40456917,"40.82833,-73.94916",25.0,0,1
40467141,"40.64246,-73.9493",2.0,0,0
40467322,"40.76295,-73.9487",2.0,1,2
40467433,"40.69668,-73.97532",8.0,0,1
40467488,"40.81275,-73.8896",0.0,0,0
40468300,"40.69829,-73.97559",4.0,0,1
40468711,"40.73266,-73.98923",122.0,0,2
40469534,"40.77577,-73.98752",18.0,2,4
40470122,"40.71262,-73.96391",70.0,0,2
40470721,"40.69317,-73.90737",21.0,1,0
40471744,"40.74377,-73.95656",36.0,0,3
40472064,"40.69868,-73.93756",12.0,1,0
40472747,"40.7804,-73.97986",72.0,2,1
40473913,"40.67744,-73.78965",1.0,0,1
40474721,"40.60697,-73.75908",0.0,2,0
40476469,"40.7637,-73.98931",159.0,1,2
40483741,"40.73962,-73.9993",98.0,0,2
40483925,"40.69294,-73.95666",14.0,0,0
40484385,"40.82663,-73.9458",25.0,0,0
40484867,"40.68239,-73.95223",15.0,1,0
40484899,"40.71754,-73.9423",27.0,0,0
40488178,"40.72137,-73.94389",24.0,0,0
40488426,"40.7233,-73.85822",10.0,0,0
40491370,"40.74581,-73.91493",9.0,0,1
40491893,"40.72352,-73.97617",13.0,0,2
40492034,"40.72026,-73.94627",45.0,0,0
40492690,"40.74257,-73.90537",21.0,0,0
40493748,"40.70365,-73.91875",59.0,0,0
40496135,"40.67839,-73.82206",3.0,0,0
40501316,"40.7521,-73.94054",39.0,1,0
40501642,"40.7593,-73.99746",84.0,0,5
40502336,"40.70289,-73.9205",61.0,1,0
40503118,"40.69665,-73.9378",9.0,1,0
40503640,"40.73822,-74.00445",112.0,1,3
40504835,"40.72657,-74.00298",157.0,0,2
40505752,"40.70016,-73.92849",41.0,1,0
40506037,"40.71062,-73.95961",64.0,0,0
40506237,"40.80843,-73.9451",26.0,0,0
40506862,"40.63588,-74.03457",3.0,0,0
40507751,"40.65459,-73.96184",7.0,2,1
40508074,"40.71533,-73.94403",43.0,1,0
40508388,"40.76756,-73.99134",59.0,0,1
40509122,"40.63037,-74.01469",8.0,1,0
40509345,"40.71887,-73.95205",48.0,0,0
40509532,"40.76502,-73.94635",2.0,0,2
40510710,"40.68419,-73.99294",56.0,0,1
40510964,"40.7259,-73.85984",19.0,0,0
40511239,"40.7141,-73.95104",58.0,1,0
40511454,"40.68075,-73.93411",18.0,0,0
40513860,"40.73758,-73.90672",2.0,0,0
40513927,"40.79335,-73.94618",36.0,0,2
40515280,"40.70583,-74.00703",147.0,5,4
40515379,"40.76121,-73.98921",217.0,1,1
40516082,"40.65304,-73.74158",0.0,0,4
40516211,"40.7452,-73.91349",8.0,0,1
40516321,"40.64334,-73.9478",2.0,0,0
40516705,"40.76394,-73.98921",155.0,1,2
40517002,"40.64309,-73.94604",2.0,0,0
40528319,"40.89032,-73.85679",0.0,0,0
40528622,"40.73022,-73.98658",162.0,0,3
40529147,"40.69154,-73.7479",0.0,0,0
40529314,"40.74476,-73.91879",25.0,0,1
40529363,"40.74764,-73.97817",148.0,2,1
40529516,"40.72516,-73.98133",100.0,0,2
40529935,"40.69054,-73.93116",5.0,0,1
40532296,"40.74199,-73.98499",192.0,0,2
40532760,"40.69933,-73.91734",50.0,2,0
40533508,"40.67806,-73.95214",25.0,2,0
40533628,"40.74367,-74.00587",87.0,0,1
40534352,"40.7234,-73.99251",186.0,1,2
40535156,"40.69033,-73.95895",26.0,0,0
40536398,"40.725418,-73.988174",192.0,0,1
40536570,"40.7687,-73.95221",58.0,0,2
40537018,"40.84401,-73.94048",10.0,1,1
40537723,"40.6815,-73.94343",12.0,0,0
40538201,"40.67045,-73.92512",1.0,0,0
40538432,"40.67954,-73.96442",60.0,0,1
40538599,"40.65331,-73.93244",0.0,0,0
40538776,"40.75098,-73.98484",156.0,3,17
40540012,"40.68258,-73.92697",8.0,0,0
40541734,"40.76145,-73.98685",237.0,1,2
40547488,"40.75845,-73.91821",49.0,0,0
40554232,"40.65726,-73.96083",10.0,2,2
40558329,"40.65522,-73.93471",1.0,0,0
40558396,"40.85529,-73.92779",4.0,0,1
40560656,"40.72096,-73.9586",63.0,0,2
40561443,"40.6881,-73.92849",6.0,0,1
40562275,"40.704,-73.92968",42.0,1,0
40563247,"40.73415,-74.00367",138.0,2,1
40564631,"40.76169,-73.97864",166.0,1,14
40565703,"40.64998,-73.96299",5.0,2,1
40568096,"40.68556,-73.9553",18.0,1,0
40569633,"40.80383,-73.94965",44.0,0,0
40570292,"40.69524,-73.91085",38.0,1,0
40570935,"40.86243,-73.89373",0.0,0,0
40571315,"40.67784,-73.92527",2.0,0,0
40576966,"40.80773,-73.95007",49.0,0,0
40578920,"40.66766,-73.92276",0.0,0,0
40582333,"40.73293,-73.97957",40.0,0,5
40582472,"40.82092,-73.85138",0.0,0,0
40584021,"40.70363,-73.95089",4.0,0,0
40586085,"40.65999,-73.96099",9.0,1,4
40586782,"40.80612,-73.96297",31.0,0,4
40586837,"40.66207,-73.95604",16.0,1,0
40587039,"40.7999,-73.93833",20.0,0,0
40587185,"40.67069,-73.952",25.0,1,0
40587568,"40.69364,-73.90677",23.0,0,0
40587995,"40.6869,-73.94944",13.0,0,0
40589643,"40.72307,-73.95105",50.0,0,0
40590560,"40.75909,-73.82268",13.0,0,0
40591061,"40.64797,-73.94355",0.0,0,0
40591866,"40.706,-73.95449",7.0,0,0
40592120,"40.69009,-73.98312",48.0,0,0
40592964,"40.76458,-73.98997",124.0,0,2
40595086,"40.84795,-73.93458",20.0,0,1
40597392,"40.76464,-73.86497",9.0,0,0
40597487,"40.63351,-74.0791",7.0,1,0
40597710,"40.7218,-73.97935",49.0,0,2
40598227,"40.62773,-74.13181",1.0,0,0
40598720,"40.74732,-73.90414",22.0,0,0
40599033,"40.71539,-73.95213",73.0,1,0
40599703,"40.68273,-73.90723",3.0,5,0
40608762,"40.74558,-73.91243",8.0,0,1
40609969,"40.58592,-73.81827",4.0,0,1
40611604,"40.67373,-73.84479",4.0,0,0
40612147,"40.73476,-73.99789",109.0,1,3
40612222,"40.74878,-73.93957",33.0,1,0
40613498,"40.66064,-73.98146",22.0,0,0
40614603,"40.5793,-73.98692",6.0,1,0
40615352,"40.67126,-73.93853",3.0,0,0
40616073,"40.69503,-73.94968",7.0,0,0
40616285,"40.76998,-73.91485",33.0,0,0
40616700,"40.72414,-73.9889",190.0,0,2
40616752,"40.77264,-73.95589",116.0,0,0
40616776,"40.71289,-73.93987",24.0,0,0
40617316,"40.61916,-73.92296",1.0,0,0
40617954,"40.76854,-73.99347",32.0,0,1
40618044,"40.75914,-73.99022",219.0,1,1
40618583,"40.71345,-73.99912",146.0,0,4
40619768,"40.70182,-73.91651",56.0,2,0
40620489,"40.75967,-73.92685",52.0,0,0
40621087,"40.78037,-73.91472",7.0,0,3
40623330,"40.76629,-73.99152",69.0,0,2
40623829,"40.76679,-73.99154",62.0,0,2
40623849,"40.81244,-73.88938",0.0,0,0
40624017,"40.76594,-73.99164",73.0,0,2
40624194,"40.76665,-73.99017",69.0,0,3
40624298,"40.76455,-73.99111",117.0,0,2
40624423,"40.76454,-73.98953",132.0,0,2
40624525,"40.76612,-73.99163",68.0,0,2
40629244,"40.66892,-73.9913",33.0,4,1
