id,geom,amenities_500,subway_500,natural_500
45914132,"40.71562,-73.9857",84.0,1,1
45915601,"40.76556,-73.98916",109.0,1,2
45918592,"40.68179,-73.94334",13.0,0,0
45919566,"40.68325,-73.95483",19.0,1,0
45921174,"40.82641,-73.95092",25.0,0,1
45922753,"40.70758,-73.94346",14.0,0,0
45923188,"40.76072,-73.98285",233.0,1,11
45924235,"40.69533,-73.94143",6.0,1,0
45924305,"40.69425,-73.96353",20.0,0,0
45926638,"40.71174,-73.96672",44.0,0,2
45926800,"40.65388,-73.95522",7.0,0,0
45927567,"40.7007,-73.91392",60.0,2,0
45927831,"40.69022,-73.7603",0.0,0,0
45930596,"40.79356,-73.94702",28.0,0,4
45933728,"40.68976,-73.94502",3.0,0,0
45934464,"40.78665,-73.96891",36.0,0,1
45934598,"40.70605,-73.74494",0.0,0,0
45936872,"40.77608,-73.82468",0.0,0,1
45938052,"40.82316,-73.95313",13.0,0,1
45938182,"40.74873,-73.94174",30.0,1,0
45938560,"40.71265,-73.96539",55.0,0,2
45939028,"40.72432,-74.00411",112.0,0,0
45942213,"40.74326,-73.90761",19.0,0,0
45943671,"40.72886,-73.99352",128.0,0,1
45944408,"40.82102,-73.94562",9.0,0,0
45949040,"40.69194,-73.91925",4.0,0,0
45951781,"40.7511,-73.87835",17.0,0,0
45952007,"40.6703,-73.95065",12.0,0,0
45952819,"40.73569,-74.00324",122.0,2,2
45952953,"40.68912,-73.94216",4.0,0,0
45953196,"40.68864,-73.94382",3.0,0,0
45953813,"40.61335,-73.98357",9.0,3,0
45954683,"40.68982,-73.94195",4.0,0,0
45955461,"40.81422,-73.94513",13.0,0,0
45956372,"40.60787,-74.09033",0.0,0,0
45956901,"40.70985,-73.9413",16.0,0,0
45957784,"40.67782,-73.9987",26.0,0,1
45957861,"40.75197,-73.93701",44.0,0,0
45958158,"40.7987,-73.93799",22.0,0,0
45968007,"40.6799,-73.9951",35.0,0,1
45969002,"40.73844,-73.99585",94.0,1,0
45969642,"40.67547,-73.78015",3.0,0,1
45969792,"40.6572,-73.96165",10.0,2,2
45970339,"40.77287,-73.98994",21.0,0,3
45970489,"40.71313,-73.98039",7.0,0,1
45972391,"40.71557,-73.7978",2.0,0,1
45972544,"40.70722,-74.00781",157.0,5,5
45972845,"40.70948,-73.95065",35.0,1,0
45973275,"40.70709,-74.00828",161.0,5,6
45973342,"40.70899,-74.00677",132.0,5,5
45973589,"40.71522,-73.95539",103.0,1,0
45976517,"40.82811,-73.94881",24.0,0,1
45977309,"40.65797,-73.9517",5.0,0,0
45977458,"40.67727,-73.95189",33.0,2,0
45984289,"40.73166,-73.8863",14.0,0,0
45985395,"40.70965,-73.96285",46.0,0,1
45986748,"40.68177,-73.9435",12.0,0,0
45987191,"40.73895,-73.82901",2.0,0,0
45987330,"40.71079,-73.93861",18.0,0,1
45988097,"40.74384,-73.91047",10.0,0,0
45988324,"40.75518,-73.96974",106.0,2,5
45989490,"40.74492,-73.98801",205.0,2,3
45990139,"40.64736,-74.0108",13.0,0,0
45990473,"40.74073,-73.97663",61.0,0,1
45991234,"40.76326,-73.99221",137.0,1,2
45991355,"40.69057,-73.95696",27.0,0,0
45992659,"40.73554,-73.86145",8.0,0,1
45993800,"40.7069,-73.9402",11.0,0,0
45994076,"40.71971,-73.94103",19.0,0,0
45994519,"40.79024,-73.97878",36.0,0,2
45994531,"40.68438,-73.9822",43.0,3,1
45994826,"40.78843,-73.9806",38.0,0,2
45995828,"40.86475,-73.92176",10.0,1,1
46003877,"40.67162,-73.93571",3.0,0,0
46005283,"40.66611,-73.93269",1.0,0,0
46005455,"40.7719,-73.91831",21.0,0,0
46005473,"40.69311,-73.93043",11.0,1,1
46006786,"40.68886,-73.94389",3.0,0,0
46006806,"40.68013,-73.8218",3.0,0,0
46006972,"40.68844,-73.94241",3.0,0,0
46008926,"40.75999,-73.96239",61.0,0,1
46009728,"40.69175,-73.95084",13.0,0,0
46010091,"40.76407,-73.98792",175.0,1,2
46010418,"40.66827,-73.8346",0.0,0,1
46010419,"40.70455,-74.00888",118.0,5,5
46010423,"40.70455,-74.00888",118.0,5,5
46010426,"40.70455,-74.00888",118.0,5,5
46010542,"40.74361,-73.97249",42.0,0,1
46010572,"40.74361,-73.97249",42.0,0,1
46010580,"40.74361,-73.97249",42.0,0,1
46012353,"40.80399,-73.95362",42.0,0,1
46012378,"40.75932,-73.98534",224.0,1,4
46012531,"40.7799,-73.82055",1.0,0,0
46013470,"40.86432,-73.89182",2.0,0,0
46013669,"40.74361,-73.97249",42.0,0,1
46013675,"40.74361,-73.97249",42.0,0,1
46013680,"40.74361,-73.97249",42.0,0,1
46019862,"40.76946,-73.95689",80.0,0,1
46021228,"40.60844,-74.00275",16.0,0,0
46021400,"40.74428,-73.97373",62.0,0,1
46021768,"40.74507,-73.99016",172.0,2,3
46025535,"40.74459,-73.89205",25.0,4,0
46025711,"40.71864,-73.99388",292.0,1,3
46027260,"40.72066,-73.98825",152.0,1,2
46027406,"40.80382,-73.96503",53.0,0,4
46032925,"40.74906,-73.89551",28.0,4,0
46033360,"40.6596,-73.95333",7.0,0,0
46033425,"40.759506,-73.989731",229.0,1,1
46035129,"40.62787,-74.00814",4.0,2,0
46035379,"40.81527,-73.94288",12.0,0,0
46035568,"40.65918,-73.95382",7.0,0,0
46036626,"40.75162,-73.97097",87.0,2,3
46037635,"40.82189,-73.95381",7.0,0,1
46038559,"40.8037,-73.96584",53.0,0,3
46038909,"40.74152,-73.89565",6.0,1,0
46039534,"40.74106,-73.89493",3.0,0,0
46039932,"40.75005,-73.86892",7.0,0,0
46045434,"40.73129,-73.99753",164.0,1,2
46046875,"40.69432,-73.98151",20.0,0,0
46047742,"40.81754,-73.94275",12.0,0,0
46048266,"40.66184,-73.96252",7.0,1,11
46050040,"40.66708,-73.98754",58.0,4,0
46054095,"40.723,-73.98698",163.0,1,4
46054149,"40.76806,-73.95025",34.0,0,2
46054317,"40.70606,-73.95302",8.0,0,0
46055092,"40.73695,-73.98886",118.0,0,2
46055424,"40.74184,-73.89778",11.0,0,0
46055575,"40.76087,-73.99089",190.0,1,1
46055732,"40.74122,-73.89566",3.0,0,0
46055892,"40.76117,-73.98997",199.0,1,1
46059074,"40.76236803,-73.98567576",215.0,2,3
46062116,"40.77918,-73.95013",104.0,0,0
46062257,"40.77682,-73.95041",101.0,0,1
46063513,"40.70681,-74.00755",156.0,5,5
46065989,"40.65932,-73.95172",7.0,0,0
46067261,"40.80968,-73.9497",34.0,0,0
46068040,"40.6454,-73.96455",8.0,3,0
46068448,"40.68553,-73.98339",37.0,3,1
46069045,"40.65049,-73.95657",4.0,0,0
46069137,"40.75301,-73.97338",136.0,2,4
46070050,"40.70809,-74.00481",129.0,4,4
46070318,"40.67005,-73.98115",60.0,0,0
46070335,"40.69005,-73.92008",7.0,0,0
46070643,"40.68198,-73.91449",8.0,0,0
46070679,"40.66662,-73.92852",1.0,0,0
46072861,"40.75934,-73.88829",15.0,0,0
46074012,"40.74963,-73.98291",194.0,4,17
46077274,"40.732746,-74.005493",147.0,2,2
46077751,"40.74644,-73.98279",225.0,1,2
46078809,"40.74631,-73.98057",208.0,0,1
