id,geom,amenities_500,subway_500,natural_500
48654449,"40.7289,-73.7932",0.0,0,0
48656006,"40.81226,-73.94924",21.0,0,0
48657187,"40.68667,-73.76532",1.0,0,1
48658249,"40.72383,-73.97671",16.0,0,3
48658534,"40.69229,-73.95634",17.0,0,0
48659103,"40.71054,-73.74084",3.0,0,0
48661038,"40.58325,-74.15221",0.0,0,0
48661643,"40.68742,-73.95928",23.0,0,0
48662331,"40.69552,-73.9011",9.0,0,0
48663269,"40.80264,-73.96387",67.0,0,2
48670736,"40.82333,-73.95173",16.0,0,1
48672011,"40.83023,-73.93992",8.0,0,1
48672660,"40.70482,-74.00756",130.0,3,4
48674893,"40.79673,-73.96255",36.0,0,1
48675994,"40.67624,-73.93062",3.0,0,0
48676880,"40.70349,-73.90875",63.0,2,0
48676981,"40.67718,-73.97533",63.0,0,2
48677043,"40.71652,-73.99058",174.0,1,2
48677256,"40.70596,-73.83199",9.0,0,0
48679377,"40.71771,-73.95504",95.0,1,0
48679571,"40.70438,-73.87307",5.0,0,0
48679875,"40.69062,-73.90897",15.0,1,0
48680807,"40.74169,-74.00262",120.0,0,2
48681298,"40.69971,-73.89508",26.0,0,0
48688988,"40.75961,-73.99469",135.0,1,4
48689321,"40.74242,-73.9721",26.0,0,1
48695440,"40.6784,-73.9981",29.0,0,1
48697648,"40.80062,-73.96367",60.0,0,2
48698796,"40.74171,-73.99616",120.0,0,0
48699809,"40.7711,-73.90644",26.0,0,0
48704743,"40.75312,-73.87479",15.0,0,0
48711194,"40.73089,-73.95863",23.0,0,2
48712867,"40.70193,-73.90953",63.0,2,0
48713339,"40.7344,-73.98534",99.0,0,2
48715103,"40.60592,-73.95515",2.0,2,0
48716450,"40.74607,-73.8978",22.0,2,0
48718266,"40.74603,-73.89941",21.0,0,0
48718623,"40.74804,-73.89904",23.0,0,0
48720354,"40.76914,-73.8752",9.0,0,0
48720509,"40.8787,-73.88677",1.0,0,1
48720514,"40.76155,-73.96694",82.0,1,3
48720650,"40.64895,-73.93298",0.0,0,0
48721300,"40.64993,-74.00849",21.0,0,0
48721928,"40.77862,-73.97651",52.0,2,5
48722019,"40.71293,-73.93911",24.0,0,1
48722174,"40.75987,-73.99992",31.0,0,5
48723208,"40.67514,-74.00474",10.0,0,0
48723216,"40.64246,-73.95397",3.0,0,0
48724534,"40.67487,-73.92931",4.0,0,0
48727690,"40.67686,-73.92976",1.0,0,0
48728878,"40.67561,-73.81956",2.0,0,0
48730967,"40.68463,-74.00433",16.0,0,2
48731947,"40.67704,-73.94558",16.0,0,0
48733636,"40.73397,-73.98707",105.0,0,2
48734137,"40.74196,-73.90649",15.0,0,0
48735370,"40.68562,-73.9964",58.0,0,0
