id,geom,amenities_500,subway_500,natural_500
52763073,"40.81077034,-73.92005153",3.0,0,0
52766414,"40.86212,-73.90177",1.0,0,0
52766417,"40.71487,-73.94246",34.0,0,0
52769186,"40.74373632,-73.98085533",186.0,0,0
52769674,"40.7036,-73.90303",59.0,2,0
52769882,"40.70366,-73.90301",61.0,2,0
52770088,"40.70174,-73.90393",60.0,2,0
52770340,"40.70181,-73.9046",61.0,2,0
52770354,"40.70176,-73.90252",56.0,2,0
52770666,"40.67752,-73.91652",2.0,0,0
52771016,"40.68994,-73.95141",14.0,0,0
52771153,"40.7466,-73.94277",28.0,1,1
52771405,"40.68788,-73.95129",16.0,0,0
52771412,"40.80911,-73.9296",2.0,0,1
52771586,"40.68795,-73.95114",13.0,0,0
52771770,"40.68779,-73.95095",13.0,0,0
52771944,"40.68855,-73.95161",14.0,0,0
52772055,"40.68795,-73.95099",12.0,0,0
52772214,"40.704903,-74.006416",122.0,1,4
52772247,"40.68859,-73.9516",13.0,0,0
52772270,"40.67142,-73.90574",4.0,1,0
52772567,"40.68956,-73.94987",10.0,0,0
52772578,"40.704903,-74.006416",122.0,1,4
52773839,"40.7574,-73.99276",193.0,2,0
52774048,"40.6885,-73.95192",13.0,0,0
52774406,"40.68946,-73.95185",12.0,0,0
52774559,"40.68781,-73.95129",16.0,0,0
52774567,"40.65411,-73.93492",1.0,0,0
52774582,"40.76366,-73.97554",107.0,0,11
52774697,"40.68993,-73.95002",10.0,0,0
52774840,"40.68822,-73.95148",15.0,0,0
52774998,"40.764668,-73.991264",110.0,0,2
52775103,"40.68838,-73.94999",11.0,0,0
52775347,"40.72172,-73.99505",189.0,0,2
52775557,"40.68988,-73.95093",11.0,0,0
52776592,"40.8199,-73.94174",9.0,1,0
52776674,"40.69543,-73.94139",6.0,1,0
52777283,"40.72728,-73.98001",87.0,0,2
52778213,"40.75818,-73.93771",24.0,0,0
52778647,"40.76796,-73.92547",36.0,0,0
52778771,"40.76659,-73.92543",46.0,0,0
52778833,"40.75842,-73.93923",22.0,0,1
52778912,"40.76866,-73.92491",37.0,0,0
52778957,"40.76579,-73.87732",8.0,0,0
52779337,"40.735584,-73.861687",9.0,0,1
52779501,"40.8965,-73.84308",0.0,0,0
52779767,"40.68436,-73.79553",1.0,0,0
52780156,"40.69063,-73.90315",5.0,1,0
52781243,"40.84933,-73.91784",1.0,0,1
52781681,"40.63797,-74.02379",12.0,0,0
52781844,"40.64787,-73.95127",1.0,0,0
52782114,"40.765121,-73.994194",50.0,0,1
52782607,"40.63804,-74.0241",12.0,0,0
52786054,"40.7005,-73.74735",0.0,0,0
52787863,"40.66149,-73.96155",7.0,1,10
52788498,"40.60712,-73.75816",1.0,2,0
52788770,"40.7208,-73.99328",232.0,1,2
52789194,"40.72102,-73.99282",227.0,1,2
52789385,"40.72109,-73.9914",196.0,1,2
52789539,"40.85248,-73.93255",15.0,1,1
52790381,"40.76109,-73.98665",249.0,1,2
52790712,"40.78074,-73.97684",74.0,2,2
52790819,"40.85134,-73.93275",19.0,1,1
52790951,"40.85124,-73.93297",20.0,1,1
52791013,"40.85151,-73.93481",26.0,1,1
52791104,"40.76981,-73.96089",69.0,0,1
52791123,"40.72277,-73.99149",185.0,1,2
52791124,"40.85131,-73.93268",19.0,1,1
52791162,"40.89588,-73.84045",0.0,0,0
52791291,"40.85121,-73.93324",19.0,1,1
52791424,"40.72111,-73.99173",208.0,1,2
52791752,"40.72248,-73.99176",199.0,1,2
52791971,"40.7229,-73.99192",191.0,1,2
52792067,"40.66751,-73.87399",0.0,0,0
52792081,"40.70015,-73.9449",4.0,0,0
52792253,"40.72237,-73.99348",199.0,1,2
52792407,"40.68943,-73.98112",43.0,2,0
52792657,"40.7226,-73.99184",198.0,1,2
52792939,"40.72148,-73.99127",197.0,1,2
52793095,"40.72083,-73.89281",2.0,0,0
52794044,"40.75556,-73.99381",153.0,2,0
52794316,"40.7574,-73.99489",154.0,2,3
52794495,"40.7575,-73.99502",153.0,2,3
52794828,"40.75768,-73.99535",155.0,2,3
52794944,"40.75767,-73.99369",174.0,2,0
52795072,"40.75602,-73.99539",141.0,2,3
52795193,"40.75597,-73.98591",206.0,1,18
52795198,"40.75661846,-73.99168079",215.0,2,0
52795373,"40.75817,-73.98439",198.0,1,11
52795397,"40.79559,-73.96871",74.0,1,0
52795626,"40.704903,-74.006416",122.0,1,4
52796477,"40.75826,-73.93959",23.0,0,1
52797203,"40.71521,-73.99953",188.0,0,3
52797223,"40.65766,-73.73959",0.0,0,1
52799338,"40.86452,-73.90408",0.0,0,1
52799437,"40.65495,-73.96152",6.0,2,1
52799656,"40.68032,-73.77916",2.0,0,1
52800224,"40.73514,-73.992",104.0,0,1
52801188,"40.63352,-74.11503",2.0,0,0
52801190,"40.73966,-73.97994",95.0,0,2
52804286,"40.68868,-73.92021",7.0,0,0
52805099,"40.68552,-73.9575",24.0,1,0
52806593,"40.65904,-73.95786",15.0,2,0
52807451,"40.76458,-73.98157",177.0,1,9
52807490,"40.77305,-73.95574",123.0,0,0
52807785,"40.80362,-73.95011",46.0,0,0
52807808,"40.81062,-73.92969",2.0,0,1
52808680,"40.69752,-73.93124",19.0,2,0
52809024,"40.76399,-73.98031",160.0,1,10
52809285,"40.74397,-73.91585",15.0,0,1
52809951,"40.75769,-73.98596",230.0,1,8
52811319,"40.73502,-74.00169",124.0,2,3
52812402,"40.69899,-73.93097",23.0,2,0
52812917,"40.74008,-74.00205",114.0,0,2
52814323,"40.87967,-73.90771",2.0,0,0
52814489,"40.7694,-73.79267",3.0,0,0
52814705,"40.75171,-73.9967",108.0,2,3
52815089,"40.74776,-73.87362",5.0,0,0
52818300,"40.71263,-73.95528",74.0,1,0
52818998,"40.82612,-73.90628",2.0,0,0
52819056,"40.65332,-74.00431",30.0,0,1
52821259,"40.68884,-73.94186",4.0,0,0
52821598,"40.87768,-73.88629",0.0,0,1
52822073,"40.69001,-73.92452",6.0,0,0
52822346,"40.70068,-73.93459",21.0,1,0
52822348,"40.65962,-73.96208",10.0,2,3
52822823,"40.81576,-73.94144",12.0,0,0
52822869,"40.7162,-73.99322",255.0,1,2
52823283,"40.74232,-73.82898",4.0,0,0
52823346,"40.71012,-73.91519",8.0,0,0
52823884,"40.71788,-73.93775",10.0,0,1
52823952,"40.67821,-73.95484",29.0,2,0
52824025,"40.71307,-73.95633",83.0,1,0
52824389,"40.81534,-73.94157",12.0,0,0
52824632,"40.75438,-73.99622",120.0,2,3
52825041,"40.68155,-73.92082",9.0,0,0
52825310,"40.76284,-73.9929",119.0,1,2
52825647,"40.76206,-73.99561",82.0,1,2
52826514,"40.68664,-73.95209",14.0,0,0
52826943,"40.62519,-73.9579",1.0,0,0
52827359,"40.74745,-73.86926",2.0,0,0
52828022,"40.79455,-73.96862",75.0,1,0
52828149,"40.79394,-73.96657",55.0,1,1
52828783,"40.77937,-73.94674",75.0,0,2
52829500,"40.75442,-73.80368",0.0,0,0
52829964,"40.66077,-73.89224",1.0,0,0
52829969,"40.84779,-73.91724",3.0,0,0
52830022,"40.81371,-73.94264",12.0,0,0
52833897,"40.75962,-73.99102",201.0,1,1
52834116,"40.76101,-73.99101",185.0,1,1
52834797,"40.80143,-73.95574",29.0,0,2
52835315,"40.70442,-73.79426",4.0,1,0
52836153,"40.7124,-73.96035",75.0,0,0
52836307,"40.79518,-73.93458",20.0,0,1
52836627,"40.82777,-73.94636",26.0,0,1
52836962,"40.76397,-73.98558",189.0,1,6
52836984,"40.7161,-73.99669",233.0,0,3
52837351,"40.67985,-73.78243",2.0,0,1
52839142,"40.73601,-73.95335",13.0,0,1
