id,geom,amenities_500,subway_500,natural_500
40870366,"40.68785,-73.91803",10.0,0,0
40870831,"40.74737,-73.91758",14.0,0,1
40871071,"40.71371,-73.94297",30.0,0,0
40871135,"40.7197,-73.99284",252.0,1,2
40871301,"40.68977,-73.91641",10.0,0,0
40872251,"40.82631,-73.95085",25.0,0,1
40872606,"40.72448,-73.98439",164.0,0,3
40872906,"40.72694,-74.00013",171.0,0,2
40873601,"40.69134,-73.98313",45.0,0,0
40873866,"40.65953,-73.89367",1.0,0,0
40874249,"40.6596,-73.89379",1.0,0,0
40874456,"40.65798,-73.89501",1.0,0,0
40882059,"40.74935,-73.99722",90.0,1,0
40886497,"40.67966,-73.94086",19.0,0,0
40886721,"40.7562,-73.96874",103.0,2,4
40887882,"40.7836,-73.95221",75.0,0,1
40888693,"40.72106,-73.97981",49.0,0,2
40889145,"40.64264,-74.01423",12.0,0,0
40889966,"40.74234,-73.81917",5.0,0,0
40890824,"40.78104,-73.98479",26.0,2,1
40891080,"40.76046,-73.99706",79.0,0,2
40891382,"40.71012,-73.98752",24.0,0,1
40892321,"40.68411,-73.96655",32.0,0,2
40892905,"40.73114,-74.0059",150.0,2,2
40893251,"40.69499,-73.92823",14.0,1,1
40893641,"40.766796,-73.828362",18.0,0,0
40894010,"40.7428,-73.91294",7.0,0,1
40894061,"40.77974,-73.98592",22.0,2,2
40894601,"40.76264,-73.97873",150.0,2,14
40895755,"40.75407,-73.83154",17.0,0,1
40896294,"40.86725,-73.92702",11.0,0,2
40896611,"40.75112,-73.9786",136.0,2,17
40896785,"40.74913,-73.97815",156.0,2,11
40896822,"40.73965,-73.9278",16.0,0,0
40897147,"40.76579,-73.9095",22.0,0,0
40897425,"40.63561,-74.15415",0.0,0,0
40897438,"40.6309,-73.95804",0.0,1,0
40897658,"40.78673,-73.96956",40.0,0,1
40899576,"40.76733,-73.86991",8.0,0,0
40900757,"40.69517,-73.96711",24.0,0,0
40901664,"40.66644,-73.99198",28.0,4,0
40902573,"40.72719,-73.98548",165.0,0,2
