id,geom,amenities_500,subway_500,natural_500
15767741,"40.73181,-74.00819",83.0,1,1
15787497,"40.69595,-73.90405",37.0,0,0
15827829,"40.78118,-73.95306",96.0,0,1
15843543,"40.71657,-73.95549",93.0,1,0
15851996,"40.71488,-73.94",29.0,0,0
15858694,"40.72763897,-73.95303663",45.0,0,1
15868818,"40.6962,-73.94853",7.0,0,0
15868949,"40.63244,-74.01792",12.0,1,0
15874733,"40.79369,-73.96663",53.0,1,1
15894242,"40.72355,-73.97608",13.0,0,2
15898224,"40.76581,-73.92876",37.0,0,1
15900336,"40.75172,-73.98526",165.0,3,16
15915176,"40.7038,-73.94248",8.0,0,0
15917323,"40.76544,-73.98022",141.0,1,8
15932054,"40.75836,-73.92828",46.0,0,0
16029078,"40.86674,-73.92249",15.0,0,0
16053121,"40.80351,-73.96288",54.0,0,2
16066943,"40.72079,-73.99052",191.0,1,2
16070567,"40.70483,-73.92649",42.0,0,1
16072472,"40.7281,-73.82613",6.0,0,1
16140113,"40.68246,-73.97602",57.0,3,1
16158343,"40.65404,-73.93675",1.0,0,0
16178980,"40.70018,-73.92823",43.0,1,0
16180645,"40.75942,-73.92634",57.0,0,0
16181190,"40.75897,-73.92616",57.0,0,0
16185252,"40.7709,-73.98145",43.0,1,5
16204899,"40.75951,-73.9268",53.0,0,0
16226514,"40.82172,-73.94796",9.0,0,0
16231826,"40.77507,-73.97947",47.0,2,4
16236199,"40.70103,-73.76037",0.0,0,0
16242451,"40.68633,-73.96595",38.0,0,0
16244878,"40.71775,-74.00028",221.0,0,3
16254965,"40.7129,-73.93807",10.0,0,1
16274061,"40.80132,-73.9717",38.0,0,1
16298529,"40.69972,-73.9315",28.0,2,0
16303058,"40.645,-74.01549",10.0,0,0
16312498,"40.71899,-73.99773",223.0,0,4
16313547,"40.71952,-73.99849",214.0,0,2
16319304,"40.73343,-73.95214",25.0,0,1
16332492,"40.71899,-73.99773",223.0,0,4
16377773,"40.70556,-74.01023",143.0,5,5
16390233,"40.70213,-73.92449",59.0,2,0
16402746,"40.6783,-73.73684",7.0,0,1
16406492,"40.70344,-73.91002",60.0,2,0
16408041,"40.68846,-73.92416",8.0,0,0
16417215,"40.8238,-73.95493",10.0,0,1
16425317,"40.71899,-73.99773",223.0,0,4
16427610,"40.70268,-73.92833",53.0,1,0
16439353,"40.76701,-73.95856",54.0,0,1
16440966,"40.72673,-73.98302",140.0,0,2
16448126,"40.71546,-73.87863",7.0,0,0
16456957,"40.71275,-73.99112",83.0,0,2
16463655,"40.76502,-73.99237",92.0,0,2
16483368,"40.734,-73.99595",101.0,1,1
16504546,"40.71354,-74.00537",99.0,5,4
16517922,"40.7585,-73.95368",6.0,1,3
16534321,"40.6207,-73.95413",0.0,1,0
16542009,"40.70858,-73.94474",19.0,0,0
16561213,"40.71369,-74.00477",110.0,4,4
16601518,"40.824669,-73.952309",19.0,0,1
16621121,"40.70216,-73.93964",8.0,1,0
16643778,"40.82868,-73.94384",23.0,0,0
16683957,"40.70742,-73.94795",23.0,0,0
16705588,"40.7832,-73.95279",74.0,0,1
16718154,"40.76598,-73.98258",151.0,1,6
16718287,"40.71637,-73.9548",90.0,1,0
16779831,"40.69479,-73.96424",20.0,0,0
16785690,"40.69869,-73.91073",70.0,2,0
16812429,"40.80717,-73.95065",49.0,0,0
16846918,"40.69631,-73.91759",30.0,2,0
16861543,"40.67439,-73.98002",76.0,0,0
16869989,"40.71138,-73.96141",68.0,0,0
16893929,"40.72641,-73.99909",176.0,0,2
16913950,"40.76111,-73.99409",118.0,1,1
16940597,"40.7515,-73.87517",8.0,0,0
16962471,"40.80486,-73.95101",52.0,0,0
16974611,"40.62814,-74.08666",0.0,0,1
17047293,"40.65987,-73.96118",9.0,2,3
17093264,"40.68078,-73.86263",0.0,1,0
17107608,"40.68288,-73.90936",5.0,4,0
17139266,"40.67554,-73.98277",69.0,0,1
17160286,"40.69085,-73.93806",3.0,0,1
17178852,"40.58515,-73.81761",4.0,0,1
17189941,"40.71558,-73.95721",105.0,1,0
17223884,"40.63303,-74.03336",4.0,0,0
17295864,"40.78321,-73.98053",67.0,1,1
17297939,"40.76209,-73.99612",70.0,0,2
17306148,"40.69642,-73.96229",15.0,0,0
17310907,"40.64947,-73.92891",0.0,0,0
17318019,"40.71586,-73.90619",11.0,0,0
17375118,"40.72845,-73.99513",139.0,0,1
17398122,"40.81522,-73.94033",11.0,0,0
17405699,"40.74337,-73.98584",206.0,1,3
17416959,"40.80717,-73.95065",49.0,0,0
17419342,"40.80717,-73.95065",49.0,0,0
17430215,"40.74892,-74.00153",47.0,1,0
17434184,"40.80717,-73.95065",49.0,0,0
17438573,"40.72742,-74.00298",162.0,0,2
17543505,"40.7335,-73.99514",114.0,1,1
17558223,"40.74618,-73.9938",124.0,2,2
17607132,"40.69358,-73.92239",6.0,1,0
17653243,"40.71899,-73.99773",223.0,0,4
17720628,"40.65482,-73.95885",6.0,2,1
17727003,"40.74829,-73.97857",160.0,2,1
17729392,"40.83913,-73.94345",4.0,1,1
17730820,"40.75952,-73.98902",243.0,1,1
17757561,"40.69786,-73.89351",18.0,0,0
17759501,"40.69785,-73.89411",21.0,0,0
17759953,"40.69796,-73.89484",24.0,0,0
17780048,"40.65133,-73.94353",0.0,0,0
17810201,"40.86336,-73.91875",4.0,0,1
17860042,"40.7118,-73.9594",70.0,0,0
17894791,"40.7192,-73.999",218.0,0,2
17925111,"40.76111,-73.99409",118.0,1,1
17925453,"40.67095,-73.94057",2.0,0,0
17926371,"40.67147,-73.97132",10.0,0,2
17931088,"40.7116,-74.00624",107.0,5,5
17943732,"40.72766,-74.00243",162.0,0,2
17977409,"40.73737,-74.004",111.0,2,3
17984049,"40.74075,-73.98902",157.0,0,2
17987648,"40.64909,-73.9202",1.0,0,0
18005257,"40.78065,-73.98788",4.0,2,1
18007907,"40.75834,-73.93053",27.0,0,0
18039693,"40.78118,-73.95306",96.0,0,1
18085447,"40.82816,-73.95375",18.0,0,1
18120175,"40.67597,-73.9213",2.0,0,0
18124493,"40.66631,-73.98712",57.0,4,0
18175887,"40.68904,-73.99295",59.0,0,1
18189659,"40.85667,-73.90888",2.0,0,0
18199525,"40.7606,-73.96565",93.0,1,2
18210106,"40.76405,-73.98809",172.0,1,2
18211851,"40.81525,-73.94657",13.0,0,0
18225702,"40.61737,-74.00046",15.0,0,0
18266415,"40.67542,-74.01139",14.0,0,0
18270838,"40.792953,-73.944389",43.0,0,1
18349549,"40.77955,-73.95706",71.0,0,3
18356914,"40.71216,-74.00686",99.0,5,8
18358792,"40.6748,-73.99943",15.0,0,1
18359018,"40.78118,-73.95306",96.0,0,1
18373579,"40.69609,-73.89756",9.0,0,0
18416265,"40.70641,-73.91752",36.0,0,0
18422491,"40.80976,-73.93915",11.0,1,1
18431324,"40.61784,-74.0804",0.0,0,0
18437083,"40.69411,-73.90264",12.0,0,0
18443199,"40.70095,-73.92718",44.0,1,0
18485386,"40.74396,-73.98024",176.0,0,0
18503938,"40.71896,-73.99747",229.0,0,4
18520274,"40.6883,-73.94096",4.0,0,0
18611522,"40.7744,-73.95364",122.0,0,0
18629154,"40.62775,-74.08408",1.0,0,0
18635010,"40.69436,-73.93467",13.0,1,1
18668322,"40.65333,-73.94556",1.0,0,0
18682184,"40.80504,-73.94998",52.0,0,0
18689705,"40.73402,-74.00654",101.0,2,2
18736577,"40.6755,-73.855",1.0,0,0
18753689,"40.70885,-73.95469",35.0,1,0
18757208,"40.81733,-73.88831",0.0,0,1
18802889,"40.5928,-73.78977",0.0,0,1
18803472,"40.73304,-73.99992",165.0,1,2
18810731,"40.79629,-73.96369",37.0,0,1
18855710,"40.71002,-73.89732",24.0,0,0
18869545,"40.76107,-73.99842",47.0,0,2
18872610,"40.82352,-73.94755",16.0,0,0
18874825,"40.68657,-73.97006",43.0,0,0
18875022,"40.66852,-73.98645",57.0,4,0
18893778,"40.74265,-73.98138",172.0,0,0
18894515,"40.64823,-73.9772",11.0,0,1
18895016,"40.73577,-74.00218",125.0,2,2
18907303,"40.81086,-73.94566",23.0,0,0
18922061,"40.82069,-73.95438",5.0,0,1
18927644,"40.74963,-73.97825",152.0,2,17
18979679,"40.8443,-73.94044",9.0,1,1
19017409,"40.67583,-73.93519",7.0,0,0
19021000,"40.81796,-73.91121",4.0,0,0
19037850,"40.73073,-73.98144",95.0,0,4
19051187,"40.68616,-73.86458",0.0,0,0
19067068,"40.80539,-73.94609",29.0,0,0
19072201,"40.85336,-73.9328",15.0,1,1
19073107,"40.73752,-73.79275",3.0,0,0
19075635,"40.73778,-74.00137",113.0,1,2
19081472,"40.72052,-73.95609",87.0,0,1
19099720,"40.82429,-73.9271",6.0,0,1
19121954,"40.68931,-73.95636",19.0,0,0
19133567,"40.79607,-73.96719",69.0,1,1
19138867,"40.79261,-73.97508",61.0,1,1
19162321,"40.8088325,-73.9519599",39.0,0,0
19169354,"40.7036,-73.91212",59.0,2,0
19192001,"40.59322,-74.06857",3.0,0,5
19227693,"40.70136,-73.9288",48.0,1,0
19251668,"40.71823,-73.9606",90.0,0,2
19271120,"40.80804,-73.95228",47.0,0,0
19305691,"40.68096,-73.96714",58.0,0,2
19308779,"40.793472,-73.94413",35.0,0,0
19362751,"40.71978,-73.90611",8.0,0,0
19379952,"40.73163,-73.98671",132.0,0,2
19389707,"40.65354,-73.96117",6.0,3,1
19415687,"40.73795,-73.79302",3.0,0,0
19428130,"40.72254,-73.97985",60.0,0,2
19459060,"40.6913,-73.95537",21.0,0,0
19470370,"40.76119,-73.82186",12.0,0,0
