id,geom,amenities_500,subway_500,natural_500
53572597,"40.76686725,-73.92440323",48.0,0,0
53573068,"40.78533683,-73.97344579",76.0,0,0
53573246,"40.71465601,-73.94374532",43.0,1,0
53573717,"40.84460419,-73.93907741",9.0,1,0
53573988,"40.75117544,-73.94112673",37.0,1,0
53574189,"40.72393449,-73.97696076",19.0,0,3
53574202,"40.71332408,-74.01014595",102.0,5,4
53574404,"40.76800133,-73.92242295",53.0,0,0
53574639,"40.76623361,-73.92443646",50.0,0,0
53574876,"40.76763313,-73.9247555",37.0,0,0
53575004,"40.76783792,-73.92466643",37.0,0,0
53576185,"40.76984536,-73.95672014",82.0,0,1
53576641,"40.68157218,-73.86805903",0.0,0,0
53578967,"40.80766698,-73.94833267",43.0,0,0
53580078,"40.69498659,-73.85093395",15.0,0,1
53583520,"40.74025735,-73.97845126",87.0,0,1
53584442,"40.74491538,-73.99252344",132.0,2,3
53585092,"40.71048599,-74.0083965",116.0,5,6
53585473,"40.73406247,-74.00885175",71.0,1,1
53585520,"40.76944617,-73.954293",79.0,0,1
53585533,"40.73931042,-74.00135019",116.0,0,2
53585941,"40.68703,-73.91832",13.0,0,0
53586342,"40.69576382,-73.97777557",7.0,0,1
53586496,"40.70374575,-73.94886733",6.0,0,0
53587310,"40.75083164,-73.9942754",110.0,2,1
53587525,"40.67921698,-73.91836998",4.0,0,0
53587742,"40.71909771,-73.98275928",78.0,1,0
53587775,"40.73369511,-74.00700428",94.0,1,2
53587778,"40.77096683,-73.95479547",103.0,0,1
53587781,"40.77084872,-73.95281851",83.0,0,1
53587784,"40.76957505,-73.9530955",70.0,0,1
53587789,"40.77139037,-73.95259682",90.0,0,1
53587793,"40.73952961,-74.00237833",119.0,0,2
53587795,"40.74175411,-74.00236873",119.0,0,2
53587800,"40.73987,-74.0007",110.0,0,2
53587802,"40.74120114,-74.00258003",119.0,0,2
53587804,"40.74130626,-74.00117328",119.0,0,2
53587806,"40.74168,-74.00203",118.0,0,2
53587808,"40.7512812,-73.96963162",74.0,1,3
53587810,"40.75312894,-73.970772",105.0,2,4
53587812,"40.76953179,-73.96718158",22.0,0,5
53587814,"40.76766246,-73.96740543",33.0,0,4
53587815,"40.76992764,-73.96861002",20.0,0,7
53587816,"40.76761817,-73.96705743",33.0,0,4
53587818,"40.76936518,-73.96669897",22.0,0,5
53587819,"40.76757549,-73.96693748",33.0,0,4
53587821,"40.76944445,-73.96854056",20.0,0,6
53587822,"40.76959316,-73.96724829",21.0,0,5
53587824,"40.75247116,-73.97112269",101.0,2,3
53587825,"40.76838783,-73.96679427",28.0,0,4
53587829,"40.79431409,-73.96996154",72.0,1,0
53587830,"40.79608373,-73.97037647",65.0,1,1
53587833,"40.7939987,-73.97119096",69.0,1,1
53587834,"40.79448406,-73.96977563",72.0,1,0
53587836,"40.76094,-73.98735",247.0,1,1
53587837,"40.76287262,-73.98704291",206.0,2,3
53587841,"40.76077749,-73.98673581",241.0,1,2
53587844,"40.76202696,-73.98631675",236.0,2,3
53587845,"40.7624525,-73.98640057",222.0,2,3
53587846,"40.76116136,-73.98823135",240.0,1,1
53587847,"40.76061283,-73.98651331",244.0,1,3
53587848,"40.76095538,-73.98715608",250.0,1,1
53587849,"40.76064754,-73.98830755",244.0,1,1
53587850,"40.76085826,-73.98662284",247.0,1,3
53587852,"40.76095787,-73.98783331",246.0,1,1
53587855,"40.76138,-73.98775",233.0,1,1
53587857,"40.76322052,-73.9896963",163.0,1,2
53587858,"40.79554343,-73.96975085",69.0,1,1
53587861,"40.79579371,-73.97117155",64.0,1,1
53587862,"40.79383748,-73.97162096",68.0,1,1
53587863,"40.79428991,-73.96970308",71.0,1,0
