id,geom,amenities_500,subway_500,natural_500
53478663,"40.75864768,-73.99608086",128.0,1,4
53478922,"40.67806,-73.95016",19.0,1,0
53478947,"40.75605,-73.9369",38.0,0,0
53479841,"40.68839948,-73.90812614",10.0,1,0
53480103,"40.91402,-73.85276",0.0,1,0
53480206,"40.76997009,-73.9177738",41.0,0,0
53480575,"40.68913192,-73.93859325",3.0,0,0
53480698,"40.71436,-73.98945",115.0,1,2
53480884,"40.76446863,-73.9085523",20.0,0,0
53480981,"40.71469197,-73.99086155",137.0,1,1
53481301,"40.76711,-73.962",56.0,0,0
53481455,"40.72661519,-73.98591335",180.0,0,2
53481557,"40.89159785,-73.85962358",0.0,0,0
53482034,"40.72680982,-74.00083602",163.0,0,2
53482592,"40.79481595,-73.96996417",70.0,1,1
53482802,"40.68761617,-73.93269923",10.0,0,1
53482845,"40.6860805,-73.93103511",12.0,0,0
53482908,"40.68749539,-73.93254219",10.0,0,1
53483010,"40.68582563,-73.9314686",13.0,0,0
53483029,"40.68558543,-73.9324416",13.0,0,0
53483189,"40.70536601,-73.92275058",48.0,0,0
53483365,"40.6362954,-73.95254036",1.0,0,0
53483433,"40.63771514,-73.95277422",1.0,0,0
53483444,"40.63639032,-73.95236202",1.0,0,0
53483948,"40.78405122,-73.97272409",67.0,0,1
53484201,"40.75382603,-73.89647161",9.0,0,0
53484953,"40.64783338,-73.95220262",2.0,0,0
53486844,"40.74412909,-73.99174603",142.0,1,3
53489126,"40.76085071,-73.98516689",234.0,1,4
53489130,"40.77844185,-73.91088501",24.0,0,0
53489523,"40.75993165,-73.98534323",238.0,1,4
53489560,"40.72095433,-73.99293804",228.0,1,2
53491341,"40.71806683,-73.95907842",90.0,0,2
53491480,"40.74802223,-73.98679039",210.0,2,1
53491897,"40.75035562,-73.98032031",156.0,2,17
53492181,"40.85369673,-73.93716581",20.0,1,1
53492856,"40.68567,-73.92326",10.0,0,0
53493581,"40.710168,-73.96811156",26.0,0,2
53493587,"40.685817,-73.93587445",11.0,0,0
53493599,"40.68410339,-73.9366691",17.0,0,0
53493610,"40.68547831,-73.93475963",14.0,0,0
53493615,"40.68361731,-73.93483003",19.0,0,0
53493625,"40.68398075,-73.93439541",18.0,0,0
53494300,"40.69506339,-73.91498966",29.0,1,0
53494398,"40.63778617,-73.95233085",1.0,0,0
53494412,"40.63788793,-73.95090131",1.0,0,0
53494555,"40.68141927,-73.95060769",18.0,1,0
53494584,"40.73260796,-73.88235563",10.0,0,0
53494944,"40.68972264,-73.9110488",11.0,0,0
53495012,"40.74768,-73.98212",209.0,3,1
53495109,"40.70651224,-74.00883162",154.0,7,6
