id,geom,amenities_500,subway_500,natural_500
37122502,"40.7238,-73.99038",186.0,1,2
37122566,"40.72388,-73.98879",189.0,1,2
37123354,"40.74664,-74.00042",86.0,1,0
37125900,"40.83664,-73.9462",3.0,1,1
37127201,"40.73397,-73.79807",1.0,0,0
37132673,"40.75786,-73.8601",9.0,0,0
37138708,"40.87134,-73.91821",11.0,0,1
37138983,"40.77311,-73.97914",40.0,1,5
37140513,"40.7198,-74.00004",208.0,0,2
37140722,"40.7198,-74.00004",208.0,0,2
37140782,"40.7227,-74.00836",78.0,0,1
37140882,"40.71915,-74.00078",201.0,0,2
37140989,"40.72028,-73.99893",193.0,0,2
37141162,"40.7187,-73.99919",225.0,0,3
37141285,"40.7209,-73.99953",193.0,0,1
37141377,"40.71866,-74.00112",205.0,0,3
37141484,"40.72079,-73.9992",193.0,0,2
37144126,"40.66837,-73.91942",1.0,0,0
37145028,"40.74209,-73.81727",4.0,0,0
37146175,"40.735,-74.00271",126.0,2,3
37146931,"40.79927,-73.93886",21.0,0,0
37147093,"40.74684,-73.99207",149.0,2,2
37151506,"40.79624,-73.94388",26.0,0,0
37153400,"40.70508,-73.91657",41.0,0,0
37153544,"40.71646,-73.99041",168.0,1,2
37155251,"40.83356,-73.94872",6.0,0,1
37155507,"40.6953,-73.92365",16.0,2,0
37156220,"40.7634,-73.91139",37.0,0,0
37156713,"40.71475,-73.99159",147.0,1,1
37161032,"40.72511,-73.99206",171.0,0,1
37174171,"40.60243,-74.07695",1.0,0,2
37176105,"40.66263,-73.91438",0.0,0,0
37176454,"40.76365,-73.94965",3.0,1,2
37177160,"40.76346,-73.99042",151.0,0,1
37178651,"40.62238,-74.0282",34.0,0,0
37182088,"40.68942,-73.92625",8.0,0,0
37184038,"40.88428,-73.89644",3.0,0,1
37184442,"40.6811,-73.92096",7.0,0,0
37185373,"40.66827,-73.89174",0.0,0,0
37187163,"40.80176,-73.95927",45.0,0,3
37187259,"40.75798,-73.92642",44.0,0,0
37198718,"40.68957,-73.98482",51.0,0,1
37198745,"40.82734,-73.94645",26.0,0,1
37200571,"40.80368,-73.95792",40.0,0,3
37202400,"40.66929,-73.92873",3.0,0,0
37202760,"40.61263,-73.95698",4.0,2,0
37206063,"40.68397,-73.90761",3.0,1,0
37206565,"40.81297,-73.902",2.0,0,0
37207174,"40.77172,-73.9821",46.0,1,4
37208059,"40.79262,-73.97316",66.0,1,1
37210398,"40.76266,-73.91939",89.0,0,0
37212171,"40.71803,-73.83739",23.0,0,1
37213303,"40.73062,-73.97766",28.0,0,4
37215278,"40.68656,-73.78977",1.0,0,0
37215555,"40.68337,-74.0015",24.0,0,2
37216048,"40.72272,-73.9475",46.0,0,0
37216159,"40.75792,-73.92852",40.0,0,0
37216267,"40.78643,-73.97274",78.0,0,0
37216694,"40.76424,-73.92351",72.0,0,0
37217357,"40.63391,-73.95923",3.0,1,0
37218076,"40.72253,-73.85604",19.0,0,0
37219305,"40.69566,-73.81494",6.0,1,0
37236534,"40.68144,-73.97603",58.0,3,1
37239895,"40.68431,-73.93397",15.0,0,0
37240184,"40.70501,-74.0077",133.0,3,5
37240374,"40.86237,-73.85278",0.0,1,0
37243389,"40.64311,-73.93701",0.0,0,0
37245145,"40.78284,-73.94707",62.0,0,2
37245813,"40.68316,-73.91214",7.0,0,0
37246036,"40.80032,-73.96067",41.0,0,2
37246322,"40.75263,-73.97821",144.0,2,17
37247512,"40.6438,-73.96446",20.0,2,0
37247936,"40.68952,-73.92672",5.0,0,1
37250030,"40.80145,-73.95748",34.0,0,3
37250201,"40.68134,-73.92586",12.0,0,0
37251030,"40.71543,-73.96394",75.0,0,2
37251422,"40.66654,-73.99391",16.0,4,0
37251520,"40.76802,-73.98254",114.0,1,2
37251887,"40.64383,-73.93681",0.0,0,0
37252251,"40.67354,-73.8419",4.0,0,0
37253210,"40.67816,-73.96565",52.0,0,3
37253934,"40.81655,-73.9597",12.0,0,1
37254070,"40.71758,-73.95831",93.0,0,2
37254241,"40.76688,-73.95361",50.0,0,2
37260106,"40.7344,-73.85539",5.0,0,0
37260475,"40.73381,-73.85453",10.0,0,0
37262517,"40.80417,-73.95003",50.0,0,0
37272016,"40.7271,-74.00229",160.0,0,2
37280114,"40.68752,-73.95485",20.0,0,0
37280342,"40.75839,-73.90926",11.0,0,0
37280518,"40.68411,-73.95481",19.0,1,0
37282283,"40.78336,-73.94525",51.0,0,2
37282528,"40.65827,-73.94663",1.0,0,0
37283751,"40.69259,-73.96126",18.0,0,0
37285042,"40.70303,-73.90756",64.0,3,0
37285128,"40.72958,-73.98914",173.0,0,2
37285600,"40.84029,-73.94198",3.0,1,1
37289010,"40.69405,-73.93145",15.0,2,1
37289871,"40.74256,-73.99762",113.0,0,1
37290206,"40.80341,-73.96819",49.0,0,2
37290590,"40.7483,-73.98033",188.0,2,1
37291686,"40.84136,-73.85539",0.0,0,0
37292857,"40.74739,-74.00222",57.0,1,0
37294217,"40.76086,-73.90818",9.0,0,0
37294438,"40.72011,-73.99748",197.0,0,3
37294722,"40.71718,-73.95613",94.0,1,0
37296583,"40.828,-73.90573",1.0,0,0
37297049,"40.87043,-73.87704",1.0,1,1
37297150,"40.67223,-73.95741",37.0,1,1
37300621,"40.75889,-73.92843",44.0,0,0
37300828,"40.75844,-73.92228",64.0,0,0
37313309,"40.83702,-73.86175",1.0,1,0
37314465,"40.71016,-73.9496",41.0,1,0
37316797,"40.68115,-73.96356",53.0,0,1
37316929,"40.7813,-73.9466",73.0,0,2
37317411,"40.66273,-73.99166",24.0,0,0
37320519,"40.67283,-73.9331",3.0,0,0
37322150,"40.68187,-73.77619",3.0,0,1
37322740,"40.69904,-73.92536",36.0,1,0
37323255,"40.77597,-73.91538",18.0,0,0
37323360,"40.67767,-73.91686",1.0,0,0
37326028,"40.71911,-73.9819",51.0,1,0
37330856,"40.75636,-73.85998",12.0,0,0
37332210,"40.60504,-73.75733",2.0,2,0
37332720,"40.76952,-73.95645",82.0,0,1
37332942,"40.73955,-74.00476",106.0,0,3
37334128,"40.7374,-73.88194",31.0,0,0
37337364,"40.79491,-73.94384",29.0,0,0
37348171,"40.79905,-73.9463",18.0,0,1
37348190,"40.731,-73.89509",15.0,0,0
37348226,"40.80089,-73.94526",17.0,0,1
37349383,"40.74684,-73.99207",149.0,2,2
37351667,"40.7799,-73.90717",6.0,0,2
37355152,"40.77578,-73.98958",4.0,0,3
37357770,"40.72414,-73.99531",145.0,0,2
37357947,"40.79578,-73.94563",27.0,0,1
37359571,"40.79243,-73.94583",43.0,0,1
37360299,"40.72211,-73.85122",29.0,0,0
37360635,"40.81048,-73.95237",30.0,0,0
37361832,"40.69725,-73.92571",27.0,1,0
37365947,"40.65675,-73.96077",10.0,2,2
37366396,"40.75154,-73.86331",10.0,0,0
37366431,"40.69211,-73.93758",5.0,0,1
37366694,"40.8008,-73.96732",67.0,0,2
37368265,"40.64565,-74.00175",15.0,0,1
37371179,"40.67964,-73.92801",5.0,0,0
37377430,"40.66099,-73.98204",25.0,0,0
37384088,"40.80032,-73.94462",16.0,0,1
37388510,"40.67302,-73.92213",1.0,0,0
37390067,"40.74684,-73.99207",149.0,2,2
37391071,"40.68387,-73.96654",36.0,0,2
37392386,"40.63061,-74.0235",20.0,0,0
37393364,"40.71558,-73.99119",169.0,1,1
37394909,"40.69351,-73.93088",14.0,2,1
37397088,"40.789291,-73.942749",34.0,0,1
37400102,"40.75232,-73.95083",9.0,1,2
37403873,"40.80729,-73.95251",53.0,0,0
37404277,"40.72683,-73.98676",184.0,0,2
37419048,"40.63085,-74.02864",19.0,0,0
37419775,"40.62759,-74.10732",2.0,0,0
37419826,"40.85996,-73.9272",4.0,1,1
37421935,"40.74699,-73.94773",38.0,1,1
37423528,"40.75611,-73.99275",185.0,2,0
37424433,"40.70999,-74.01353",91.0,5,13
37424442,"40.75751,-73.92058",49.0,0,0
37424915,"40.67826,-73.90924",3.0,5,0
37424933,"40.71676,-73.991",186.0,1,2
37428162,"40.72825,-74.00084",177.0,0,2
37430199,"40.80134,-73.94436",20.0,1,1
37430510,"40.80658,-73.94472",27.0,1,0
37430618,"40.71522,-73.96454",70.0,0,2
37430881,"40.80576,-73.95637",43.0,0,2
37443671,"40.69822,-73.93394",12.0,1,0
37446470,"40.67797,-73.9177",1.0,0,0
37447065,"40.65249,-73.95954",5.0,3,1
37452919,"40.70506,-73.92825",44.0,1,1
37453378,"40.75286,-73.9714",113.0,2,3
37454461,"40.68924,-73.94085",4.0,0,0
37455273,"40.79383,-73.96823",68.0,1,0
37455790,"40.73866,-73.91994",13.0,0,0
37457512,"40.73321,-73.95683",26.0,0,2
37459641,"40.66156,-73.92454",0.0,0,0
37459834,"40.68046,-73.97264",66.0,3,2
37461862,"40.58032,-73.95325",11.0,0,0
37462923,"40.63487,-73.90489",0.0,0,0
37464929,"40.69425,-73.97118",18.0,0,0
37467145,"40.72291,-73.93734",6.0,0,0
37480039,"40.84103,-73.84629",3.0,0,0
37486328,"40.7519,-74.00224",23.0,1,4
37486474,"40.77637,-73.98302",45.0,2,4
37487817,"40.7345,-74.00746",81.0,1,4
37488481,"40.79795,-73.94072",31.0,0,0
37489260,"40.67331,-73.99158",23.0,4,1
37490244,"40.75564,-73.82214",15.0,0,0
37491784,"40.85653,-73.93169",9.0,2,1
37495336,"40.7893,-73.97438",82.0,0,1
37496011,"40.76009,-73.91375",35.0,0,0
37496845,"40.67072,-73.93039",3.0,0,0
37497491,"40.69476,-73.92108",10.0,2,0
37497614,"40.68063,-73.92021",5.0,0,0
