id,geom,amenities_500,subway_500,natural_500
44532220,"40.87412,-73.85098",1.0,1,0
44533446,"40.70634,-74.00361",93.0,2,3
44533754,"40.76072,-73.98777",242.0,1,1
44534901,"40.6539,-73.96121",6.0,3,1
44536602,"40.82535,-73.94161",9.0,1,0
44537410,"40.60905,-73.91883",0.0,0,0
44538627,"40.65573,-73.91787",0.0,0,0
44539744,"40.6911,-73.93202",5.0,0,1
44548963,"40.68354,-73.90743",3.0,2,0
44550111,"40.71478,-73.95639",102.0,1,0
44553435,"40.70819,-73.94903",26.0,1,0
44555483,"40.73812,-73.92617",7.0,0,0
44555814,"40.73866,-73.92578",8.0,0,0
44556100,"40.76028,-73.99969",34.0,0,3
44557918,"40.7442,-73.83489",0.0,0,3
44558113,"40.74277,-73.97809",128.0,0,1
44558450,"40.5752,-73.95887",6.0,0,1
44560332,"40.68955,-73.93077",5.0,0,1
44562723,"40.74294,-73.89477",20.0,4,0
44567521,"40.72743,-73.99136",142.0,0,0
44568130,"40.82544,-73.94357",23.0,0,0
44570625,"40.81895,-73.94058",10.0,0,0
44572773,"40.72161,-73.9863",144.0,1,3
44573189,"40.74483,-73.91386",9.0,0,1
44575173,"40.69304,-73.96171",19.0,0,0
44575182,"40.70418,-73.90673",56.0,3,0
44575875,"40.795322,-73.962921",25.0,0,1
44576210,"40.7244,-73.9919",174.0,0,2
44576730,"40.75199,-73.97356",132.0,2,3
44578561,"40.7429,-73.98391",196.0,0,2
44579912,"40.74095,-73.89653",3.0,0,0
44580012,"40.74306,-73.89587",17.0,4,0
44580140,"40.74094,-73.89607",3.0,0,0
44580169,"40.68956,-73.95459",17.0,0,0
44586203,"40.72837,-73.98075",97.0,0,3
44591489,"40.76567,-73.99003",85.0,0,2
44591618,"40.74471,-73.97706",113.0,0,1
44594212,"40.70401,-73.94201",9.0,0,0
44594337,"40.74793,-73.98681",208.0,2,1
44595060,"40.73306,-73.97855",29.0,0,5
44595136,"40.72084,-73.96072",61.0,0,2
44600878,"40.75864,-73.98309",203.0,2,10
