id,geom,amenities_500,subway_500,natural_500
43846580,"40.76146,-73.88029",8.0,0,0
43847085,"40.81917,-73.81462",0.0,0,0
43847186,"40.75796,-73.99776",93.0,1,4
43848101,"40.74613,-73.91837",22.0,0,1
43860696,"40.6741,-73.92669",3.0,0,0
43861847,"40.84472,-73.8537",2.0,0,0
43861958,"40.76107,-73.98839",246.0,1,1
43862488,"40.74645,-73.89151",40.0,4,0
43866207,"40.68657,-73.95117",14.0,0,0
43866606,"40.84449,-73.94002",9.0,1,0
43870744,"40.65892,-73.95996",10.0,2,1
43871113,"40.66061,-73.94681",1.0,0,0
43876279,"40.71857,-73.96326",63.0,0,3
43876891,"40.62531,-73.92859",0.0,0,0
43877901,"40.7045,-73.94404",8.0,0,0
43878353,"40.74449,-73.89262",24.0,4,0
43878655,"40.7463,-73.89296",35.0,4,0
43878868,"40.70253,-73.94338",5.0,0,0
43881057,"40.67849,-73.94428",15.0,0,0
43882478,"40.67118,-73.79307",6.0,0,0
43883517,"40.72515,-74.00494",118.0,0,0
43887651,"40.64214,-73.95746",1.0,0,0
43888356,"40.75942,-73.96938",103.0,2,3
43892473,"40.72887,-73.85963",21.0,0,1
43892861,"40.69417,-73.96399",21.0,0,0
43894383,"40.74618,-73.98811",211.0,2,3
43895124,"40.74767,-73.98682",201.0,2,1
43895531,"40.74798,-73.94885",39.0,1,1
43898866,"40.76837,-73.95557",77.0,0,1
43899199,"40.75026,-73.99557",110.0,1,1
43899350,"40.75071,-73.99456",111.0,2,1
43906180,"40.75172,-73.97319",125.0,2,3
43906458,"40.77064,-73.95751",96.0,0,0
43907420,"40.65198,-73.95152",1.0,0,0
43907479,"40.67356,-73.94596",8.0,0,0
43909068,"40.74681,-73.98863",198.0,2,2
43909188,"40.75404,-73.96265",21.0,0,3
43909203,"40.75424,-73.96321",27.0,0,3
43909501,"40.72798,-73.86138",16.0,0,2
43909885,"40.73843,-73.97987",79.0,0,2
43911466,"40.74127,-74.00121",119.0,0,2
43911773,"40.77251,-73.96634",19.0,0,8
43911780,"40.68386,-73.96325",37.0,0,1
43912956,"40.69231,-73.93261",7.0,0,1
43913971,"40.61009,-74.06171",2.0,0,2
43921107,"40.74203,-74.00329",115.0,0,3
43921782,"40.73281,-73.99794",157.0,1,2
43922156,"40.72536,-73.98541",177.0,0,3
43924070,"40.75948,-73.98924",238.0,1,1
43928496,"40.68749,-73.95739",23.0,0,0
43928714,"40.78304,-73.94578",55.0,0,2
43929087,"40.69453,-73.96213",19.0,0,0
43929508,"40.72061,-73.98116",46.0,1,1
43931057,"40.71394,-73.98454",46.0,1,2
43931225,"40.74662,-73.89256",35.0,4,0
43931358,"40.74789,-73.89779",24.0,2,0
43931448,"40.74803,-73.89769",23.0,2,0
43931518,"40.74772,-73.89788",24.0,2,0
43932082,"40.75235,-73.87853",32.0,0,0
43939694,"40.74616,-73.98807",210.0,2,3
43939702,"40.75844,-73.99525",146.0,1,3
43945729,"40.76833,-73.953",64.0,0,1
43946617,"40.69745,-73.75327",0.0,0,0
43947542,"40.67754,-73.7807",2.0,0,1
43947562,"40.76877,-73.95724",79.0,0,1
43954469,"40.67698,-73.90833",4.0,5,0
43954900,"40.71877,-73.96325",61.0,0,2
