id,geom,amenities_500,subway_500,natural_500
52652429,"40.71859,-73.99695",242.0,0,4
52652581,"40.685944,-74.002045",18.0,0,2
52652981,"40.60048,-73.95701",9.0,0,0
52653186,"40.76414,-73.99036",133.0,0,1
52653626,"40.82801,-73.94902",24.0,0,1
52654519,"40.71912,-74.01198",57.0,1,1
52654557,"40.66201,-73.94086",1.0,0,0
52655338,"40.75069,-73.99597",108.0,1,1
52655615,"40.74899,-73.99634",94.0,1,1
52655621,"40.765217,-73.993614",59.0,0,2
52656326,"40.71612,-73.99629",242.0,0,3
52656353,"40.72603,-74.00401",152.0,0,1
52656553,"40.72011,-73.79823",0.0,0,0
52656590,"40.75428508,-73.9878309",211.0,3,10
52656599,"40.71813,-73.96233",79.0,0,3
52656806,"40.69235,-73.96509",35.0,0,0
52656881,"40.73095,-73.86005",22.0,0,1
52656995,"40.67229,-73.92887",3.0,0,0
52657552,"40.75998,-73.99204",191.0,1,1
52659015,"40.70686,-74.0066",150.0,5,4
52659103,"40.764,-73.98779",175.0,1,2
52659965,"40.75605,-73.8312",45.0,0,1
52664308,"40.75813,-73.92366",58.0,0,0
52665614,"40.69048,-73.95139",16.0,0,0
52665936,"40.69127,-73.98503",48.0,0,1
52666585,"40.67296,-73.96674",21.0,0,3
52666694,"40.75443,-73.99614",122.0,2,3
52666926,"40.70436,-73.82906",6.0,0,1
52668060,"40.83001,-73.94824",23.0,0,1
52668079,"40.68874,-73.97746",37.0,3,0
52668563,"40.70583,-74.00849",153.0,7,5
52669431,"40.71017,-74.01572",47.0,4,12
52671116,"40.69092,-73.91256",15.0,0,0
52671591,"40.72647,-73.94804",40.0,0,0
52671958,"40.67726,-73.95135",33.0,1,0
52672632,"40.74029,-73.9973",102.0,0,1
52672732,"40.7583,-73.80683",1.0,0,0
52673262,"40.83949,-73.86682",0.0,0,0
52673340,"40.68354,-73.88116",6.0,0,0
52673422,"40.80595,-73.94267",16.0,1,0
52673880,"40.83991,-73.86712",0.0,1,0
52675191,"40.70774,-73.94402",14.0,0,0
52675464,"40.69238,-73.90299",8.0,1,0
52675687,"40.69242,-73.95151",13.0,0,0
52675857,"40.76753,-73.86588",12.0,0,0
52676442,"40.6118,-73.91998",0.0,0,0
52676865,"40.80915,-73.93853",6.0,1,1
52676904,"40.76417,-73.98999",136.0,0,2
52679592,"40.69127,-73.98493",48.0,0,1
52681405,"40.70132,-73.9053",63.0,2,0
52683054,"40.69417,-73.95085",8.0,0,0
52684618,"40.71756,-73.99642",255.0,0,3
52684675,"40.82993,-73.9496",23.0,0,1
52684700,"40.70619,-74.00626",137.0,4,4
52685694,"40.75586,-73.99806",85.0,1,4
52686899,"40.67586,-73.93754",11.0,0,0
52687101,"40.67521,-73.95086",23.0,0,0
52687117,"40.76055,-73.99274",161.0,1,2
52687347,"40.69443,-73.74905",0.0,0,0
52687680,"40.809937,-73.947098",28.0,0,0
52687700,"40.75313,-73.98635",180.0,3,16
52687730,"40.75262,-73.98647",179.0,3,16
52687752,"40.7528,-73.98638",180.0,3,16
52688154,"40.76108,-73.95888",34.0,1,3
52689535,"40.74779,-73.98887",201.0,2,1
52690310,"40.68733,-73.93715",9.0,0,1
52690360,"40.67468,-73.95643",31.0,1,0
52690700,"40.76487,-73.96234",64.0,0,1
52690774,"40.69251,-73.95288",13.0,0,0
52690843,"40.69267,-73.95132",12.0,0,0
52690885,"40.69419,-73.95319",8.0,0,0
52690933,"40.69258,-73.95103",12.0,0,0
52691176,"40.79752,-73.97159",54.0,1,1
52692404,"40.6759,-73.95051",20.0,0,0
52692420,"40.63985,-73.95",2.0,0,0
52692555,"40.77484,-73.9169",20.0,0,0
52693524,"40.68116,-73.91206",5.0,0,0
52699228,"40.71965,-73.80008",0.0,0,0
52700496,"40.77066,-73.9496",38.0,0,2
52700537,"40.76191,-73.98553",227.0,1,4
52700622,"40.68698,-73.9165",13.0,0,0
52700870,"40.67386,-73.87927",1.0,0,0
52701422,"40.68882,-73.95345",13.0,0,0
52701917,"40.69657,-73.85637",19.0,0,1
52702018,"40.76911,-73.87053",14.0,0,0
52702687,"40.74522,-73.97765",140.0,0,1
52703094,"40.85173,-73.93363",23.0,1,1
52703223,"40.76355,-73.98596",201.0,1,4
52703852,"40.74368,-73.89116",20.0,4,0
52704824,"40.82082,-73.94755",10.0,0,0
52704952,"40.78017,-73.94933",98.0,0,1
52705075,"40.7189,-73.79939",0.0,0,0
52705563,"40.65185,-73.95888",4.0,3,1
52705960,"40.65123,-73.95683",4.0,2,0
52706726,"40.86717,-73.92143",11.0,0,1
52708936,"40.69053,-73.93433",5.0,0,1
52712672,"40.69417,-73.90673",23.0,0,0
52712942,"40.65116,-73.73366",0.0,0,2
52713312,"40.64787,-73.95223",2.0,0,0
52713357,"40.71825,-73.99375",291.0,1,3
52714650,"40.77597,-73.94856",82.0,0,3
52715366,"40.68934,-73.93474",6.0,0,1
52715710,"40.78162,-73.94764",81.0,0,2
52716152,"40.72236,-74.00104",151.0,0,0
52716416,"40.58609,-73.93386",7.0,0,15
52717695,"40.79557,-73.94777",14.0,0,4
52718058,"40.86315,-73.92123",7.0,1,1
52718285,"40.68111,-73.74363",3.0,0,0
52718388,"40.670177,-73.977272",33.0,0,0
52718535,"40.66579,-73.76828",0.0,0,0
52718808,"40.77987,-73.94945",100.0,0,1
52718988,"40.59878,-73.94396",1.0,0,0
52719665,"40.73364,-73.99945",144.0,1,2
52720772,"40.77395,-73.92682",13.0,0,1
52720974,"40.71322,-73.99391",180.0,1,2
52720989,"40.71489,-73.96256",96.0,0,2
52721150,"40.69033,-73.96086",27.0,0,0
52721532,"40.63513,-73.94616",1.0,0,1
52721803,"40.71727,-73.7965",1.0,0,0
52721824,"40.67164,-73.94659",7.0,0,0
52721970,"40.70214,-73.92991",42.0,2,0
52722331,"40.63461,-73.88901",0.0,0,0
52725606,"40.70702,-74.00599",142.0,5,4
52727480,"40.76379,-73.98167",186.0,1,10
52729449,"40.77979,-73.95447",98.0,0,1
52729724,"40.7189,-73.9891",173.0,1,3
52730486,"40.82039,-73.95659",6.0,0,1
52730642,"40.82183,-73.95707",5.0,0,1
52730780,"40.82171,-73.95669",5.0,0,1
52730839,"40.82044,-73.9551",6.0,0,1
52730925,"40.82217,-73.95536",4.0,0,1
52731161,"40.73823,-73.95492",9.0,0,1
52731316,"40.73688,-73.95344",11.0,0,1
52731419,"40.73876,-73.953",13.0,0,1
52731850,"40.78043,-73.95093",108.0,0,0
52732397,"40.76875,-73.96076",69.0,0,0
52733260,"40.74794,-73.98707",210.0,2,1
52733386,"40.71017,-73.94854",40.0,1,0
52733926,"40.69202,-73.98504",44.0,0,1
52734785,"40.85386,-73.93194",13.0,1,1
52735922,"40.74147,-73.91924",29.0,0,1
52736218,"40.68515,-73.90959",4.0,2,0
52736644,"40.75848,-73.9395",22.0,0,1
52736663,"40.80885,-73.93093",2.0,0,1
52736899,"40.81102,-73.93103",3.0,0,1
52737601,"40.66999,-73.94298",1.0,0,0
52737908,"40.7111,-73.94388",35.0,1,0
52738459,"40.70561,-73.78605",1.0,0,0
52738891,"40.77396,-73.91778",20.0,0,0
52739224,"40.77394,-73.91671",20.0,0,0
52739382,"40.76468,-73.96312",65.0,0,0
52739938,"40.69016,-73.93986",3.0,0,0
52740213,"40.83052,-73.94758",21.0,0,1
52740966,"40.76895,-73.96144",63.0,0,0
52741885,"40.70664,-73.74007",0.0,0,0
52741921,"40.7566,-73.8049",1.0,0,0
52743200,"40.66804,-73.92982",3.0,0,0
52744634,"40.69277,-73.76288",0.0,0,0
52745115,"40.68954,-73.94205",4.0,0,0
52745769,"40.70668,-74.00968",155.0,6,6
52747790,"40.75426,-73.99756",98.0,1,3
52748817,"40.7467,-73.98692",208.0,2,2
52749216,"40.67638,-73.92259",2.0,0,0
52749770,"40.81215,-73.93107",2.0,0,1
52749784,"40.81243,-73.93241",2.0,0,1
52749804,"40.81056,-73.93134",3.0,0,1
52749811,"40.74311,-73.89648",18.0,4,0
52749920,"40.75129,-73.99665",106.0,2,3
52751064,"40.75569,-73.99343",163.0,2,0
52751110,"40.67596,-73.87903",2.0,0,0
52751878,"40.73946,-73.98072",100.0,0,1
52751908,"40.66763,-73.93893",2.0,0,0
52752115,"40.71085,-74.00705",113.0,5,7
52752271,"40.75544,-73.99426",143.0,2,0
52752425,"40.73955,-73.97885",85.0,0,2
52752732,"40.75708,-73.9954",151.0,2,3
52753023,"40.81419,-73.93978",8.0,0,1
52753177,"40.75712,-73.99339",175.0,2,0
52753328,"40.6824,-73.95288",15.0,1,0
52753548,"40.75763,-73.99533",154.0,2,3
52754271,"40.71238,-73.96085",76.0,0,0
52754282,"40.68262,-73.94142",13.0,0,0
52754644,"40.71761,-73.96416",59.0,0,3
52754889,"40.76099,-73.99762",59.0,0,2
52755364,"40.71566,-73.9545",91.0,1,0
52755449,"40.645305,-73.94294245",0.0,0,0
52755593,"40.75978,-73.99329",156.0,1,2
52755763,"40.73217,-73.85743",17.0,0,0
52756284,"40.68503,-73.93325",14.0,0,0
52757865,"40.69445,-73.90305",13.0,0,0
52758243,"40.7115,-73.99368",123.0,0,2
52758823,"40.80827,-73.94002",12.0,1,1
52759337,"40.701038,-73.918472",57.0,1,0
52759509,"40.67838,-73.74092",9.0,0,0
52759696,"40.67208,-73.87601",4.0,0,0
52759879,"40.67518,-73.8166",3.0,0,0
52760070,"40.80238,-73.96549",69.0,0,2
52760464,"40.72086,-73.99142",197.0,1,2
52760995,"40.64208,-74.02292",2.0,0,0
52761116,"40.75796,-73.91629",31.0,0,0
