id,geom,amenities_500,subway_500,natural_500
29658021,"40.80059,-73.9422",16.0,0,0
29659392,"40.75017,-73.82886",9.0,0,1
29676582,"40.57389,-73.9882",4.0,0,1
29681538,"40.76269,-73.99547",78.0,0,2
29700761,"40.66826,-73.99037",41.0,4,0
29701465,"40.67058,-73.94832",10.0,0,0
29701921,"40.7034,-74.00935",101.0,4,4
29737067,"40.6409,-74.01647",14.0,0,0
29738513,"40.6308,-73.9114",0.0,0,1
29797971,"40.88309,-73.85824",2.0,0,0
29825681,"40.75868,-73.96602",95.0,1,2
29828445,"40.70886,-74.01596",61.0,4,19
29855796,"40.66971,-73.94821",8.0,0,0
29880813,"40.68236,-73.91969",11.0,0,0
29885004,"40.77621,-73.9176",17.0,0,1
29897445,"40.69677,-73.85449",18.0,0,1
29942321,"40.71088,-73.9654",47.0,0,2
29944408,"40.74638,-73.89332",35.0,4,0
29957911,"40.71038,-73.95709",60.0,1,0
29960000,"40.68736,-73.99224",72.0,0,0
29981480,"40.75564,-73.97173",116.0,3,3
29983923,"40.75651,-73.96978",106.0,2,4
29984607,"40.75563,-73.97147",110.0,3,3
30003335,"40.6286,-74.11558",4.0,0,1
30003453,"40.66282,-73.98226",37.0,0,0
30008427,"40.72268,-74.00472",102.0,0,0
30019180,"40.8169,-73.94024",10.0,0,0
30053410,"40.58221,-73.96683",4.0,0,0
30062040,"40.68534,-73.97555",53.0,3,1
30083825,"40.77813,-73.95703",85.0,0,3
30091911,"40.76456,-73.98751",173.0,1,2
30095023,"40.75014,-73.94051",38.0,1,0
30105137,"40.80255,-73.94731",27.0,0,0
30105183,"40.66059,-73.96215",8.0,1,8
30113594,"40.71782,-73.99935",232.0,0,3
30121473,"40.68804,-73.91993",10.0,0,0
30124914,"40.68455,-73.94428",7.0,0,0
30147658,"40.69339,-73.92374",8.0,0,0
30162689,"40.81438,-73.94043",10.0,0,0
30179240,"40.79062,-73.97309",68.0,1,1
30182955,"40.72761,-73.97832",49.0,0,4
30253472,"40.8142,-73.9623",20.0,0,1
30255663,"40.6988,-73.9377",12.0,1,0
30263903,"40.66544,-73.88879",0.0,0,0
30274734,"40.64315,-73.97883",8.0,0,1
30294304,"40.71107,-73.95821",62.0,0,0
30318594,"40.7286,-73.97894",57.0,0,4
30348201,"40.60697,-73.99507",8.0,0,0
30348707,"40.65587,-73.95181",2.0,0,0
30367591,"40.7579,-73.99125",223.0,1,0
30375487,"40.6808,-73.97988",60.0,3,0
30383237,"40.74718,-73.9847",199.0,2,1
30400465,"40.68571,-73.93478",14.0,0,0
30400945,"40.65233,-73.95866",5.0,3,1
30425416,"40.67687,-73.92518",1.0,0,0
30437094,"40.72631,-73.95475",52.0,0,1
30439246,"40.69244,-73.92616",4.0,0,0
30443030,"40.82389,-73.94217",7.0,1,0
30444886,"40.7768,-73.96128",60.0,0,5
30445410,"40.77557,-73.98062",50.0,2,3
30447204,"40.69368,-73.92567",10.0,1,0
30465706,"40.67003,-73.92326",1.0,0,0
30468020,"40.74348,-73.91004",11.0,0,0
30498628,"40.76849,-73.98946",57.0,0,2
30504880,"40.64203175,-73.97976292",9.0,0,0
30507008,"40.84422,-73.9428",7.0,1,1
30507928,"40.72061,-73.98768",149.0,1,3
30533385,"40.68477,-73.93692",12.0,0,0
30562230,"40.6937,-73.96902",40.0,0,0
30563926,"40.76063,-73.9932",146.0,1,2
30570796,"40.77728,-73.9609",51.0,0,4
30584470,"40.69161,-73.95829",23.0,0,0
30584992,"40.70906,-73.95206",30.0,1,0
30585315,"40.70476,-73.94245",11.0,0,0
30594830,"40.7106,-73.95173",50.0,1,0
30597460,"40.76599,-73.98053",131.0,1,6
30676340,"40.67989,-73.95136",20.0,1,0
30676490,"40.74338,-73.91251",9.0,0,1
30707908,"40.68826,-73.91468",11.0,0,0
30708846,"40.74217,-73.99761",111.0,0,1
30712222,"40.82167,-73.95505",6.0,0,1
30715688,"40.73797,-73.92364",10.0,0,0
30716621,"40.69901,-73.91375",56.0,2,0
30717086,"40.62804,-73.9303",0.0,0,0
30718736,"40.72962,-73.98712",170.0,0,3
30721883,"40.7661,-73.92465",47.0,0,0
30735584,"40.72116,-73.98574",130.0,1,2
30746536,"40.76201,-73.99514",86.0,1,2
30748302,"40.67933,-73.9736",74.0,1,2
30749685,"40.76605,-73.98053",128.0,1,5
30759168,"40.71812,-73.94129",26.0,0,0
30792530,"40.73349,-73.99081",107.0,0,0
30801449,"40.74132,-73.89107",4.0,0,0
30816092,"40.69135,-73.99424",45.0,0,3
30824495,"40.78998,-73.94389",42.0,0,1
30856210,"40.74387,-73.98288",214.0,1,2
30925615,"40.7115,-73.99618",126.0,0,1
30927973,"40.7538,-73.97288",137.0,3,3
30938527,"40.76982,-73.95143",47.0,0,1
30940283,"40.71926,-73.96061",69.0,0,2
30940484,"40.74384,-73.95059",39.0,1,2
30942808,"40.71099,-73.94709",46.0,1,0
30952275,"40.69975,-73.93554",16.0,1,0
30953532,"40.70405,-73.94368",8.0,0,0
30955100,"40.72033,-73.99287",240.0,1,2
31000783,"40.72609,-73.85876",20.0,0,0
31007110,"40.68972,-73.93102",5.0,0,1
31018261,"40.74327,-74.00258",116.0,0,2
31022239,"40.6981,-73.93072",18.0,2,0
31026330,"40.74572,-74.00344",78.0,0,1
31036861,"40.71642,-73.99003",164.0,1,2
31036903,"40.71763,-73.94208",27.0,0,0
31039770,"40.72277,-73.94639",45.0,0,0
31042613,"40.70247,-73.92837",53.0,2,0
31043221,"40.70271,-73.92899",46.0,1,0
31053535,"40.67272,-73.9647",21.0,0,3
31059670,"40.69529,-73.93189",14.0,2,1
31073576,"40.71372,-73.94748",58.0,1,0
31075308,"40.6817,-73.94003",19.0,0,0
31082886,"40.67874,-73.95426",29.0,2,0
31083711,"40.82413,-73.94233",9.0,1,0
31087285,"40.75162,-73.98703",182.0,3,17
31097104,"40.71868,-74.0081",87.0,1,2
31117963,"40.69881,-73.94838",5.0,0,0
31119799,"40.64024,-74.08538",1.0,0,0
31153044,"40.73595,-73.98243",67.0,0,4
31163666,"40.68529,-73.92167",12.0,0,0
31176669,"40.73749,-73.97525",10.0,0,2
31178559,"40.68812,-73.86464",8.0,0,0
31188063,"40.86265,-73.92822",12.0,2,1
31205016,"40.80247,-73.95515",38.0,0,1
31211176,"40.68234,-73.91504",11.0,0,0
31214365,"40.67259,-73.95192",28.0,1,0
31216136,"40.7046,-73.92206",54.0,0,0
31219246,"40.68837,-73.94171",3.0,0,0
31219800,"40.74931,-73.9783",158.0,2,11
31223352,"40.59521,-73.94379",0.0,0,0
31224193,"40.65972,-73.91933",0.0,0,0
31224224,"40.82283,-73.93812",5.0,1,1
31262833,"40.76083,-73.99327",143.0,1,2
31301754,"40.67168,-73.91132",5.0,0,0
31311511,"40.76368,-73.97619",108.0,1,11
31330562,"40.73739,-73.97282",6.0,0,2
31358785,"40.6824972,-73.98994701",50.0,0,1
31380618,"40.80521,-73.94723",33.0,0,0
31384819,"40.75054,-73.97027",71.0,1,3
31388263,"40.73791,-73.97281",8.0,0,2
31388793,"40.69711,-73.92529",26.0,1,0
31388829,"40.69895,-73.92385",37.0,2,0
31388864,"40.69689,-73.92519",25.0,1,0
31388903,"40.69897,-73.92415",36.0,2,0
31388959,"40.69846,-73.92354",32.0,2,0
31414139,"40.64468,-74.00773",11.0,0,0
31414558,"40.71217,-73.94664",52.0,1,0
31457396,"40.72797,-73.9838",151.0,0,2
31459394,"40.78058,-73.95198",112.0,0,0
31467888,"40.79832,-73.9602",30.0,0,2
31470227,"40.73636,-73.9976",110.0,1,1
31493229,"40.71772,-73.94665",47.0,1,0
31507738,"40.85751,-73.93143",8.0,1,1
31511563,"40.77966,-73.98446",40.0,2,2
31518329,"40.77624,-73.91833",16.0,0,1
