id,geom,amenities_500,subway_500,natural_500
53314109,"40.68922,-73.99135",66.0,0,1
53314172,"40.75627,-73.98001",147.0,3,22
53314978,"40.692,-73.95784",22.0,0,0
53315148,"40.75393,-73.98177",183.0,4,18
53315327,"40.74116652,-74.00009739",110.0,0,2
53317234,"40.6827,-73.91899",11.0,0,0
53317600,"40.90601,-73.84061",0.0,0,0
53319531,"40.73691,-73.97931",37.0,0,4
53320871,"40.69459,-73.94691",4.0,0,0
53320872,"40.69597,-73.94568",4.0,0,0
53321002,"40.67945,-73.91046",2.0,1,0
53321254,"40.74366,-73.89423",22.0,4,0
53321762,"40.91307,-73.8953",0.0,0,1
53323617,"40.74553,-73.82449",5.0,0,0
53325572,"40.76642,-74.00322",3.0,0,2
53325837,"40.74287,-73.90972",14.0,0,0
53326211,"40.69278,-73.85405",18.0,0,0
53326378,"40.74309,-73.82635",4.0,0,0
53326519,"40.72469,-73.97683",21.0,0,3
53326575,"40.76777,-73.92523",38.0,0,0
53326975,"40.76839,-73.92488",37.0,0,0
53327074,"40.7683,-73.92522",37.0,0,0
53327126,"40.69613,-73.92852",20.0,1,1
53327191,"40.76618,-73.92336",58.0,0,0
53327598,"40.73137,-73.95838",24.0,0,2
53327853,"40.62748,-74.14393",5.0,0,0
53329617,"40.70873,-74.00647",136.0,5,4
53330115,"40.64535,-73.89574",0.0,0,0
53330483,"40.69927795,-73.91271253",66.0,2,0
53335766,"40.78051,-73.97697",76.0,2,2
53335831,"40.7616,-73.98664",240.0,1,3
53336026,"40.75946,-73.98518",219.0,1,4
53336232,"40.76165,-73.98707",236.0,1,2
53336421,"40.69639,-73.92793",22.0,1,0
53337488,"40.66245,-73.98749",42.0,0,0
53338638,"40.74218,-73.91163",9.0,0,0
53338644,"40.91303,-73.89437",0.0,0,1
53338740,"40.91171,-73.89355",0.0,0,1
53340040,"40.70662,-73.94778",10.0,0,0
53340147,"40.65978,-73.97901",20.0,0,0
53340709,"40.74712,-73.99372",124.0,2,2
53340875,"40.66191,-73.94801",6.0,0,0
53341358,"40.74514,-73.99194",144.0,2,3
53341567,"40.68443,-73.93792",13.0,0,0
53341661,"40.74643,-73.99174",155.0,2,2
53342856,"40.68435,-73.93775",16.0,0,0
53343088,"40.80151,-73.96798",65.0,0,2
53343701,"40.84729,-73.86173",1.0,0,0
53343990,"40.76594,-73.94137",2.0,0,3
53344024,"40.76396,-73.94018",6.0,0,2
53344408,"40.90626,-73.83904",0.0,0,0
53345807,"40.77148,-73.95844",109.0,0,0
53345894,"40.80273,-73.95604",42.0,0,1
53346269,"40.795273,-73.963577",30.0,0,1
53346294,"40.81454,-73.94249",12.0,0,0
53346401,"40.74764,-73.9433",28.0,1,1
53346599,"40.76312,-73.9625",66.0,0,1
53348243,"40.591675,-73.790756",0.0,0,1
53349532,"40.75201,-73.99476",129.0,3,3
53349734,"40.75392,-73.99545",125.0,2,3
53351383,"40.76563,-73.98185",155.0,1,8
53352129,"40.7205,-74.00055",187.0,0,2
53353569,"40.65105,-74.00434",22.0,0,1
53354962,"40.70503388,-73.92529309",45.0,0,1
53355623,"40.76147,-73.98905",219.0,1,1
53355933,"40.68589,-73.93482",14.0,0,0
53356178,"40.74311,-73.98089",178.0,0,0
53356546,"40.68551,-73.93662",11.0,0,0
53356697,"40.68442,-73.93446",15.0,0,0
53356951,"40.79369,-73.93602",23.0,0,1
53357105,"40.70993,-73.95057",43.0,1,0
53357737,"40.68928,-73.93303",6.0,0,1
53358037,"40.59821,-73.80003",0.0,0,0
53358063,"40.70206,-73.9042",60.0,2,0
53358798,"40.67229,-73.92956",3.0,0,0
53359076,"40.76205,-73.99092",166.0,1,1
53359624,"40.748333,-73.980942",205.0,2,1
53359672,"40.67531,-73.9426",5.0,0,0
53359802,"40.67957,-73.91008",3.0,3,0
53360223,"40.84202,-73.94062",6.0,1,1
53360972,"40.74435,-73.82451",4.0,0,0
53361163,"40.7286,-73.98715",175.0,0,2
53361547,"40.70961,-73.83218",11.0,0,0
53361996,"40.67624,-74.01431",15.0,0,4
53362487,"40.70101,-73.91434",60.0,2,0
