id,geom,amenities_500,subway_500,natural_500
42929138,"40.76047,-73.99088",194.0,1,1
42935766,"40.70456,-73.94207",9.0,0,0
42935943,"40.70261,-73.94373",5.0,0,0
42936229,"40.70384,-73.94196",9.0,0,0
42936364,"40.70261,-73.94338",5.0,0,0
42938172,"40.71619,-73.99201",204.0,1,2
42938323,"40.74008,-73.97858",87.0,0,2
42938939,"40.66557,-73.75661",0.0,0,2
42940158,"40.5767,-74.11622",3.0,0,5
42942055,"40.70264,-73.94418",5.0,0,0
42942408,"40.70437,-73.94405",8.0,0,0
42942722,"40.70401,-73.94213",9.0,0,0
42942785,"40.70429,-73.94384",8.0,0,0
42948579,"40.71646,-73.94859",51.0,1,0
42949133,"40.68596,-73.91334",9.0,0,0
42950259,"40.75732,-73.99053",235.0,1,0
42950374,"40.69529,-73.92975",13.0,2,1
42951968,"40.68525,-73.91523",13.0,0,0
42952092,"40.68542,-73.91312",9.0,0,0
42954393,"40.6872,-73.91374",11.0,0,0
42954423,"40.73388,-73.99843",137.0,1,2
42954820,"40.7585,-73.99144",210.0,1,1
42955262,"40.7612,-73.9201",85.0,0,0
42955336,"40.66221,-73.75462",0.0,0,1
42962520,"40.66526,-73.75673",0.0,0,2
42962887,"40.6854,-73.91532",13.0,0,0
42962993,"40.68535,-73.91458",11.0,0,0
42963167,"40.70431,-73.94365",8.0,0,0
42965074,"40.83008,-73.89712",1.0,0,0
42965422,"40.81495,-73.95366",19.0,0,0
42965775,"40.71991,-73.97842",23.0,0,2
42970160,"40.79789,-73.93914",29.0,0,0
42971061,"40.74454,-73.90487",22.0,0,0
42971236,"40.74344,-73.90497",22.0,0,0
42971409,"40.74457,-73.90293",22.0,0,0
42972034,"40.74025,-73.87741",26.0,0,0
42972248,"40.74047,-73.87752",25.0,0,0
42972333,"40.76086,-73.99803",56.0,0,2
42972677,"40.76253,-73.99826",31.0,0,2
42973039,"40.74435,-73.82452",4.0,0,0
42973259,"40.74451,-73.82444",4.0,0,0
42973804,"40.77187,-73.9916",18.0,0,2
42974078,"40.72301,-73.99547",147.0,0,1
42974357,"40.76962,-73.95769",80.0,0,1
42974620,"40.75737,-73.96477",76.0,0,1
42975131,"40.75787,-73.99402",172.0,2,0
42975689,"40.75211,-73.93683",44.0,0,0
42978999,"40.75171,-73.96715",51.0,1,4
42981016,"40.67586,-73.87968",2.0,0,0
42981740,"40.7593,-73.99556",126.0,1,5
42982053,"40.71094,-73.99556",98.0,0,1
42982206,"40.71777,-73.9465",47.0,1,0
42982243,"40.70577,-73.93833",21.0,1,0
42982751,"40.66549,-73.98654",50.0,2,0
42982980,"40.69217,-73.97219",31.0,0,0
42986989,"40.72636,-73.85291",24.0,0,0
42987218,"40.74003,-73.8778",27.0,0,0
42987326,"40.73879,-73.87543",31.0,0,0
42987447,"40.8663,-73.92342",15.0,0,0
42987493,"40.86405,-73.92187",11.0,1,1
42987588,"40.86414,-73.92143",9.0,1,1
42987914,"40.74109,-73.89777",5.0,0,0
42987949,"40.74157,-73.89798",10.0,0,0
42988902,"40.69201,-73.97183",32.0,0,0
42988932,"40.73094,-73.88241",6.0,0,0
42989213,"40.77032,-73.95599",91.0,0,1
42989701,"40.68213,-73.96168",31.0,1,0
42994330,"40.76073,-73.99782",61.0,0,2
42995799,"40.76188,-73.9999",21.0,0,2
42996549,"40.7609,-73.99974",25.0,0,2
42996551,"40.76238,-73.9984",31.0,0,2
42996746,"40.69968,-73.94481",4.0,0,0
42997529,"40.62378,-74.01932",3.0,0,0
42997858,"40.80625,-73.94978",51.0,0,0
42998162,"40.76851,-73.89596",7.0,0,0
42998493,"40.63504,-74.01156",29.0,3,0
42999074,"40.76005,-73.91763",57.0,0,0
