id,geom,amenities_500,subway_500,natural_500
50869696,"40.75615,-73.96568",71.0,1,2
50869966,"40.79166,-73.97176",70.0,1,1
50870115,"40.72545,-73.85127",28.0,0,0
50870529,"40.79167,-73.96981",63.0,1,1
50870707,"40.84946,-73.94053",17.0,1,1
50871122,"40.6511,-73.9434",0.0,0,0
50872208,"40.81185,-73.92868",1.0,0,1
50872220,"40.81189,-73.92767",1.0,0,1
50872605,"40.81244,-73.95126",14.0,0,0
50873092,"40.81405,-73.95297",16.0,0,0
50873236,"40.72127,-73.99332",225.0,1,2
50873620,"40.81375,-73.95093",11.0,0,0
50873649,"40.69608,-73.93293",13.0,1,1
50873779,"40.66252,-73.93269",2.0,0,0
50873910,"40.7227,-73.99305",193.0,1,2
50874085,"40.6579,-73.97894",11.0,0,0
50874125,"40.72075,-73.99366",228.0,1,2
50874484,"40.72291,-73.99127",182.0,1,2
50874783,"40.76972,-73.98591",73.0,1,3
50874949,"40.74173,-73.98176",157.0,0,1
50875062,"40.72304,-73.93862",7.0,0,0
50875290,"40.73466,-73.91724",1.0,0,0
50875520,"40.63632,-73.93099",0.0,0,0
50876345,"40.76167,-73.9121",39.0,0,0
50876652,"40.71947,-73.96426",41.0,0,2
50876946,"40.77323,-73.95356",123.0,0,1
50877504,"40.86505,-73.92698",14.0,1,2
50877802,"40.79632,-73.96161",19.0,0,1
50877817,"40.73681,-73.98111",57.0,0,3
50878609,"40.72642,-73.95158",44.0,0,0
50878998,"40.69411,-73.9526",8.0,0,0
50879115,"40.80045,-73.9538",26.0,0,2
50880411,"40.5984,-73.9544",6.0,0,0
50882086,"40.72038,-73.94106",16.0,0,0
50884862,"40.75395,-73.96664",68.0,2,5
50885009,"40.69473,-73.96004",14.0,0,0
50885127,"40.72996,-73.97988",73.0,0,5
50888320,"40.69717,-73.9847",12.0,1,1
50889398,"40.88204,-73.86318",3.0,1,0
50889641,"40.79349,-73.93429",16.0,0,1
50890195,"40.82945,-73.94945",23.0,0,1
50890282,"40.65958,-73.97883",18.0,0,0
50890904,"40.77725,-73.98229",47.0,2,4
50891787,"40.64458,-73.95388",4.0,0,0
50891997,"40.73669,-73.98739",113.0,0,2
50892818,"40.63816,-73.88616",0.0,0,0
50894499,"40.73671,-73.98739",113.0,0,2
50894584,"40.71223,-73.96181",68.0,0,1
50895136,"40.67063,-73.94804",10.0,0,0
50895317,"40.75561,-73.99511",139.0,2,3
50896230,"40.80856,-73.95195",41.0,0,0
50896469,"40.88976,-73.82169",2.0,0,0
50897694,"40.68324,-73.94569",14.0,0,0
50898809,"40.75532,-73.99417",146.0,2,0
50898831,"40.72968,-73.98515",156.0,0,3
50899124,"40.73037,-73.97997",76.0,0,5
50899201,"40.76169,-73.8823",7.0,0,0
50899351,"40.72843,-73.97958",75.0,0,4
50899639,"40.6896,-73.92808",5.0,0,1
50899772,"40.7575,-73.9947",159.0,2,3
50899889,"40.76887,-73.98565",93.0,1,3
50900006,"40.76101,-73.88445",4.0,0,0
50900182,"40.77207,-73.91687",25.0,0,0
50900246,"40.75695,-73.9935",172.0,2,0
50900377,"40.68479,-73.91406",10.0,0,0
50901039,"40.72117,-73.97815",29.0,0,2
50902552,"40.75275,-73.9933",149.0,3,0
50905361,"40.67693,-73.95981",48.0,2,0
50907781,"40.69204,-73.86595",7.0,0,0
50909274,"40.75922,-73.99114",201.0,1,1
50910281,"40.68813,-73.94723",4.0,0,0
50911463,"40.70959,-73.95317",46.0,1,0
50912189,"40.71804,-73.99685",250.0,0,3
50912283,"40.73312,-74.00027",162.0,1,2
50912907,"40.73382,-73.8487",3.0,0,1
50913395,"40.76393,-73.98189",188.0,1,10
50913633,"40.72093,-73.99203",211.0,1,2
50913661,"40.74057,-73.97755",80.0,0,1
50913688,"40.72218,-73.79658",0.0,0,0
50913708,"40.72298,-73.99305",188.0,1,2
50913858,"40.8046,-73.94971",50.0,0,0
50914043,"40.67637,-73.93581",9.0,0,0
50915436,"40.81997,-73.94058",8.0,1,0
50915457,"40.72038,-73.79861",0.0,0,0
50916515,"40.63574,-73.89734",0.0,0,0
50916578,"40.64315,-73.94782",2.0,0,0
50916710,"40.72752,-73.78898",4.0,0,0
50917335,"40.77327,-73.9887",18.0,0,4
50918002,"40.86069,-73.90523",1.0,0,0
50918390,"40.78102,-73.91992",6.0,0,1
50918485,"40.88204,-73.90479",7.0,0,0
50919685,"40.77906,-73.95329",112.0,0,0
50919846,"40.71092,-73.96467",53.0,0,2
50919870,"40.73279,-73.87171",8.0,0,1
50920623,"40.74087,-73.80809",1.0,0,0
50921324,"40.70958,-73.95582",47.0,1,0
50921699,"40.66145,-73.992",22.0,0,0
50922065,"40.8028,-73.9515",45.0,0,0
50922638,"40.65489,-73.74175",0.0,0,3
50923430,"40.70628,-73.80045",10.0,1,0
50924446,"40.72166,-73.99496",195.0,0,2
50925570,"40.72468,-73.99422",162.0,0,2
50925652,"40.69671,-73.91521",41.0,2,0
50925691,"40.71654,-73.99429",269.0,1,2
50928445,"40.77365,-73.989",16.0,0,3
50929305,"40.82386,-73.94971",17.0,0,1
50929541,"40.77464,-73.98689",27.0,2,4
50933213,"40.75504,-73.805",0.0,0,0
50933576,"40.74603,-73.98873",205.0,2,3
50933837,"40.7035,-73.75741",0.0,0,0
50934088,"40.74633,-73.98894",199.0,2,2
