id,geom,amenities_500,subway_500,natural_500
51688305,"40.7208,-73.99279",227.0,1,2
51688394,"40.72302,-73.98005",68.0,0,2
51688440,"40.68158,-73.93177",16.0,0,0
51688456,"40.72078,-73.99352",225.0,1,2
51688589,"40.72229,-73.99157",195.0,1,2
51688592,"40.69639,-73.91692",31.0,2,0
51688605,"40.75192,-73.97005",91.0,1,3
51689296,"40.71361,-73.99417",201.0,1,2
51689558,"40.7153,-73.94085",30.0,0,0
51691286,"40.75765,-73.92455",47.0,0,0
51691704,"40.66373,-73.95652",15.0,1,5
51692043,"40.58973,-73.81357",4.0,0,1
51692172,"40.66027,-73.88995",1.0,0,0
51692606,"40.6618,-73.91616",0.0,0,0
51694637,"40.76031,-73.99092",195.0,1,1
51696057,"40.67755,-73.94998",21.0,1,0
51699653,"40.75405,-73.9944",133.0,2,1
51699905,"40.76107,-73.96493",82.0,1,2
51701075,"40.72314218,-73.97810407",37.0,0,3
51701659,"40.80017,-73.95951",36.0,0,3
51702228,"40.84163,-73.92639",0.0,0,1
51702845,"40.74746,-74.00366",55.0,1,1
51702923,"40.71831,-73.96143",86.0,0,2
51703788,"40.58981,-73.81388",4.0,0,1
51704149,"40.79673,-73.962547",36.0,0,1
51704361,"40.74696,-73.94469",28.0,1,1
51705833,"40.6894,-73.91884",8.0,0,0
51705943,"40.78334,-73.98084",65.0,1,1
51706633,"40.57806,-73.96008",7.0,0,1
51706818,"40.76817,-73.95312",64.0,0,1
51707159,"40.74613,-73.98675",214.0,2,3
51707463,"40.72325,-73.9779",32.0,0,3
51707717,"40.74879,-73.99588",101.0,1,1
51707905,"40.72492,-73.97789",39.0,0,3
51708213,"40.72396,-73.98524",162.0,1,3
51708994,"40.72173,-73.98505",137.0,1,2
51709109,"40.69592,-73.90436",35.0,0,0
51709820,"40.67357,-73.88067",1.0,0,0
51710285,"40.83942,-73.92595",0.0,0,1
51711068,"40.76217,-73.99772",40.0,0,2
51711765,"40.76545,-73.98524",155.0,1,4
51712660,"40.76033,-73.99903",46.0,0,2
